number,value,datetime_start,datetime_complete,duration,params_batch_size,params_h,params_lr,params_seq_length,state
347,0.00017720714095048606,2025-07-17 22:23:21.536186,2025-07-17 22:24:50.416826,0 days 00:01:28.880640,32,114,0.0023072876983174983,25,COMPLETE
348,0.003528927220031619,2025-07-17 22:24:50.417810,2025-07-17 22:25:46.490740,0 days 00:00:56.072930,32,58,0.00010573071186442536,24,COMPLETE
349,0.0003103003546129912,2025-07-17 22:25:46.491461,2025-07-17 22:27:18.395473,0 days 00:01:31.904012,32,128,0.003210493322603236,25,COMPLETE
350,0.00021240205387584865,2025-07-17 22:27:18.396428,2025-07-17 22:28:54.137317,0 days 00:01:35.740889,32,125,0.002811197739759571,25,COMPLETE
351,0.0004346129426266998,2025-07-17 22:28:54.138270,2025-07-17 22:30:24.963441,0 days 00:01:30.825171,32,117,0.000373406232290586,24,COMPLETE
352,0.016327345743775368,2025-07-17 22:30:24.964423,2025-07-17 22:31:41.643340,0 days 00:01:16.678917,64,122,4.1331063343053555e-05,23,COMPLETE
353,0.00023484743724111468,2025-07-17 22:31:41.644510,2025-07-17 22:33:01.341890,0 days 00:01:19.697380,32,104,0.004632308953819642,24,COMPLETE
354,0.00024384316930081695,2025-07-17 22:33:01.342901,2025-07-17 22:34:29.559743,0 days 00:01:28.216842,32,109,0.003488555614915492,25,COMPLETE
355,0.0002540408750064671,2025-07-17 22:34:29.560705,2025-07-17 22:36:05.222559,0 days 00:01:35.661854,32,125,0.0022208259301127013,24,COMPLETE
356,0.00021312822354957461,2025-07-17 22:36:05.223533,2025-07-17 22:37:36.228014,0 days 00:01:31.004481,32,120,0.003787698289021912,25,COMPLETE
357,0.0002103766455547884,2025-07-17 22:37:36.229015,2025-07-17 22:39:01.065201,0 days 00:01:24.836186,32,114,0.002779561183593526,23,COMPLETE
358,0.00018758332589641213,2025-07-17 22:39:01.066181,2025-07-17 22:40:14.968063,0 days 00:01:13.901882,32,84,0.003093076290559466,24,COMPLETE
359,0.00038635428063571453,2025-07-17 22:40:14.969012,2025-07-17 22:42:27.723019,0 days 00:02:12.754007,16,126,0.0025599106900928543,25,COMPLETE
360,0.00021480904251802713,2025-07-17 22:42:27.724016,2025-07-17 22:44:02.310932,0 days 00:01:34.586916,32,119,0.004218340387009111,25,COMPLETE
361,0.00033419005922041833,2025-07-17 22:44:02.311796,2025-07-17 22:45:34.306936,0 days 00:01:31.995140,32,123,0.0019406921055804469,24,COMPLETE
362,0.00026245767367072403,2025-07-17 22:45:34.307907,2025-07-17 22:46:43.678043,0 days 00:01:09.370136,64,112,0.0033036663305895933,24,COMPLETE
363,0.00017948003369383514,2025-07-17 22:46:43.678993,2025-07-17 22:48:09.576138,0 days 00:01:25.897145,32,116,0.0024332457533666964,23,COMPLETE
364,0.00023475986381527036,2025-07-17 22:48:09.577101,2025-07-17 22:49:41.747473,0 days 00:01:32.170372,32,128,0.004775265159784976,25,COMPLETE
365,0.00013358962314669043,2025-07-17 22:49:41.748491,2025-07-17 22:50:39.481458,0 days 00:00:57.732967,32,68,0.003861206001727493,19,COMPLETE
366,0.00023958376550581306,2025-07-17 22:50:39.481989,2025-07-17 22:51:37.975902,0 days 00:00:58.493913,32,63,0.005481827928985941,22,COMPLETE
367,0.00025894868304021657,2025-07-17 22:51:37.976661,2025-07-17 22:52:51.697641,0 days 00:01:13.720980,32,122,0.003928343839163842,17,COMPLETE
368,0.0002192517276853323,2025-07-17 22:52:51.698605,2025-07-17 22:54:12.105866,0 days 00:01:20.407261,32,124,0.004393183531403557,19,COMPLETE
369,0.00022809156507719308,2025-07-17 22:54:12.106644,2025-07-17 22:55:10.715741,0 days 00:00:58.609097,32,72,0.0037275748147157666,20,COMPLETE
370,0.0002704993530642241,2025-07-17 22:55:10.716468,2025-07-17 22:56:36.350199,0 days 00:01:25.633731,32,121,0.005052774378332292,22,COMPLETE
371,0.0002843518159352243,2025-07-17 22:56:36.351174,2025-07-17 22:57:38.881865,0 days 00:01:02.530691,32,69,0.0027828887038780434,21,COMPLETE
372,0.00022633890330325812,2025-07-17 22:57:38.882591,2025-07-17 22:59:11.507991,0 days 00:01:32.625400,32,125,0.0016014413519359566,23,COMPLETE
373,0.001686419709585607,2025-07-17 22:59:11.508959,2025-07-17 23:00:34.037394,0 days 00:01:22.528435,128,128,0.0005193560756032258,23,COMPLETE
374,0.00018596403242554516,2025-07-17 23:00:34.038362,2025-07-17 23:01:29.222932,0 days 00:00:55.184570,32,64,0.0034679554922423797,24,COMPLETE
375,0.00017143410514108837,2025-07-17 23:01:29.223480,2025-07-17 23:03:01.960469,0 days 00:01:32.736989,32,119,0.0022371013708516628,24,COMPLETE
376,0.00030895115924067795,2025-07-17 23:03:01.961458,2025-07-17 23:03:59.569963,0 days 00:00:57.608505,32,69,0.005921396250834761,18,COMPLETE
377,0.00029462549719028175,2025-07-17 23:03:59.570682,2025-07-17 23:05:29.822812,0 days 00:01:30.252130,32,123,0.004180685785294883,23,COMPLETE
378,0.0004567153810057789,2025-07-17 23:05:29.823758,2025-07-17 23:06:19.204042,0 days 00:00:49.380284,32,67,0.003025905896642075,14,COMPLETE
379,0.00022277589596342295,2025-07-17 23:06:19.204563,2025-07-17 23:07:54.873929,0 days 00:01:35.669366,32,125,0.0036236127761985707,25,COMPLETE
380,0.00012383970897644758,2025-07-17 23:07:54.874973,2025-07-17 23:09:23.158890,0 days 00:01:28.283917,32,120,0.002617570468653863,24,COMPLETE
381,0.00024857447715476155,2025-07-17 23:09:23.159879,2025-07-17 23:10:09.612549,0 days 00:00:46.452670,32,40,0.0021008179753824042,24,COMPLETE
382,0.00031572504667565227,2025-07-17 23:10:09.613086,2025-07-17 23:11:07.797590,0 days 00:00:58.184504,32,53,0.00707553613548637,25,COMPLETE
383,0.00044775151764042675,2025-07-17 23:11:07.798366,2025-07-17 23:11:52.544338,0 days 00:00:44.745972,32,29,0.0025538377128382097,24,COMPLETE
384,0.0003815707459580153,2025-07-17 23:11:52.545067,2025-07-17 23:12:41.862359,0 days 00:00:49.317292,32,44,0.008341828711514536,23,COMPLETE
385,0.00020509588648565114,2025-07-17 23:12:41.862911,2025-07-17 23:14:15.109789,0 days 00:01:33.246878,32,121,0.0019270383487788633,25,COMPLETE
386,0.00022497927420772612,2025-07-17 23:14:15.110794,2025-07-17 23:15:42.680054,0 days 00:01:27.569260,32,126,0.0025206724674909325,21,COMPLETE
387,0.00026979396352544427,2025-07-17 23:15:42.681035,2025-07-17 23:16:57.137445,0 days 00:01:14.456410,32,78,0.00480628025567042,25,COMPLETE
388,0.00024136815045494586,2025-07-17 23:16:57.138415,2025-07-17 23:18:22.378109,0 days 00:01:25.239694,32,123,0.0032985799353496283,21,COMPLETE
389,0.00037312530912458897,2025-07-17 23:18:22.379126,2025-07-17 23:20:29.393680,0 days 00:02:07.014554,16,119,0.00024874233369222135,24,COMPLETE
390,0.00024826591834425926,2025-07-17 23:20:29.394677,2025-07-17 23:21:48.426356,0 days 00:01:19.031679,32,99,0.0028192923848279023,24,COMPLETE
391,0.00022773777891416103,2025-07-17 23:21:48.427117,2025-07-17 23:23:17.123233,0 days 00:01:28.696116,32,121,0.0023414359235719466,23,COMPLETE
392,0.0002397977514192462,2025-07-17 23:23:17.124235,2025-07-17 23:24:53.249890,0 days 00:01:36.125655,32,126,0.004080707047559866,25,COMPLETE
393,0.0003488481743261218,2025-07-17 23:24:53.250898,2025-07-17 23:26:21.110859,0 days 00:01:27.859961,32,123,0.0035938154595879027,22,COMPLETE
394,0.00029773509595543146,2025-07-17 23:26:21.111847,2025-07-17 23:27:34.588553,0 days 00:01:13.476706,128,106,0.0030740301773326405,24,COMPLETE
395,0.0002663856721483171,2025-07-17 23:27:34.589518,2025-07-17 23:29:08.460152,0 days 00:01:33.870634,32,118,0.002691513515778851,25,COMPLETE
396,0.00023341912310570478,2025-07-17 23:29:08.461136,2025-07-17 23:30:41.125375,0 days 00:01:32.664239,32,124,0.0022182765144943824,24,COMPLETE
397,0.0002575549588073045,2025-07-17 23:30:41.126371,2025-07-17 23:32:12.646428,0 days 00:01:31.520057,32,128,0.004266032635423099,25,COMPLETE
398,0.00011728787649190053,2025-07-17 23:32:12.647453,2025-07-17 23:33:38.243310,0 days 00:01:25.595857,32,120,0.001783914941565765,23,COMPLETE
399,0.0001732807868393138,2025-07-17 23:33:38.244323,2025-07-17 23:35:07.658770,0 days 00:01:29.414447,32,118,0.002037430524955561,23,COMPLETE
400,0.00025394506519660354,2025-07-17 23:35:07.659772,2025-07-17 23:36:38.391265,0 days 00:01:30.731493,32,119,0.005803638312428351,23,COMPLETE
401,0.0002441618125885725,2025-07-17 23:36:38.392239,2025-07-17 23:38:01.730401,0 days 00:01:23.338162,32,120,0.001969265500581979,22,COMPLETE
402,0.000233493308769539,2025-07-17 23:38:01.731436,2025-07-17 23:39:31.098896,0 days 00:01:29.367460,32,122,0.002399944899524063,23,COMPLETE
403,0.00015630207781214267,2025-07-17 23:39:31.099846,2025-07-17 23:40:44.932125,0 days 00:01:13.832279,32,91,0.004977443241825085,23,COMPLETE
404,0.0002717305615078658,2025-07-17 23:40:44.933125,2025-07-17 23:42:15.379923,0 days 00:01:30.446798,32,117,0.0033192187779651746,24,COMPLETE
405,9.67634841799736e-05,2025-07-17 23:42:15.380922,2025-07-17 23:43:48.179499,0 days 00:01:32.798577,32,121,0.002642218012358945,25,COMPLETE
406,0.0002196239511249587,2025-07-17 23:43:48.180495,2025-07-17 23:45:18.441900,0 days 00:01:30.261405,32,120,0.0017789239527186134,25,COMPLETE
407,0.00021432057837955654,2025-07-17 23:45:18.442850,2025-07-17 23:46:51.090075,0 days 00:01:32.647225,32,117,0.002456850080337386,25,COMPLETE
408,0.0002840752131305635,2025-07-17 23:46:51.091056,2025-07-17 23:47:40.970038,0 days 00:00:49.878982,32,47,0.0027429652369573435,20,COMPLETE
409,0.0002423507539788261,2025-07-17 23:47:40.970575,2025-07-17 23:49:08.695417,0 days 00:01:27.724842,32,109,0.0021900806803279156,25,COMPLETE
410,0.0002764659293461591,2025-07-17 23:49:08.696391,2025-07-17 23:50:35.146274,0 days 00:01:26.449883,32,103,0.002994033113089873,25,COMPLETE
411,0.0002452941262163222,2025-07-17 23:50:35.147232,2025-07-17 23:52:08.068327,0 days 00:01:32.921095,32,121,0.0018492822654095715,25,COMPLETE
412,0.00024497503181919456,2025-07-17 23:52:08.069109,2025-07-17 23:53:10.132266,0 days 00:01:02.063157,32,111,0.0015838178712008566,13,COMPLETE
413,0.00016115145990625024,2025-07-17 23:53:10.133011,2025-07-17 23:55:11.323764,0 days 00:02:01.190753,16,114,0.0026446029930724487,24,COMPLETE
414,0.00020703718473669142,2025-07-17 23:55:11.324783,2025-07-17 23:56:45.363657,0 days 00:01:34.038874,32,118,0.0034841513436742935,25,COMPLETE
415,0.00021294406906235963,2025-07-17 23:56:45.364648,2025-07-17 23:58:15.752645,0 days 00:01:30.387997,32,121,0.0021473662197217885,24,COMPLETE
416,0.00016745114407967776,2025-07-17 23:58:15.753651,2025-07-17 23:59:46.120580,0 days 00:01:30.366929,32,116,0.0030242799755457422,25,COMPLETE
417,0.00016111046716105193,2025-07-17 23:59:46.121580,2025-07-18 00:01:21.040254,0 days 00:01:34.918674,32,124,0.0025290905778242185,25,COMPLETE
418,0.00025791730149649084,2025-07-18 00:01:21.041249,2025-07-18 00:02:49.324042,0 days 00:01:28.282793,32,120,0.003735864131342829,24,COMPLETE
419,0.0013429255923256278,2025-07-18 00:02:49.325074,2025-07-18 00:03:42.606995,0 days 00:00:53.281921,128,122,0.0007003174178815294,17,COMPLETE
420,0.00022600228840019554,2025-07-18 00:03:42.607537,2025-07-18 00:05:11.963397,0 days 00:01:29.355860,32,113,0.0028989632955785188,25,COMPLETE
421,0.00024650231353007257,2025-07-18 00:05:11.964393,2025-07-18 00:06:47.453581,0 days 00:01:35.489188,32,125,0.0034220537926398643,24,COMPLETE
422,0.0002915257355198264,2025-07-18 00:06:47.454568,2025-07-18 00:08:21.284340,0 days 00:01:33.829772,32,118,0.002333193126210675,25,COMPLETE
423,0.00019084791711065918,2025-07-18 00:08:21.285372,2025-07-18 00:09:50.423554,0 days 00:01:29.138182,32,116,0.0016904085579334232,24,COMPLETE
424,0.00022160251683089882,2025-07-18 00:09:50.424574,2025-07-18 00:11:17.881013,0 days 00:01:27.456439,32,120,0.0025880075907338306,24,COMPLETE
425,0.00014343042857944965,2025-07-18 00:11:17.882039,2025-07-18 00:12:52.445395,0 days 00:01:34.563356,32,123,0.004072334387241957,25,COMPLETE
426,0.0001245972525794059,2025-07-18 00:12:52.446386,2025-07-18 00:14:27.019024,0 days 00:01:34.572638,32,123,0.003985227874910123,25,COMPLETE
427,0.0001746573980199173,2025-07-18 00:14:27.020015,2025-07-18 00:16:01.584577,0 days 00:01:34.564562,32,123,0.004416087527770166,25,COMPLETE
428,0.00028178258799016476,2025-07-18 00:16:01.585577,2025-07-18 00:17:37.859434,0 days 00:01:36.273857,32,126,0.004046602197704416,24,COMPLETE
429,0.00014576682588085532,2025-07-18 00:17:37.860462,2025-07-18 00:19:10.195009,0 days 00:01:32.334547,32,123,0.00378013057838671,24,COMPLETE
430,0.0001942804956343025,2025-07-18 00:19:10.196047,2025-07-18 00:20:24.730500,0 days 00:01:14.534453,32,125,0.004605530600503661,16,COMPLETE
431,0.0001787231449270621,2025-07-18 00:20:24.731513,2025-07-18 00:21:58.995876,0 days 00:01:34.264363,32,122,0.004335641486280585,25,COMPLETE
432,0.0002809520228765905,2025-07-18 00:21:58.996890,2025-07-18 00:23:35.169694,0 days 00:01:36.172804,32,126,0.0036219517057092996,25,COMPLETE
433,0.00014324365474749357,2025-07-18 00:23:35.170731,2025-07-18 00:25:02.931963,0 days 00:01:27.761232,32,120,0.004013850419715606,24,COMPLETE
434,0.0001740082079777494,2025-07-18 00:25:02.932967,2025-07-18 00:26:30.569545,0 days 00:01:27.636578,32,120,0.0033288158854734317,24,COMPLETE
435,0.00020357847097329795,2025-07-18 00:26:30.582818,2025-07-18 00:28:00.963946,0 days 00:01:30.381128,32,119,0.004964148506281398,23,COMPLETE
436,0.0002589165815152228,2025-07-18 00:28:00.964944,2025-07-18 00:29:29.021110,0 days 00:01:28.056166,32,121,0.003806281874811622,23,COMPLETE
437,0.0001837198797147721,2025-07-18 00:29:29.022046,2025-07-18 00:31:02.467811,0 days 00:01:33.445765,32,124,0.003214512613429215,24,COMPLETE
438,0.00019345816690474749,2025-07-18 00:31:02.468818,2025-07-18 00:32:22.690312,0 days 00:01:20.221494,32,94,0.004688341688455839,24,COMPLETE
439,0.00016644650895614177,2025-07-18 00:32:22.691303,2025-07-18 00:33:54.322461,0 days 00:01:31.631158,32,118,0.004011659374636651,24,COMPLETE
440,0.0002841948880814016,2025-07-18 00:33:54.323481,2025-07-18 00:35:22.247197,0 days 00:01:27.923716,32,121,0.0029194421816563136,23,COMPLETE
441,0.0002492648200131953,2025-07-18 00:35:22.248193,2025-07-18 00:36:54.399882,0 days 00:01:32.151689,32,128,0.00317552384847795,24,COMPLETE
442,0.00023262501053977758,2025-07-18 00:36:54.400910,2025-07-18 00:38:27.597840,0 days 00:01:33.196930,32,124,0.005536498102976108,24,COMPLETE
443,0.00021398806711658835,2025-07-18 00:38:27.598851,2025-07-18 00:39:19.271138,0 days 00:00:51.672287,32,50,0.003623205796178811,23,COMPLETE
444,0.0004169968597125262,2025-07-18 00:39:19.271915,2025-07-18 00:40:26.393965,0 days 00:01:07.122050,16,23,0.0027599023479109026,24,COMPLETE
445,0.00028761487919837236,2025-07-18 00:40:26.394983,2025-07-18 00:41:54.084332,0 days 00:01:27.689349,32,119,0.00439305709714941,22,COMPLETE
446,0.00020164312445558608,2025-07-18 00:41:54.085389,2025-07-18 00:43:29.083403,0 days 00:01:34.998014,32,122,0.0034213755982571963,25,COMPLETE
447,0.00021304446272552013,2025-07-18 00:43:29.084366,2025-07-18 00:45:01.762141,0 days 00:01:32.677775,32,117,0.002055016932260784,25,COMPLETE
448,0.0002651667164172977,2025-07-18 00:45:01.763169,2025-07-18 00:46:21.635970,0 days 00:01:19.872801,32,126,0.006205212421249406,18,COMPLETE
449,0.10177917778491974,2025-07-18 00:46:21.636990,2025-07-18 00:46:45.557353,0 days 00:00:23.920363,128,33,2.001471487978629e-05,24,COMPLETE
450,0.00023259191948454827,2025-07-18 00:46:45.557903,2025-07-18 00:48:13.053564,0 days 00:01:27.495661,32,121,0.002816227465542134,23,COMPLETE
451,0.00022192772303242236,2025-07-18 00:48:13.054564,2025-07-18 00:49:48.964718,0 days 00:01:35.910154,32,125,0.002301938107431703,25,COMPLETE
452,0.00019893766148015857,2025-07-18 00:49:48.965733,2025-07-18 00:51:21.281410,0 days 00:01:32.315677,32,119,0.003833039232766195,24,COMPLETE
453,0.0002899853861890733,2025-07-18 00:51:21.282441,2025-07-18 00:52:29.651818,0 days 00:01:08.369377,32,128,0.0031958062752389573,15,COMPLETE
454,0.0002684140345081687,2025-07-18 00:52:29.652811,2025-07-18 00:53:56.963883,0 days 00:01:27.311072,32,123,0.002532725309742758,22,COMPLETE
455,0.0002985386527143419,2025-07-18 00:53:56.964881,2025-07-18 00:55:13.795618,0 days 00:01:16.830737,32,116,0.005104694831606836,19,COMPLETE
456,0.00018400311819277704,2025-07-18 00:55:13.796656,2025-07-18 00:56:44.668588,0 days 00:01:30.871932,32,121,0.003979192399310204,24,COMPLETE
457,0.00022349752543959767,2025-07-18 00:56:44.669597,2025-07-18 00:58:20.904468,0 days 00:01:36.234871,32,125,0.002840745359213773,25,COMPLETE
458,0.00012642813089769334,2025-07-18 00:58:20.905468,2025-07-18 00:59:35.677256,0 days 00:01:14.771788,32,86,0.003517217023172726,23,COMPLETE
459,0.000292544427793473,2025-07-18 00:59:35.678309,2025-07-18 01:00:40.737723,0 days 00:01:05.059414,32,73,0.003306777659062483,23,COMPLETE
460,0.0001634839572943747,2025-07-18 01:00:40.738679,2025-07-18 01:01:54.716633,0 days 00:01:13.977954,32,91,0.0025192356422467053,23,COMPLETE
461,0.00028551893774420023,2025-07-18 01:01:54.717680,2025-07-18 01:03:07.813372,0 days 00:01:13.095692,32,86,0.0022136250833987934,22,COMPLETE
462,0.00020042395044583827,2025-07-18 01:03:07.814394,2025-07-18 01:04:04.632343,0 days 00:00:56.817949,32,61,0.0030336244540180657,22,COMPLETE
463,0.0002014256751863286,2025-07-18 01:04:04.633015,2025-07-18 01:05:38.981347,0 days 00:01:34.348332,32,126,0.0034069560657091456,23,COMPLETE
464,0.00025188460131175816,2025-07-18 01:05:38.982269,2025-07-18 01:06:51.069968,0 days 00:01:12.087699,32,83,0.00270820132742448,23,COMPLETE
465,0.0002895118377637118,2025-07-18 01:06:51.070972,2025-07-18 01:08:03.566498,0 days 00:01:12.495526,32,81,0.0018578294055458984,25,COMPLETE
466,0.00023531912302132696,2025-07-18 01:08:03.567515,2025-07-18 01:09:37.816487,0 days 00:01:34.248972,32,124,0.003624985976693173,25,COMPLETE
467,0.00019408208027016371,2025-07-18 01:09:37.817518,2025-07-18 01:11:28.149013,0 days 00:01:50.331495,16,96,0.0030108364881040166,25,COMPLETE
468,0.0002536536194384098,2025-07-18 01:11:28.150041,2025-07-18 01:12:35.545701,0 days 00:01:07.395660,32,76,0.004530653607875939,23,COMPLETE
469,0.0002147793275071308,2025-07-18 01:12:35.546728,2025-07-18 01:14:07.520417,0 days 00:01:31.973689,32,118,0.0023861584193911956,24,COMPLETE
470,0.00012443543528206646,2025-07-18 01:14:07.558753,2025-07-18 01:15:39.849687,0 days 00:01:32.290934,32,123,0.0021727159032791598,24,COMPLETE
471,0.00017197485431097448,2025-07-18 01:15:39.850757,2025-07-18 01:17:10.364011,0 days 00:01:30.513254,32,123,0.0014731790837694313,23,COMPLETE
472,0.00015428697224706411,2025-07-18 01:17:10.365040,2025-07-18 01:18:41.981043,0 days 00:01:31.616003,32,128,0.0019714950132102014,24,COMPLETE
473,0.002789985155686736,2025-07-18 01:18:41.982050,2025-07-18 01:19:16.262838,0 days 00:00:34.280788,128,55,0.0016738619666971145,22,COMPLETE
474,0.0002792784362100065,2025-07-18 01:19:16.263602,2025-07-18 01:20:18.091156,0 days 00:01:01.827554,32,122,0.0020909584280833404,11,COMPLETE
475,0.000143195764394477,2025-07-18 01:20:18.091757,2025-07-18 01:21:51.397408,0 days 00:01:33.305651,32,126,0.0023032669636677706,23,COMPLETE
476,0.00024831792688928545,2025-07-18 01:21:51.398436,2025-07-18 01:23:23.857234,0 days 00:01:32.458798,32,123,0.0026090511361494596,24,COMPLETE
477,0.00024476772523485124,2025-07-18 01:23:23.858281,2025-07-18 01:24:59.243484,0 days 00:01:35.385203,32,126,0.0021168875258785126,24,COMPLETE
478,0.0002736462338361889,2025-07-18 01:24:59.244524,2025-07-18 01:26:28.363011,0 days 00:01:29.118487,32,121,0.0017976715942910739,23,COMPLETE
479,0.00021893659140914679,2025-07-18 01:26:28.364040,2025-07-18 01:28:00.537057,0 days 00:01:32.173017,32,128,0.002609034772456183,24,COMPLETE
480,0.00011759232438635081,2025-07-18 01:28:00.538087,2025-07-18 01:29:34.344339,0 days 00:01:33.806252,32,124,0.002328859146190891,24,COMPLETE
481,0.00019429386884439737,2025-07-18 01:29:34.345341,2025-07-18 01:30:57.062151,0 days 00:01:22.716810,32,101,0.001931253133637976,24,COMPLETE
482,0.0002762109797913581,2025-07-18 01:30:57.063191,2025-07-18 01:32:28.415251,0 days 00:01:31.352060,32,123,0.0012332956782800963,23,COMPLETE
483,0.0002604086184874177,2025-07-18 01:32:28.416271,2025-07-18 01:34:04.226837,0 days 00:01:35.810566,32,125,0.002215261336686783,24,COMPLETE
484,0.0002172388631151989,2025-07-18 01:34:04.227865,2025-07-18 01:35:41.223654,0 days 00:01:36.995789,32,125,0.002389552774843789,25,COMPLETE
485,0.00026344519574195147,2025-07-18 01:35:41.224679,2025-07-18 01:37:02.747918,0 days 00:01:21.523239,32,120,0.0016515329411612913,21,COMPLETE
486,0.00014037943037692457,2025-07-18 01:37:02.749011,2025-07-18 01:38:39.079410,0 days 00:01:36.330399,32,126,0.0027232947289643713,24,COMPLETE
487,0.0002496655797585845,2025-07-18 01:38:39.080430,2025-07-18 01:39:37.022349,0 days 00:00:57.941919,32,58,0.003055333310534928,25,COMPLETE
488,0.0002076922100968659,2025-07-18 01:39:37.023158,2025-07-18 01:41:06.264912,0 days 00:01:29.241754,32,119,0.002068067261466353,22,COMPLETE
489,0.00023129754117690027,2025-07-18 01:41:06.265924,2025-07-18 01:42:37.796282,0 days 00:01:31.530358,32,123,0.002335532082555611,23,COMPLETE
490,0.00021993156406097114,2025-07-18 01:42:37.797256,2025-07-18 01:44:10.259539,0 days 00:01:32.462283,32,128,0.0032756455943354582,24,COMPLETE
491,0.00021713183377869427,2025-07-18 01:44:10.260447,2025-07-18 01:46:21.878389,0 days 00:02:11.617942,16,122,0.0028033785282995504,25,COMPLETE
492,0.0001442229695385322,2025-07-18 01:46:21.879442,2025-07-18 01:47:53.896807,0 days 00:01:32.017365,32,117,0.002447658298178249,24,COMPLETE
493,0.00025919105974026024,2025-07-18 01:47:53.897856,2025-07-18 01:49:25.982182,0 days 00:01:32.084326,32,124,0.0018221099362914067,23,COMPLETE
494,0.0002037768717855215,2025-07-18 01:49:25.983218,2025-07-18 01:50:57.826098,0 days 00:01:31.842880,32,120,0.0033854965336141477,25,COMPLETE
495,0.0002379272918915376,2025-07-18 01:50:57.827149,2025-07-18 01:52:31.960229,0 days 00:01:34.133080,32,124,0.001446495428665029,24,COMPLETE
496,0.00018801901023834944,2025-07-18 01:52:31.961249,2025-07-18 01:53:48.211317,0 days 00:01:16.250068,32,89,0.0067027615635410435,25,COMPLETE
497,0.00025872571859508753,2025-07-18 01:53:48.212360,2025-07-18 01:55:11.182595,0 days 00:01:22.970235,128,117,0.002997427438123379,24,COMPLETE
498,0.00014475331408903003,2025-07-18 01:55:11.183643,2025-07-18 01:56:48.724802,0 days 00:01:37.541159,32,126,0.004172821773822962,25,COMPLETE
499,0.0002681017213035375,2025-07-18 01:56:48.725835,2025-07-18 01:58:20.204392,0 days 00:01:31.478557,32,121,0.0021296219561390923,24,COMPLETE
