number,value,datetime_start,datetime_complete,duration,params_batch_size,params_h,params_lr,params_seq_length,state
347,0.0004082034865859896,2025-07-18 09:22:45.533160,2025-07-18 09:25:52.446842,0 days 00:03:06.913682,16,121,0.0020007931770880463,19,COMPLETE
348,0.0003626075922511518,2025-07-18 09:25:52.447884,2025-07-18 09:29:07.914432,0 days 00:03:15.466548,16,126,0.0010084538877715265,20,COMPLETE
349,0.0003693870094139129,2025-07-18 09:29:07.915516,2025-07-18 09:32:47.508978,0 days 00:03:39.593462,16,123,0.0008500493010276511,23,COMPLETE
350,0.00036933357478119433,2025-07-18 09:32:47.510054,2025-07-18 09:36:08.054538,0 days 00:03:20.544484,16,118,0.0004418662842315301,21,COMPLETE
351,0.00033788688597269356,2025-07-18 09:36:08.055627,2025-07-18 09:39:53.146556,0 days 00:03:45.090929,16,128,0.0011743139110038051,25,COMPLETE
352,0.00043764550355263054,2025-07-18 09:39:53.147623,2025-07-18 09:43:35.307298,0 days 00:03:42.159675,16,124,0.0014604104380269284,24,COMPLETE
353,0.0003513312549330294,2025-07-18 09:43:35.308337,2025-07-18 09:47:17.710890,0 days 00:03:42.402553,16,99,0.0017950193289599725,19,COMPLETE
354,0.000317151949275285,2025-07-18 09:47:17.711985,2025-07-18 09:50:49.127198,0 days 00:03:31.415213,16,121,0.0012454156540176041,22,COMPLETE
355,0.00037952614366076887,2025-07-18 09:50:49.128241,2025-07-18 09:55:08.009123,0 days 00:04:18.880882,16,115,0.0013861060058064545,22,COMPLETE
356,0.00033791776513680816,2025-07-18 09:55:08.010237,2025-07-18 09:58:06.220623,0 days 00:02:58.210386,16,120,0.001047747514565506,22,COMPLETE
357,0.0003584494988899678,2025-07-18 09:58:06.221713,2025-07-18 10:01:09.923877,0 days 00:03:03.702164,16,117,0.0016209392295377576,22,COMPLETE
358,0.00046994147123768926,2025-07-18 10:01:09.924988,2025-07-18 10:04:10.871441,0 days 00:03:00.946453,16,126,0.002218089732855155,21,COMPLETE
359,0.0003983813221566379,2025-07-18 10:04:10.872532,2025-07-18 10:07:25.485978,0 days 00:03:14.613446,16,121,0.0009002024512225343,23,COMPLETE
360,0.0003342917189002037,2025-07-18 10:07:25.487040,2025-07-18 10:10:18.777176,0 days 00:02:53.290136,16,126,0.0012418869357387662,20,COMPLETE
361,0.0009748931624926627,2025-07-18 10:10:18.778290,2025-07-18 10:11:22.369553,0 days 00:01:03.591263,16,10,0.0007001185088121628,14,COMPLETE
362,0.0004648612521123141,2025-07-18 10:11:22.370426,2025-07-18 10:14:14.594254,0 days 00:02:52.223828,16,119,0.0003611880137583817,20,COMPLETE
363,0.00042825823766179383,2025-07-18 10:14:14.595350,2025-07-18 10:15:20.409606,0 days 00:01:05.814256,64,122,0.0010767938064687867,21,COMPLETE
364,0.0005022261175327003,2025-07-18 10:15:20.410708,2025-07-18 10:18:29.062770,0 days 00:03:08.652062,16,125,0.0037633566679603765,22,COMPLETE
365,0.0005331831052899361,2025-07-18 10:18:29.063839,2025-07-18 10:21:37.688687,0 days 00:03:08.624848,16,102,0.0015055729273213342,19,COMPLETE
366,0.0006320216925814748,2025-07-18 10:21:37.689841,2025-07-18 10:22:26.196937,0 days 00:00:48.507096,128,128,0.0007927270325031612,21,COMPLETE
367,0.00032173440558835864,2025-07-18 10:22:26.197775,2025-07-18 10:25:30.761182,0 days 00:03:04.563407,16,120,0.001293245901402116,23,COMPLETE
368,0.0003837195399682969,2025-07-18 10:25:30.762249,2025-07-18 10:29:08.582499,0 days 00:03:37.820250,16,113,0.0017431466848521185,22,COMPLETE
369,0.0004060555947944522,2025-07-18 10:29:08.583569,2025-07-18 10:32:20.005409,0 days 00:03:11.421840,16,117,0.001346262993773974,23,COMPLETE
370,0.00040656578494235873,2025-07-18 10:32:20.006459,2025-07-18 10:34:52.247984,0 days 00:02:32.241525,16,120,0.0021226969475561567,18,COMPLETE
371,0.00037333296495489776,2025-07-18 10:34:52.249032,2025-07-18 10:37:44.565953,0 days 00:02:52.316921,16,118,0.0009923339977981644,20,COMPLETE
372,0.000357341137714684,2025-07-18 10:37:44.567062,2025-07-18 10:40:30.843058,0 days 00:02:46.275996,16,121,0.0015358326112607714,19,COMPLETE
373,0.0003959752502851188,2025-07-18 10:40:30.844132,2025-07-18 10:43:23.673287,0 days 00:02:52.829155,16,124,0.0012454852914810543,21,COMPLETE
374,0.0004311695520300418,2025-07-18 10:43:23.674371,2025-07-18 10:46:01.893729,0 days 00:02:38.219358,16,116,0.0018443161201920002,20,COMPLETE
375,0.00045667646918445826,2025-07-18 10:46:01.894830,2025-07-18 10:49:12.863478,0 days 00:03:10.968648,16,122,0.0009349638190482274,23,COMPLETE
376,0.0003534919524099678,2025-07-18 10:49:12.864602,2025-07-18 10:53:11.405553,0 days 00:03:58.540951,16,111,0.0013247076305232166,23,COMPLETE
377,0.0004213039646856487,2025-07-18 10:53:11.406612,2025-07-18 10:56:15.380301,0 days 00:03:03.973689,16,126,0.001112073352966673,18,COMPLETE
378,0.0004519794892985374,2025-07-18 10:56:15.381343,2025-07-18 10:59:26.857155,0 days 00:03:11.475812,16,119,0.0014938218542530628,20,COMPLETE
379,0.0005354747991077602,2025-07-18 10:59:26.858182,2025-07-18 11:02:51.988959,0 days 00:03:25.130777,16,124,0.00028081206046348266,22,COMPLETE
380,0.00037471280666068196,2025-07-18 11:02:51.990018,2025-07-18 11:06:05.483636,0 days 00:03:13.493618,16,128,0.0008680346590794818,21,COMPLETE
381,0.0005390264559537172,2025-07-18 11:06:05.484676,2025-07-18 11:08:29.070423,0 days 00:02:23.585747,16,76,0.0010171532141980445,23,COMPLETE
382,0.00034204195253551006,2025-07-18 11:08:29.071463,2025-07-18 11:11:34.559642,0 days 00:03:05.488179,16,121,0.0016792359943923947,19,COMPLETE
383,0.0003479719744063914,2025-07-18 11:11:34.560680,2025-07-18 11:14:57.627184,0 days 00:03:23.066504,16,125,0.0013044839664107114,21,COMPLETE
384,0.0006366263842210174,2025-07-18 11:14:57.628227,2025-07-18 11:19:02.047245,0 days 00:04:04.419018,16,115,0.002454625159299434,22,COMPLETE
385,0.00036295162863098085,2025-07-18 11:19:02.048325,2025-07-18 11:22:29.291150,0 days 00:03:27.242825,16,123,0.0006359737178400453,22,COMPLETE
386,0.00042889913311228156,2025-07-18 11:22:29.292215,2025-07-18 11:23:24.012121,0 days 00:00:54.719906,64,118,0.0011474986681940555,16,COMPLETE
387,0.0003885714977513999,2025-07-18 11:23:24.012948,2025-07-18 11:26:32.199324,0 days 00:03:08.186376,16,126,0.001989107492475107,20,COMPLETE
388,0.00038768313243053854,2025-07-18 11:26:32.200364,2025-07-18 11:29:32.007755,0 days 00:02:59.807391,16,121,0.0007569802115649184,19,COMPLETE
389,0.0003676189517136663,2025-07-18 11:29:32.008807,2025-07-18 11:32:47.739351,0 days 00:03:15.730544,16,123,0.001432316485286953,21,COMPLETE
390,0.0007928297272883356,2025-07-18 11:32:47.740391,2025-07-18 11:33:25.808628,0 days 00:00:38.068237,128,128,0.0008786549015085415,15,COMPLETE
391,0.00036533985985442996,2025-07-18 11:33:25.809461,2025-07-18 11:36:29.696959,0 days 00:03:03.887498,16,119,0.0010316265068492528,20,COMPLETE
392,0.00033320000511594117,2025-07-18 11:36:29.698025,2025-07-18 11:40:02.513952,0 days 00:03:32.815927,16,125,0.0012690748336529325,23,COMPLETE
393,0.0003953831910621375,2025-07-18 11:40:02.515029,2025-07-18 11:43:24.137103,0 days 00:03:21.622074,16,122,0.001161197349130436,22,COMPLETE
394,0.00039431609911844134,2025-07-18 11:43:24.138197,2025-07-18 11:46:22.970937,0 days 00:02:58.832740,16,120,0.0015110455988309036,20,COMPLETE
395,0.00037633764441125095,2025-07-18 11:46:22.972019,2025-07-18 11:49:34.953273,0 days 00:03:11.981254,16,116,0.0017067183333567774,21,COMPLETE
396,0.0003602570213843137,2025-07-18 11:49:34.954334,2025-07-18 11:53:13.039159,0 days 00:03:38.084825,16,126,0.0010274156122664817,23,COMPLETE
397,0.0005681298207491636,2025-07-18 11:53:13.040230,2025-07-18 11:56:49.587358,0 days 00:03:36.547128,16,124,0.0028364909779494203,24,COMPLETE
398,0.0004135151393711567,2025-07-18 11:56:49.588662,2025-07-18 11:59:41.791772,0 days 00:02:52.203110,16,128,0.0008735732716083907,19,COMPLETE
399,0.00042024155845865607,2025-07-18 11:59:41.792840,2025-07-18 12:02:51.038687,0 days 00:03:09.245847,16,122,0.001895241932223271,21,COMPLETE
400,0.00036441971315070987,2025-07-18 12:02:51.039756,2025-07-18 12:06:04.321677,0 days 00:03:13.281921,16,118,0.0012579660823504794,24,COMPLETE
401,0.00033451031777076423,2025-07-18 12:06:04.327568,2025-07-18 12:08:49.019740,0 days 00:02:44.692172,16,124,0.001414692537629061,20,COMPLETE
402,0.00039292240398935974,2025-07-18 12:08:49.020801,2025-07-18 12:11:36.461044,0 days 00:02:47.440243,16,112,0.0007753963711657427,18,COMPLETE
403,0.0004629170289263129,2025-07-18 12:11:36.462205,2025-07-18 12:14:31.604495,0 days 00:02:55.142290,16,120,0.00018417477550810877,22,COMPLETE
404,0.00037699987296946347,2025-07-18 12:14:31.605583,2025-07-18 12:17:03.090351,0 days 00:02:31.484768,16,126,0.0009819842556574845,17,COMPLETE
405,0.00040664078551344573,2025-07-18 12:17:03.091457,2025-07-18 12:20:45.131412,0 days 00:03:42.039955,16,114,0.0011257899807045155,23,COMPLETE
406,0.00040885855560190976,2025-07-18 12:20:45.132515,2025-07-18 12:23:42.816345,0 days 00:02:57.683830,16,122,0.001638749139408778,21,COMPLETE
407,0.00036203223862685263,2025-07-18 12:23:42.817454,2025-07-18 12:26:20.392789,0 days 00:02:37.575335,16,128,0.0021265904636260935,19,COMPLETE
408,0.00036151541280560195,2025-07-18 12:26:20.393883,2025-07-18 12:29:43.048271,0 days 00:03:22.654388,16,117,0.0012398994528941773,24,COMPLETE
409,0.00033159335725940764,2025-07-18 12:29:43.049332,2025-07-18 12:33:11.293148,0 days 00:03:28.243816,16,124,0.0009422412742632714,23,COMPLETE
410,0.00039710639975965023,2025-07-18 12:33:11.294247,2025-07-18 12:34:15.951305,0 days 00:01:04.657058,64,120,0.0014113520057080096,20,COMPLETE
411,0.0004626453446689993,2025-07-18 12:34:15.952390,2025-07-18 12:37:18.824189,0 days 00:03:02.871799,16,125,0.0005481928627760865,19,COMPLETE
412,0.0003271375608164817,2025-07-18 12:37:18.825241,2025-07-18 12:40:38.471748,0 days 00:03:19.646507,16,122,0.0011052372613228147,22,COMPLETE
413,0.013021919876337051,2025-07-18 12:40:38.472854,2025-07-18 12:43:54.561597,0 days 00:03:16.088743,16,123,1.0813074154280789e-05,22,COMPLETE
414,0.0003879047289956361,2025-07-18 12:43:54.562668,2025-07-18 12:47:16.746911,0 days 00:03:22.184243,16,79,0.001053040824262742,21,COMPLETE
415,0.0006969615933485329,2025-07-18 12:47:16.747979,2025-07-18 12:48:07.914735,0 days 00:00:51.166756,128,126,0.0008093725271494891,22,COMPLETE
416,0.0003884290053974837,2025-07-18 12:48:07.915563,2025-07-18 12:49:36.372073,0 days 00:01:28.456510,32,122,0.0010915759562957169,21,COMPLETE
417,0.0003283674595877528,2025-07-18 12:49:36.373147,2025-07-18 12:52:26.751777,0 days 00:02:50.378630,16,128,0.0009230186361783161,22,COMPLETE
418,0.00037775852251797915,2025-07-18 12:52:26.752843,2025-07-18 12:55:22.577463,0 days 00:02:55.824620,16,124,0.0012183134214545721,22,COMPLETE
419,0.0003613545559346676,2025-07-18 12:55:22.578560,2025-07-18 12:57:57.802672,0 days 00:02:35.224112,16,121,0.0006954173177697659,19,COMPLETE
420,0.0004240782873239368,2025-07-18 12:57:57.803743,2025-07-18 13:01:10.074843,0 days 00:03:12.271100,16,107,0.0011087795327735718,20,COMPLETE
421,0.00032587876194156706,2025-07-18 13:01:10.075906,2025-07-18 13:03:57.856874,0 days 00:02:47.780968,16,126,0.0008726906280096118,21,COMPLETE
422,0.0003812012146227062,2025-07-18 13:03:57.857921,2025-07-18 13:06:49.566511,0 days 00:02:51.708590,16,126,0.0008020857404863148,21,COMPLETE
423,0.00037641945527866483,2025-07-18 13:06:49.568280,2025-07-18 13:09:41.522953,0 days 00:02:51.954673,16,126,0.000690500229285168,21,COMPLETE
424,0.0003523468622006476,2025-07-18 13:09:41.523930,2025-07-18 13:12:25.436567,0 days 00:02:43.912637,16,128,0.0009191234620413954,21,COMPLETE
425,0.00035047263372689486,2025-07-18 13:12:25.437557,2025-07-18 13:15:07.008184,0 days 00:02:41.570627,16,124,0.0008748528605094783,20,COMPLETE
426,0.0003968868695665151,2025-07-18 13:15:07.009153,2025-07-18 13:17:58.513986,0 days 00:02:51.504833,16,126,0.0007654411126652026,21,COMPLETE
427,0.00037212087772786617,2025-07-18 13:17:58.515011,2025-07-18 13:20:35.933191,0 days 00:02:37.418180,16,128,0.0006315291073730397,20,COMPLETE
428,0.0003156216989737004,2025-07-18 13:20:35.934149,2025-07-18 13:23:27.477949,0 days 00:02:51.543800,16,123,0.000988926033467641,21,COMPLETE
429,0.0006411062786355615,2025-07-18 13:23:27.478981,2025-07-18 13:25:20.800623,0 days 00:01:53.321642,16,47,0.0008158524164886009,22,COMPLETE
430,0.0003189749550074339,2025-07-18 13:25:20.801554,2025-07-18 13:28:12.081941,0 days 00:02:51.280387,16,123,0.0009361348854664287,21,COMPLETE
431,0.0003360126574989408,2025-07-18 13:28:12.082919,2025-07-18 13:31:19.241210,0 days 00:03:07.158291,16,96,0.0009448301189168428,21,COMPLETE
432,0.00036774633917957544,2025-07-18 13:31:19.242159,2025-07-18 13:34:02.925626,0 days 00:02:43.683467,16,120,0.0010031439766869479,21,COMPLETE
433,0.00053715257672593,2025-07-18 13:34:02.926600,2025-07-18 13:36:46.947207,0 days 00:02:44.020607,16,123,0.004801227352902762,20,COMPLETE
434,0.00040948044625110924,2025-07-18 13:36:46.948177,2025-07-18 13:39:33.719205,0 days 00:02:46.771028,16,119,0.0007347131543732873,21,COMPLETE
435,0.00038847027462907135,2025-07-18 13:39:33.720198,2025-07-18 13:42:36.078112,0 days 00:03:02.357914,16,82,0.0011187644324066898,21,COMPLETE
436,0.00038035487523302436,2025-07-18 13:42:36.079067,2025-07-18 13:45:15.985742,0 days 00:02:39.906675,16,122,0.0008686839147582079,20,COMPLETE
437,0.0003397123364266008,2025-07-18 13:45:15.986698,2025-07-18 13:48:06.794264,0 days 00:02:50.807566,16,123,0.0010405386493939862,21,COMPLETE
438,0.00037021463504061103,2025-07-18 13:48:06.795258,2025-07-18 13:48:51.206934,0 days 00:00:44.411676,128,118,0.0013896604605469164,20,COMPLETE
439,0.00039526959881186485,2025-07-18 13:48:51.207685,2025-07-18 13:51:44.293918,0 days 00:02:53.086233,16,121,0.0012313367226682108,22,COMPLETE
440,0.0006107779918238521,2025-07-18 13:51:44.294892,2025-07-18 13:52:28.243917,0 days 00:00:43.949025,64,59,0.0008541953283724105,18,COMPLETE
441,0.0003444623725954443,2025-07-18 13:52:28.244677,2025-07-18 13:53:54.954652,0 days 00:01:26.709975,32,124,0.0010526586402179457,21,COMPLETE
442,0.00034903603955172,2025-07-18 13:53:54.955635,2025-07-18 13:56:31.475145,0 days 00:02:36.519510,16,116,0.0009510464115810482,20,COMPLETE
443,0.0003530585381668061,2025-07-18 13:56:31.476128,2025-07-18 13:59:06.687606,0 days 00:02:35.211478,16,125,0.0006216278169327915,19,COMPLETE
444,0.00046562962234020233,2025-07-18 13:59:06.688567,2025-07-18 14:01:52.320062,0 days 00:02:45.631495,16,120,0.0012826529249157302,22,COMPLETE
445,0.00037800095742568374,2025-07-18 14:01:52.321005,2025-07-18 14:04:37.774779,0 days 00:02:45.453774,16,122,0.0015499680670911515,21,COMPLETE
446,0.0003880206495523453,2025-07-18 14:04:37.775762,2025-07-18 14:07:31.949737,0 days 00:02:54.173975,16,126,0.0024380752014834797,22,COMPLETE
447,0.0003839397104457021,2025-07-18 14:07:31.950684,2025-07-18 14:10:10.234958,0 days 00:02:38.284274,16,118,0.0007524458112810527,20,COMPLETE
448,0.0003336912486702204,2025-07-18 14:10:10.235916,2025-07-18 14:12:53.753632,0 days 00:02:43.517716,16,124,0.0011301444854300252,21,COMPLETE
449,0.0003434930113144219,2025-07-18 14:12:53.754584,2025-07-18 14:15:26.892434,0 days 00:02:33.137850,16,122,0.0009223205792437328,19,COMPLETE
450,0.000322643609251827,2025-07-18 14:15:26.893391,2025-07-18 14:17:50.709185,0 days 00:02:23.815794,16,128,0.0013027100117759165,18,COMPLETE
451,0.0003424240567255765,2025-07-18 14:17:50.710167,2025-07-18 14:20:22.093967,0 days 00:02:31.383800,16,127,0.0018336308797764216,18,COMPLETE
452,0.0003364759322721511,2025-07-18 14:20:22.094983,2025-07-18 14:22:46.044236,0 days 00:02:23.949253,16,128,0.0013680106726543194,18,COMPLETE
453,0.00038104396662674844,2025-07-18 14:22:46.045216,2025-07-18 14:24:14.708309,0 days 00:01:28.663093,16,128,0.0015574918383454588,9,COMPLETE
454,0.0016048611141741276,2025-07-18 14:24:14.709262,2025-07-18 14:26:46.019419,0 days 00:02:31.310157,16,125,4.374397039003008e-05,18,COMPLETE
455,0.0003977893793489784,2025-07-18 14:26:46.020401,2025-07-18 14:29:41.425236,0 days 00:02:55.404835,16,104,0.0012853610555449493,19,COMPLETE
456,0.0004321014857850969,2025-07-18 14:29:41.426217,2025-07-18 14:31:59.322582,0 days 00:02:17.896365,16,128,0.002084987535821298,17,COMPLETE
457,0.0003976417938247323,2025-07-18 14:31:59.323590,2025-07-18 14:34:24.025990,0 days 00:02:24.702400,16,125,0.0014717486547484405,17,COMPLETE
458,0.0003555690636858344,2025-07-18 14:34:24.026984,2025-07-18 14:37:00.277420,0 days 00:02:36.250436,16,125,0.001783217987558938,19,COMPLETE
459,0.0003426095936447382,2025-07-18 14:37:00.278413,2025-07-18 14:39:34.449193,0 days 00:02:34.170780,16,128,0.0012351109256325155,20,COMPLETE
460,0.00042907247552648187,2025-07-18 14:39:34.450183,2025-07-18 14:40:30.014922,0 days 00:00:55.564739,64,124,0.0008235386949602806,19,COMPLETE
461,0.0003196853504050523,2025-07-18 14:40:30.015698,2025-07-18 14:42:57.962199,0 days 00:02:27.946501,16,120,0.0010043648022771037,19,COMPLETE
462,0.00034014476113952696,2025-07-18 14:42:57.963180,2025-07-18 14:45:33.951770,0 days 00:02:35.988590,16,119,0.0009900349290302285,19,COMPLETE
463,0.00037970629637129605,2025-07-18 14:45:33.952734,2025-07-18 14:48:16.584522,0 days 00:02:42.631788,16,121,0.0010072027601261294,20,COMPLETE
464,0.0008412839379161596,2025-07-18 14:48:16.585518,2025-07-18 14:49:54.516938,0 days 00:01:37.931420,16,33,0.0007330261575985885,20,COMPLETE
465,0.0007468809490092099,2025-07-18 14:49:54.517944,2025-07-18 14:50:36.416258,0 days 00:00:41.898314,128,115,0.000885415143110384,19,COMPLETE
466,0.00035903675598092377,2025-07-18 14:50:36.417030,2025-07-18 14:53:18.450635,0 days 00:02:42.033605,16,123,0.0011091812364022102,20,COMPLETE
467,0.00036217676824890077,2025-07-18 14:53:18.451644,2025-07-18 14:54:37.507351,0 days 00:01:19.055707,32,120,0.000826108541996884,19,COMPLETE
468,0.00035589758772403,2025-07-18 14:54:37.508340,2025-07-18 14:57:24.667614,0 days 00:02:47.159274,16,126,0.0009965056824364873,21,COMPLETE
469,0.00044931561569683254,2025-07-18 14:57:24.668609,2025-07-18 15:00:03.368324,0 days 00:02:38.699715,16,118,0.0011844553472212431,20,COMPLETE
470,0.00042805177508853376,2025-07-18 15:00:03.369315,2025-07-18 15:02:48.240176,0 days 00:02:44.870861,16,124,0.0006615391096525929,21,COMPLETE
471,0.00033378443913534284,2025-07-18 15:02:48.241160,2025-07-18 15:05:30.130878,0 days 00:02:41.889718,16,122,0.000544280168282362,20,COMPLETE
472,0.0004136849020142108,2025-07-18 15:05:30.131892,2025-07-18 15:08:04.928192,0 days 00:02:34.796300,16,126,0.0010900217986719127,19,COMPLETE
473,0.06290146708488464,2025-07-18 15:08:04.929166,2025-07-18 15:10:45.547743,0 days 00:02:40.618577,16,120,0.009078855159056145,21,COMPLETE
474,0.00033943646121770144,2025-07-18 15:10:45.548729,2025-07-18 15:13:23.643462,0 days 00:02:38.094733,16,116,0.0013272425270889868,20,COMPLETE
475,0.0003803978906944394,2025-07-18 15:13:23.644456,2025-07-18 15:16:02.085526,0 days 00:02:38.441070,16,123,0.0009053499659297157,19,COMPLETE
476,0.0003813949297182262,2025-07-18 15:16:02.086530,2025-07-18 15:18:45.881163,0 days 00:02:43.794633,16,128,0.0011923619449177158,21,COMPLETE
477,0.00033930374775081873,2025-07-18 15:18:45.882165,2025-07-18 15:21:43.950213,0 days 00:02:58.068048,16,126,0.0007653025615732982,22,COMPLETE
478,0.00036295445170253515,2025-07-18 15:21:43.951251,2025-07-18 15:24:08.658491,0 days 00:02:24.707240,16,120,0.0009896312885726737,18,COMPLETE
479,0.0004128883592784405,2025-07-18 15:24:08.659503,2025-07-18 15:27:00.729531,0 days 00:02:52.070028,16,123,0.0013833005588889747,21,COMPLETE
480,0.0004919882048852742,2025-07-18 15:27:00.730518,2025-07-18 15:29:36.706742,0 days 00:02:35.976224,16,117,0.001088545957233986,20,COMPLETE
481,0.0003294939815532416,2025-07-18 15:29:36.707744,2025-07-18 15:32:12.555014,0 days 00:02:35.847270,16,125,0.000938279653538837,19,COMPLETE
482,0.0003657005727291107,2025-07-18 15:32:12.556014,2025-07-18 15:34:50.483209,0 days 00:02:37.927195,16,121,0.0004934474872572878,20,COMPLETE
483,0.0003846514446195215,2025-07-18 15:34:50.484200,2025-07-18 15:36:53.545217,0 days 00:02:03.061017,16,128,0.001233874760799608,14,COMPLETE
484,0.0005567955086007714,2025-07-18 15:36:53.546206,2025-07-18 15:39:31.941120,0 days 00:02:38.394914,16,123,0.0008788401783042114,19,COMPLETE
485,0.00036690360866487026,2025-07-18 15:39:31.942138,2025-07-18 15:42:22.095297,0 days 00:02:50.153159,16,119,0.0014746931659159188,21,COMPLETE
486,0.0004305162583477795,2025-07-18 15:42:22.096307,2025-07-18 15:43:28.561260,0 days 00:01:06.464953,64,126,0.0007136417415145867,22,COMPLETE
487,0.0006099005695432425,2025-07-18 15:43:28.562304,2025-07-18 15:46:23.592613,0 days 00:02:55.030309,16,114,0.00010663599943693845,18,COMPLETE
488,0.0003227134875487536,2025-07-18 15:46:23.593642,2025-07-18 15:49:17.993509,0 days 00:02:54.399867,16,124,0.0011231278566882221,22,COMPLETE
489,0.00034738669637590647,2025-07-18 15:49:17.994515,2025-07-18 15:50:10.216718,0 days 00:00:52.222203,128,125,0.0016169810275446356,22,COMPLETE
490,0.00033586935023777187,2025-07-18 15:50:10.217499,2025-07-18 15:53:04.814112,0 days 00:02:54.596613,16,124,0.0013345468454001275,22,COMPLETE
491,0.0003725015267264098,2025-07-18 15:53:04.815198,2025-07-18 15:54:41.325366,0 days 00:01:36.510168,16,128,0.0011315877443009497,10,COMPLETE
492,0.00037593822344206274,2025-07-18 15:54:41.326317,2025-07-18 15:56:14.464405,0 days 00:01:33.138088,32,122,0.0012694886038432994,22,COMPLETE
493,0.0003347056917846203,2025-07-18 15:56:14.465426,2025-07-18 15:59:06.114419,0 days 00:02:51.648993,16,126,0.0010784037158856057,21,COMPLETE
494,0.00041819846956059337,2025-07-18 15:59:06.115443,2025-07-18 16:00:18.328596,0 days 00:01:12.213153,16,123,0.0015076996814243288,6,COMPLETE
495,0.00032679937430657446,2025-07-18 16:00:18.329590,2025-07-18 16:03:22.858867,0 days 00:03:04.529277,16,126,0.00101470271720486,23,COMPLETE
496,0.0012170138070359826,2025-07-18 16:03:22.859882,2025-07-18 16:05:03.981243,0 days 00:01:41.121361,16,17,0.0008127552483564063,22,COMPLETE
497,0.000357283279299736,2025-07-18 16:05:03.982273,2025-07-18 16:08:09.057283,0 days 00:03:05.075010,16,121,0.0012106649915432936,23,COMPLETE
498,0.0004725140461232513,2025-07-18 16:08:09.058322,2025-07-18 16:10:52.126216,0 days 00:02:43.067894,16,128,0.0013976709652193764,21,COMPLETE
499,0.0005365010583773255,2025-07-18 16:10:52.127236,2025-07-18 16:13:40.409231,0 days 00:02:48.281995,16,124,0.0018542353602988468,21,COMPLETE
