number,value,datetime_start,datetime_complete,duration,params_and_operator,params_batch_size,params_lr,params_n_sets,params_seq_length,params_shape,state
326,0.0003790144983213395,2025-07-17 23:47:22.352081,2025-07-17 23:49:32.317831,0 days 00:02:09.965750,min,16,0.0051753338876793535,8,25,bell,COMPLETE
327,0.06511203944683075,2025-07-17 23:49:32.318869,2025-07-17 23:50:16.609456,0 days 00:00:44.290587,min,64,0.006212872104460584,8,21,bell,COMPLETE
328,0.0004958698409609497,2025-07-17 23:50:16.610284,2025-07-17 23:52:06.877331,0 days 00:01:50.267047,min,16,0.009976796747561025,8,18,bell,COMPLETE
329,0.00037546141538769007,2025-07-17 23:52:06.878371,2025-07-17 23:54:05.580615,0 days 00:01:58.702244,min,16,0.007753324850108386,8,22,bell,COMPLETE
330,0.4312059283256531,2025-07-17 23:54:05.581652,2025-07-17 23:56:11.832308,0 days 00:02:06.250656,min,16,1.897222645816289e-05,8,24,bell,COMPLETE
331,0.025612464174628258,2025-07-17 23:56:11.833409,2025-07-17 23:58:04.791605,0 days 00:01:52.958196,min,16,0.007903827705052454,8,19,bell,COMPLETE
332,0.4897478222846985,2025-07-17 23:58:04.792694,2025-07-17 23:58:35.960291,0 days 00:00:31.167597,min,128,0.004093461448098015,8,25,bell,COMPLETE
333,0.00044976460048928857,2025-07-17 23:58:35.961026,2025-07-18 00:00:38.006045,0 days 00:02:02.045019,min,16,0.006840294991347144,8,22,bell,COMPLETE
334,0.000952982809394598,2025-07-18 00:00:38.007124,2025-07-18 00:02:37.035840,0 days 00:01:59.028716,min,16,0.009985836436325255,8,21,bell,COMPLETE
335,0.04818238317966461,2025-07-18 00:02:37.036936,2025-07-18 00:04:48.412663,0 days 00:02:11.375727,min,16,0.0008435429668661023,8,24,bell,COMPLETE
336,0.0005969689227640629,2025-07-18 00:04:48.413709,2025-07-18 00:06:39.291828,0 days 00:01:50.878119,min,16,0.00812808815393665,8,18,bell,COMPLETE
337,0.000330147537169978,2025-07-18 00:06:39.292948,2025-07-18 00:08:20.483174,0 days 00:01:41.190226,min,16,0.008710867860430594,5,17,bell,COMPLETE
338,0.37278464436531067,2025-07-18 00:08:20.484309,2025-07-18 00:10:01.132947,0 days 00:01:40.648638,min,16,0.00012511424225510308,5,17,bell,COMPLETE
339,0.000522550311870873,2025-07-18 00:10:01.134052,2025-07-18 00:11:41.985502,0 days 00:01:40.851450,min,16,0.005795207456255741,5,17,bell,COMPLETE
340,0.000599972321651876,2025-07-18 00:11:41.986586,2025-07-18 00:13:23.228349,0 days 00:01:41.241763,min,16,0.007054205886929314,5,17,bell,COMPLETE
341,0.0009193779551424086,2025-07-18 00:13:23.229397,2025-07-18 00:15:01.500252,0 days 00:01:38.270855,min,16,0.0028553765858292117,5,16,bell,COMPLETE
342,0.008897037245333195,2025-07-18 00:15:01.501330,2025-07-18 00:16:39.923641,0 days 00:01:38.422311,min,16,0.007918462762477615,5,16,bell,COMPLETE
343,0.0016656870720908046,2025-07-18 00:16:39.924754,2025-07-18 00:18:24.703313,0 days 00:01:44.778559,min,16,0.004671391858273632,5,18,bell,COMPLETE
344,0.0013250859919935465,2025-07-18 00:18:24.704391,2025-07-18 00:20:20.398396,0 days 00:01:55.694005,min,16,0.006190710445008045,9,19,bell,COMPLETE
345,0.06271528452634811,2025-07-18 00:20:20.399514,2025-07-18 00:21:22.320267,0 days 00:01:01.920753,min,32,0.009958570113325021,8,16,bell,COMPLETE
346,0.023159893229603767,2025-07-18 00:21:22.321362,2025-07-18 00:23:23.332317,0 days 00:02:01.010955,min,16,0.008596376971736288,8,24,sigmoid,COMPLETE
347,0.0009435335523448884,2025-07-18 00:23:23.333446,2025-07-18 00:25:34.357234,0 days 00:02:11.023788,min,16,0.0072236649733804425,8,25,bell,COMPLETE
348,0.029573118314146996,2025-07-18 00:25:34.358307,2025-07-18 00:27:20.970486,0 days 00:01:46.612179,min,16,0.008798304591298208,7,17,bell,COMPLETE
349,0.000381858873879537,2025-07-18 00:27:20.971605,2025-07-18 00:29:07.500443,0 days 00:01:46.528838,min,16,0.007941962342286276,6,18,bell,COMPLETE
350,0.03354295343160629,2025-07-18 00:29:07.501475,2025-07-18 00:29:54.122283,0 days 00:00:46.620808,min,64,0.0003382403009787721,5,25,bell,COMPLETE
351,0.000354194053215906,2025-07-18 00:29:54.123089,2025-07-18 00:31:58.297176,0 days 00:02:04.174087,min,16,0.007053278673795534,6,24,bell,COMPLETE
352,0.00046561218914575875,2025-07-18 00:31:58.298205,2025-07-18 00:33:41.767640,0 days 00:01:43.469435,min,16,0.008906052720017153,8,16,bell,COMPLETE
353,0.0033473630901426077,2025-07-18 00:33:41.768747,2025-07-18 00:35:43.866310,0 days 00:02:02.097563,min,16,0.006307701323891711,6,23,bell,COMPLETE
354,0.00032006349647417665,2025-07-18 00:35:43.867399,2025-07-18 00:37:53.962023,0 days 00:02:10.094624,prod,16,0.008083025491156219,6,25,bell,COMPLETE
355,0.0004604910791385919,2025-07-18 00:37:53.963146,2025-07-18 00:39:59.271833,0 days 00:02:05.308687,prod,16,0.005427140266601637,6,25,bell,COMPLETE
356,0.2686348557472229,2025-07-18 00:39:59.272849,2025-07-18 00:40:27.822344,0 days 00:00:28.549495,prod,128,0.009978568009103432,6,25,bell,COMPLETE
357,0.026492174714803696,2025-07-18 00:40:27.823180,2025-07-18 00:42:36.724646,0 days 00:02:08.901466,prod,16,0.007551766833372372,6,25,bell,COMPLETE
358,0.9301232099533081,2025-07-18 00:42:36.725737,2025-07-18 00:44:43.376270,0 days 00:02:06.650533,prod,16,1.0050176263127128e-05,6,24,bell,COMPLETE
359,0.4330110251903534,2025-07-18 00:44:43.377352,2025-07-18 00:46:47.975851,0 days 00:02:04.598499,prod,16,0.00022414426652095026,6,24,bell,COMPLETE
360,0.0014487782027572393,2025-07-18 00:46:47.976998,2025-07-18 00:48:56.686052,0 days 00:02:08.709054,prod,16,0.006629815636665289,6,25,bell,COMPLETE
361,0.0008783384109847248,2025-07-18 00:48:56.687167,2025-07-18 00:51:05.363261,0 days 00:02:08.676094,prod,16,0.007966106506953707,6,25,bell,COMPLETE
362,0.014232711866497993,2025-07-18 00:51:05.364390,2025-07-18 00:53:09.517346,0 days 00:02:04.152956,prod,16,0.0018385747598352131,6,24,bell,COMPLETE
363,0.0038136374205350876,2025-07-18 00:53:09.518399,2025-07-18 00:55:16.150468,0 days 00:02:06.632069,min,16,0.008739264492435572,6,25,bell,COMPLETE
364,0.003673920873552561,2025-07-18 00:55:16.151531,2025-07-18 00:57:18.869934,0 days 00:02:02.718403,min,16,0.007485811252318075,6,23,bell,COMPLETE
365,0.012851324863731861,2025-07-18 00:57:18.900603,2025-07-18 00:58:59.116834,0 days 00:01:40.216231,min,16,0.009905694394637907,6,16,bell,COMPLETE
366,0.0009596534073352814,2025-07-18 00:58:59.117895,2025-07-18 01:01:00.337169,0 days 00:02:01.219274,min,16,0.005788292801111246,6,24,bell,COMPLETE
367,0.0017099762335419655,2025-07-18 01:01:00.338254,2025-07-18 01:02:33.266322,0 days 00:01:32.928068,min,16,0.008658475167424457,6,16,sigmoid,COMPLETE
368,0.0003956886357627809,2025-07-18 01:02:33.267417,2025-07-18 01:04:32.176830,0 days 00:01:58.909413,min,16,0.0066263242201620425,6,23,bell,COMPLETE
369,0.0003458856663201004,2025-07-18 01:04:32.177983,2025-07-18 01:06:27.569674,0 days 00:01:55.391691,prod,16,0.00781312581517583,6,21,bell,COMPLETE
370,0.027841562405228615,2025-07-18 01:06:27.570779,2025-07-18 01:07:09.127792,0 days 00:00:41.557013,min,32,0.009952142247708004,6,6,bell,COMPLETE
371,0.05446597561240196,2025-07-18 01:07:09.128605,2025-07-18 01:08:45.552774,0 days 00:01:36.424169,min,16,0.008664231192053519,6,15,bell,COMPLETE
372,0.0035856140311807394,2025-07-18 01:08:45.553893,2025-07-18 01:10:50.651322,0 days 00:02:05.097429,min,16,0.006929204164808204,6,25,bell,COMPLETE
373,0.007389397826045752,2025-07-18 01:10:50.652414,2025-07-18 01:12:55.324201,0 days 00:02:04.671787,min,16,0.007647129067454534,7,24,bell,COMPLETE
374,0.01566203683614731,2025-07-18 01:12:55.325317,2025-07-18 01:15:04.733155,0 days 00:02:09.407838,min,16,0.005025170709383889,9,23,bell,COMPLETE
375,0.14581836760044098,2025-07-18 01:15:04.734217,2025-07-18 01:15:52.031087,0 days 00:00:47.296870,min,64,0.008764096404009636,6,24,bell,COMPLETE
376,0.0029650733340531588,2025-07-18 01:15:52.031957,2025-07-18 01:18:00.340912,0 days 00:02:08.308955,min,16,0.006668720247684827,6,25,bell,COMPLETE
377,0.0003894863184541464,2025-07-18 01:18:00.342043,2025-07-18 01:19:43.807133,0 days 00:01:43.465090,min,16,0.009950695042049273,6,17,bell,COMPLETE
378,0.0006557359592989087,2025-07-18 01:19:43.808214,2025-07-18 01:21:39.498396,0 days 00:01:55.690182,prod,16,0.007819335100204097,5,22,bell,COMPLETE
379,0.0008090289193205535,2025-07-18 01:21:39.499541,2025-07-18 01:23:16.712970,0 days 00:01:37.213429,min,16,0.005834431120181168,6,15,bell,COMPLETE
380,0.23166754841804504,2025-07-18 01:23:16.714096,2025-07-18 01:25:24.836960,0 days 00:02:08.122864,min,16,0.008991764183209702,6,25,bell,COMPLETE
381,1.1546107530593872,2025-07-18 01:25:24.838040,2025-07-18 01:25:52.186240,0 days 00:00:27.348200,min,128,0.0006121145483458495,6,21,bell,COMPLETE
382,0.0003654789470601827,2025-07-18 01:25:52.187052,2025-07-18 01:27:48.376512,0 days 00:01:56.189460,min,16,0.007900199521442377,6,21,bell,COMPLETE
383,0.0008092376519925892,2025-07-18 01:27:48.377621,2025-07-18 01:29:49.923768,0 days 00:02:01.546147,min,16,0.009996101665178803,6,23,bell,COMPLETE
384,0.016757380217313766,2025-07-18 01:29:49.924859,2025-07-18 01:31:29.560093,0 days 00:01:39.635234,min,16,0.004430535084285802,6,16,bell,COMPLETE
385,0.0049598561599850655,2025-07-18 01:31:29.561209,2025-07-18 01:33:34.663204,0 days 00:02:05.101995,min,16,0.007088312459622846,6,24,bell,COMPLETE
386,0.00042702467180788517,2025-07-18 01:33:34.664335,2025-07-18 01:35:46.164855,0 days 00:02:11.500520,min,16,0.008701424898227434,8,25,bell,COMPLETE
387,0.00044497547787614167,2025-07-18 01:35:46.165965,2025-07-18 01:37:30.422968,0 days 00:01:44.257003,prod,16,0.006209767044066992,6,17,bell,COMPLETE
388,0.018305247649550438,2025-07-18 01:37:30.424052,2025-07-18 01:39:27.687204,0 days 00:01:57.263152,min,16,0.008729301240088133,7,23,sigmoid,COMPLETE
389,0.0004292575758881867,2025-07-18 01:39:27.688286,2025-07-18 01:41:34.703520,0 days 00:02:07.015234,min,16,0.009996511031998931,6,25,bell,COMPLETE
390,0.02802792564034462,2025-07-18 01:41:34.704670,2025-07-18 01:43:37.526792,0 days 00:02:02.822122,min,16,0.007463542845237191,8,22,bell,COMPLETE
391,0.000834920909255743,2025-07-18 01:43:37.527964,2025-07-18 01:45:13.716739,0 days 00:01:36.188775,min,16,0.008184339841593925,6,15,bell,COMPLETE
392,0.0003933336120098829,2025-07-18 01:45:13.717833,2025-07-18 01:47:04.421398,0 days 00:01:50.703565,min,16,0.006826240427703855,6,20,bell,COMPLETE
393,0.034075360745191574,2025-07-18 01:47:04.422505,2025-07-18 01:49:12.775042,0 days 00:02:08.352537,min,16,0.005427884606744617,8,24,bell,COMPLETE
394,0.42889857292175293,2025-07-18 01:49:12.776142,2025-07-18 01:50:31.615388,0 days 00:01:18.839246,min,32,0.008765226077406419,6,25,bell,COMPLETE
395,0.0003810168709605932,2025-07-18 01:50:31.616527,2025-07-18 01:52:35.855800,0 days 00:02:04.239273,prod,16,0.007913453968814878,8,22,bell,COMPLETE
396,0.001663888106122613,2025-07-18 01:52:35.856924,2025-07-18 01:54:41.889920,0 days 00:02:06.032996,min,16,0.006445504875297313,6,24,bell,COMPLETE
397,0.008687910623848438,2025-07-18 01:54:41.891026,2025-07-18 01:56:45.705881,0 days 00:02:03.814855,min,16,0.008914182011938407,6,23,bell,COMPLETE
398,0.004025897476822138,2025-07-18 01:56:45.707048,2025-07-18 01:58:38.067678,0 days 00:01:52.360630,min,16,0.007345382212747319,6,20,bell,COMPLETE
399,0.00031536578899249434,2025-07-18 01:58:38.068667,2025-07-18 02:00:43.794274,0 days 00:02:05.725607,min,16,0.009972188739247247,8,25,bell,COMPLETE
400,0.0003077280707657337,2025-07-18 02:00:43.795290,2025-07-18 02:02:38.306199,0 days 00:01:54.510909,min,16,0.008936012220795314,8,21,bell,COMPLETE
401,1.2240538597106934,2025-07-18 02:02:38.307224,2025-07-18 02:04:32.731781,0 days 00:01:54.424557,min,16,1.2655978282914526e-05,8,21,bell,COMPLETE
402,0.0018433491932228208,2025-07-18 02:04:32.732825,2025-07-18 02:06:24.214973,0 days 00:01:51.482148,min,16,0.009857718655276699,8,20,bell,COMPLETE
403,0.5914390087127686,2025-07-18 02:06:24.215992,2025-07-18 02:07:05.955309,0 days 00:00:41.739317,min,64,0.008875980167630214,8,21,bell,COMPLETE
404,0.05988401174545288,2025-07-18 02:07:05.956057,2025-07-18 02:09:00.052794,0 days 00:01:54.096737,min,16,0.009962216715971422,8,21,bell,COMPLETE
405,0.018410544842481613,2025-07-18 02:09:00.053777,2025-07-18 02:10:58.341895,0 days 00:01:58.288118,prod,16,0.009994355912303226,8,22,bell,COMPLETE
406,0.010956788435578346,2025-07-18 02:10:58.342956,2025-07-18 02:12:32.481274,0 days 00:01:34.138318,min,16,0.00751112643739727,8,14,bell,COMPLETE
407,1.7988947629928589,2025-07-18 02:12:32.482256,2025-07-18 02:12:58.354559,0 days 00:00:25.872303,min,128,0.005834094519921345,8,21,bell,COMPLETE
408,0.00029040712979622185,2025-07-18 02:12:58.355252,2025-07-18 02:14:52.448789,0 days 00:01:54.093537,min,16,0.008061284830605642,6,22,bell,COMPLETE
409,0.000353889336111024,2025-07-18 02:14:52.449738,2025-07-18 02:16:46.700731,0 days 00:01:54.250993,min,16,0.008080132159863394,6,22,bell,COMPLETE
410,0.0004364566702861339,2025-07-18 02:16:46.701710,2025-07-18 02:18:40.902987,0 days 00:01:54.201277,min,16,0.007956635411099786,6,22,bell,COMPLETE
411,0.005831781774759293,2025-07-18 02:18:40.904011,2025-07-18 02:20:29.314234,0 days 00:01:48.410223,min,16,0.008773019573937895,8,21,sigmoid,COMPLETE
412,0.009775601327419281,2025-07-18 02:20:29.315261,2025-07-18 02:22:23.602893,0 days 00:01:54.287632,min,16,0.006991763803834584,6,22,bell,COMPLETE
413,0.0006506557110697031,2025-07-18 02:22:23.603906,2025-07-18 02:24:24.793810,0 days 00:02:01.189904,prod,16,0.00874319099623797,8,23,bell,COMPLETE
414,1.2454193830490112,2025-07-18 02:24:24.794837,2025-07-18 02:26:15.691280,0 days 00:01:50.896443,min,16,6.447663383488094e-05,6,21,bell,COMPLETE
415,0.022481046617031097,2025-07-18 02:26:15.692280,2025-07-18 02:28:09.942696,0 days 00:01:54.250416,min,16,0.007248478477148238,6,22,bell,COMPLETE
416,0.0003155410522595048,2025-07-18 02:28:09.943726,2025-07-18 02:30:15.544878,0 days 00:02:05.601152,min,16,0.009952686287310662,8,25,bell,COMPLETE
417,0.00031916031730361283,2025-07-18 02:30:15.545871,2025-07-18 02:32:21.131364,0 days 00:02:05.585493,min,16,0.007996238652045665,8,25,bell,COMPLETE
418,0.0027872673235833645,2025-07-18 02:32:21.132397,2025-07-18 02:34:26.731412,0 days 00:02:05.599015,min,16,0.0065859042502121,8,25,bell,COMPLETE
419,0.02339860238134861,2025-07-18 02:34:26.732457,2025-07-18 02:36:32.124962,0 days 00:02:05.392505,min,16,0.007881618451663925,8,25,bell,COMPLETE
420,0.0005101793794892728,2025-07-18 02:36:32.125967,2025-07-18 02:38:37.704838,0 days 00:02:05.578871,min,16,0.008194538719927211,8,25,bell,COMPLETE
421,0.00032628339249640703,2025-07-18 02:38:37.705846,2025-07-18 02:40:40.433178,0 days 00:02:02.727332,min,16,0.00997739187778091,8,24,bell,COMPLETE
422,0.0012724256375804543,2025-07-18 02:40:40.434183,2025-07-18 02:42:47.337438,0 days 00:02:06.903255,prod,16,0.006163623479697096,8,25,bell,COMPLETE
423,0.050417184829711914,2025-07-18 02:42:47.338423,2025-07-18 02:44:50.161961,0 days 00:02:02.823538,min,16,0.007199835526406833,8,24,bell,COMPLETE
424,0.015810314565896988,2025-07-18 02:44:50.162951,2025-07-18 02:46:53.002559,0 days 00:02:02.839608,min,16,0.008708886604886147,8,24,bell,COMPLETE
425,0.0017087948508560658,2025-07-18 02:46:53.003723,2025-07-18 02:48:58.672362,0 days 00:02:05.668639,min,16,0.007899552643048995,8,25,bell,COMPLETE
426,0.0003572534187696874,2025-07-18 02:48:58.673326,2025-07-18 02:50:58.583249,0 days 00:01:59.909923,min,16,0.009951072609698299,8,23,bell,COMPLETE
427,0.06411386281251907,2025-07-18 02:50:58.584291,2025-07-18 02:52:14.393557,0 days 00:01:15.809266,min,32,0.006895860157202119,8,25,bell,COMPLETE
428,1.6205008029937744,2025-07-18 02:52:14.394578,2025-07-18 02:52:58.432499,0 days 00:00:44.037921,min,64,0.008761865862129807,8,23,bell,COMPLETE
429,0.0003264827828388661,2025-07-18 02:52:58.433294,2025-07-18 02:54:55.692087,0 days 00:01:57.258793,min,16,0.007699305204866441,8,22,bell,COMPLETE
430,0.0031509941909462214,2025-07-18 02:54:55.693063,2025-07-18 02:57:02.442899,0 days 00:02:06.749836,prod,16,0.006133647738111062,8,25,bell,COMPLETE
431,0.00031579291680827737,2025-07-18 02:57:02.443901,2025-07-18 02:59:05.120476,0 days 00:02:02.676575,min,16,0.009955965497280618,8,24,bell,COMPLETE
432,0.5702852010726929,2025-07-18 02:59:05.121465,2025-07-18 02:59:32.429979,0 days 00:00:27.308514,min,128,0.009165471046212471,8,23,bell,COMPLETE
433,0.03437410667538643,2025-07-18 02:59:32.430671,2025-07-18 03:01:35.108608,0 days 00:02:02.677937,min,16,0.009935776096597338,8,24,bell,COMPLETE
434,0.0004789347876794636,2025-07-18 03:01:35.109597,2025-07-18 03:03:31.517220,0 days 00:01:56.407623,min,16,0.009941371613771463,8,24,sigmoid,COMPLETE
435,0.03662453964352608,2025-07-18 03:03:31.518250,2025-07-18 03:05:31.076510,0 days 00:01:59.558260,min,16,0.00883898188041273,8,23,bell,COMPLETE
436,0.013901801779866219,2025-07-18 03:05:31.077533,2025-07-18 03:07:33.490353,0 days 00:02:02.412820,min,16,0.0072394130995282885,8,24,bell,COMPLETE
437,0.0002745607926044613,2025-07-18 03:07:33.491391,2025-07-18 03:09:30.421793,0 days 00:01:56.930402,min,16,0.00874344025423388,8,22,bell,COMPLETE
438,0.00036773402825929224,2025-07-18 03:09:30.422818,2025-07-18 03:11:27.556296,0 days 00:01:57.133478,min,16,0.008900709007014047,8,22,bell,COMPLETE
439,0.1317867934703827,2025-07-18 03:11:27.557247,2025-07-18 03:13:24.755747,0 days 00:01:57.198500,min,16,0.008795669628565832,8,22,bell,COMPLETE
440,0.00030136085115373135,2025-07-18 03:13:24.756781,2025-07-18 03:15:21.950010,0 days 00:01:57.193229,min,16,0.00993943231860558,8,22,bell,COMPLETE
441,0.011780893430113792,2025-07-18 03:15:21.951031,2025-07-18 03:17:19.113382,0 days 00:01:57.162351,min,16,0.0024377591103760263,8,22,bell,COMPLETE
442,0.0003257495118305087,2025-07-18 03:17:19.114409,2025-07-18 03:19:16.248901,0 days 00:01:57.134492,min,16,0.009994111780338617,8,22,bell,COMPLETE
443,0.7690533399581909,2025-07-18 03:19:16.249920,2025-07-18 03:21:13.372699,0 days 00:01:57.122779,min,16,0.009934828997719095,8,22,bell,COMPLETE
444,0.007989510893821716,2025-07-18 03:21:13.373720,2025-07-18 03:23:10.483290,0 days 00:01:57.109570,min,16,0.008783468522210418,8,22,bell,COMPLETE
445,0.0004196134686935693,2025-07-18 03:23:10.484355,2025-07-18 03:25:07.581932,0 days 00:01:57.097577,min,16,0.00871874068585815,8,22,bell,COMPLETE
446,0.0003966311924159527,2025-07-18 03:25:07.582962,2025-07-18 03:26:19.706789,0 days 00:01:12.123827,min,32,0.009922678093133266,8,23,bell,COMPLETE
447,0.0007001713383942842,2025-07-18 03:26:19.707743,2025-07-18 03:28:19.561177,0 days 00:01:59.853434,min,16,0.007150431258883613,8,23,bell,COMPLETE
448,0.00030422452255152166,2025-07-18 03:28:19.562197,2025-07-18 03:30:16.718548,0 days 00:01:57.156351,min,16,0.007866135864904722,8,22,bell,COMPLETE
449,0.00043117976747453213,2025-07-18 03:30:16.719584,2025-07-18 03:32:16.596617,0 days 00:01:59.877033,min,16,0.006649010537010102,8,23,bell,COMPLETE
450,0.005107529927045107,2025-07-18 03:32:16.597663,2025-07-18 03:34:13.735439,0 days 00:01:57.137776,min,16,0.00800260975954206,8,22,bell,COMPLETE
451,1.7352434396743774,2025-07-18 03:34:13.736459,2025-07-18 03:34:56.727019,0 days 00:00:42.990560,min,64,0.005715864061813754,8,22,bell,COMPLETE
452,0.0032098961528390646,2025-07-18 03:34:56.727827,2025-07-18 03:36:56.549159,0 days 00:01:59.821332,min,16,0.007366587404780832,8,23,bell,COMPLETE
453,0.41167962551116943,2025-07-18 03:36:56.550176,2025-07-18 03:38:56.368349,0 days 00:01:59.818173,min,16,0.006465116555393555,8,23,bell,COMPLETE
454,0.01594340056180954,2025-07-18 03:38:56.369353,2025-07-18 03:40:53.606170,0 days 00:01:57.236817,min,16,0.008088471445186245,8,22,bell,COMPLETE
455,0.02934723161160946,2025-07-18 03:40:53.607195,2025-07-18 03:42:42.027018,0 days 00:01:48.419823,min,16,0.008773364620252582,8,21,sigmoid,COMPLETE
456,0.0006216467591002584,2025-07-18 03:42:42.028002,2025-07-18 03:44:41.805656,0 days 00:01:59.777654,min,16,0.007241830563207975,8,23,bell,COMPLETE
457,0.001164172077551484,2025-07-18 03:44:41.806695,2025-07-18 03:45:07.641380,0 days 00:00:25.834685,min,128,0.00879364199990945,8,21,bell,COMPLETE
458,0.0005278660682961345,2025-07-18 03:45:07.642070,2025-07-18 03:47:10.213033,0 days 00:02:02.570963,min,16,0.00763184154103415,8,24,bell,COMPLETE
459,0.01428955513983965,2025-07-18 03:47:10.214036,2025-07-18 03:49:02.903621,0 days 00:01:52.689585,min,16,0.006331127771056224,8,22,gaussian,COMPLETE
460,0.002066191518679261,2025-07-18 03:49:02.904638,2025-07-18 03:51:02.683814,0 days 00:01:59.779176,min,16,0.005154149324349418,8,23,bell,COMPLETE
461,0.00032037426717579365,2025-07-18 03:51:02.684846,2025-07-18 03:53:05.333080,0 days 00:02:02.648234,min,16,0.008685484386524516,8,24,bell,COMPLETE
462,0.0006961508770473301,2025-07-18 03:53:05.334114,2025-07-18 03:55:05.045936,0 days 00:01:59.711822,min,16,0.007502916116265664,8,23,bell,COMPLETE
463,0.028610022738575935,2025-07-18 03:55:05.046950,2025-07-18 03:57:05.694893,0 days 00:02:00.647943,min,16,0.0014307360722434059,9,22,bell,COMPLETE
464,0.0003094250860158354,2025-07-18 03:57:05.695931,2025-07-18 03:58:59.893177,0 days 00:01:54.197246,min,16,0.009917123527326306,8,21,bell,COMPLETE
465,0.0003237795608583838,2025-07-18 03:58:59.894224,2025-07-18 04:00:54.196800,0 days 00:01:54.302576,min,16,0.008908227638589958,8,21,bell,COMPLETE
466,0.018528958782553673,2025-07-18 04:00:54.197839,2025-07-18 04:02:48.525849,0 days 00:01:54.328010,min,16,0.006850157516205593,8,21,bell,COMPLETE
467,0.00031459922320209444,2025-07-18 04:02:48.526906,2025-07-18 04:04:42.799810,0 days 00:01:54.272904,min,16,0.007979815634091406,8,21,bell,COMPLETE
468,0.013762395828962326,2025-07-18 04:04:42.800880,2025-07-18 04:06:37.109908,0 days 00:01:54.309028,min,16,0.005830992398302615,8,21,bell,COMPLETE
469,0.0021494782995432615,2025-07-18 04:06:37.110964,2025-07-18 04:08:31.286634,0 days 00:01:54.175670,min,16,0.006771282257518962,8,21,bell,COMPLETE
470,0.08806411921977997,2025-07-18 04:08:31.287649,2025-07-18 04:10:25.556940,0 days 00:01:54.269291,min,16,0.007859125472108132,8,21,bell,COMPLETE
471,0.014118263497948647,2025-07-18 04:10:25.557956,2025-07-18 04:11:33.844029,0 days 00:01:08.286073,min,32,0.007979567651109154,8,21,bell,COMPLETE
472,0.006302992347627878,2025-07-18 04:11:33.845028,2025-07-18 04:13:30.824951,0 days 00:01:56.979923,min,16,0.006016337494298445,8,22,bell,COMPLETE
473,0.006832071579992771,2025-07-18 04:13:30.826016,2025-07-18 04:15:27.800810,0 days 00:01:56.974794,min,16,0.007016443325468962,8,22,bell,COMPLETE
474,0.0007470077252946794,2025-07-18 04:15:27.801874,2025-07-18 04:17:21.849130,0 days 00:01:54.047256,min,16,0.008552569791370928,8,21,bell,COMPLETE
475,0.02098892629146576,2025-07-18 04:17:21.850140,2025-07-18 04:19:18.751142,0 days 00:01:56.901002,min,16,0.007820175735664125,8,22,bell,COMPLETE
476,0.005356813780963421,2025-07-18 04:19:18.752141,2025-07-18 04:21:12.914204,0 days 00:01:54.162063,min,16,0.0054861496864135,8,21,bell,COMPLETE
477,0.0004974681651219726,2025-07-18 04:21:12.915284,2025-07-18 04:23:09.800521,0 days 00:01:56.885237,min,16,0.008974805659105611,8,22,bell,COMPLETE
478,0.6694969534873962,2025-07-18 04:23:09.801586,2025-07-18 04:23:49.753142,0 days 00:00:39.951556,min,64,0.0065137212054654494,8,22,sigmoid,COMPLETE
479,0.0014777177711948752,2025-07-18 04:23:49.753839,2025-07-18 04:25:43.828472,0 days 00:01:54.074633,min,16,0.007895143989896707,8,21,bell,COMPLETE
480,0.3430923819541931,2025-07-18 04:25:43.829508,2025-07-18 04:27:36.217962,0 days 00:01:52.388454,min,16,0.00010535357685893043,8,22,gaussian,COMPLETE
481,0.0009949594968929887,2025-07-18 04:27:36.218972,2025-07-18 04:29:30.370264,0 days 00:01:54.151292,min,16,0.008908707905384054,8,21,bell,COMPLETE
482,1.2273374795913696,2025-07-18 04:29:30.371277,2025-07-18 04:29:56.975549,0 days 00:00:26.604272,min,128,0.007114235513106929,8,22,bell,COMPLETE
483,0.00039098382694646716,2025-07-18 04:29:56.976243,2025-07-18 04:31:54.209360,0 days 00:01:57.233117,min,16,0.009933337077080238,8,22,bell,COMPLETE
484,0.0010112932650372386,2025-07-18 04:31:54.210342,2025-07-18 04:33:54.120872,0 days 00:01:59.910530,min,16,0.008092514148923088,8,23,bell,COMPLETE
485,0.0003788720350712538,2025-07-18 04:33:54.121926,2025-07-18 04:35:53.980057,0 days 00:01:59.858131,min,16,0.006397205543488758,8,23,bell,COMPLETE
486,0.00031119384220801294,2025-07-18 04:35:53.981124,2025-07-18 04:37:48.244891,0 days 00:01:54.263767,min,16,0.008721119663788156,8,21,bell,COMPLETE
487,0.00729884160682559,2025-07-18 04:37:48.245952,2025-07-18 04:39:42.540301,0 days 00:01:54.294349,min,16,0.00485156076992091,8,21,bell,COMPLETE
488,5.125147342681885,2025-07-18 04:39:42.541365,2025-07-18 04:41:36.838350,0 days 00:01:54.296985,min,16,8.00743287351671e-05,8,21,bell,COMPLETE
489,0.00046221064985729754,2025-07-18 04:41:36.839407,2025-07-18 04:43:31.097128,0 days 00:01:54.257721,min,16,0.007275469657178997,8,21,bell,COMPLETE
490,0.0014508016174659133,2025-07-18 04:43:31.098200,2025-07-18 04:45:28.180279,0 days 00:01:57.082079,min,16,0.005921525153072189,8,22,bell,COMPLETE
491,0.0004962892271578312,2025-07-18 04:45:28.181312,2025-07-18 04:47:25.942703,0 days 00:01:57.761391,min,16,0.007947795981317778,9,21,bell,COMPLETE
