number,value,datetime_start,datetime_complete,duration,params_and_operator,params_batch_size,params_lr,params_n_sets,params_seq_length,params_shape,state
317,0.011532317847013474,2025-07-17 20:37:19.276610,2025-07-17 20:37:47.367385,0 days 00:00:28.090775,min,64,0.00665156588563277,6,19,gaussian,COMPLETE
318,0.0004987544962204993,2025-07-17 20:37:47.367913,2025-07-17 20:38:59.772546,0 days 00:01:12.404633,min,16,0.008664572439453762,6,18,gaussian,COMPLETE
319,0.011350149288773537,2025-07-17 20:38:59.773488,2025-07-17 20:40:12.622956,0 days 00:01:12.849468,min,16,0.007054987998380771,6,20,sigmoid,COMPLETE
320,0.00029640377033501863,2025-07-17 20:40:12.623871,2025-07-17 20:41:27.747422,0 days 00:01:15.123551,min,16,0.007558477660983443,6,21,gaussian,COMPLETE
321,0.006356901954859495,2025-07-17 20:41:27.748403,2025-07-17 20:42:43.451566,0 days 00:01:15.703163,min,16,0.005922370169719707,6,22,gaussian,COMPLETE
322,0.0004755942791234702,2025-07-17 20:42:43.452514,2025-07-17 20:43:58.368279,0 days 00:01:14.915765,min,16,0.007903430642289669,6,21,gaussian,COMPLETE
323,0.007477978710085154,2025-07-17 20:43:58.369238,2025-07-17 20:44:41.883570,0 days 00:00:43.514332,min,32,0.006963915899600897,6,21,gaussian,COMPLETE
324,0.0003087542427238077,2025-07-17 20:44:41.884295,2025-07-17 20:45:56.969097,0 days 00:01:15.084802,min,16,0.008821468722468077,6,21,gaussian,COMPLETE
325,0.0006190346903167665,2025-07-17 20:45:56.970011,2025-07-17 20:47:12.037651,0 days 00:01:15.067640,min,16,0.008808094334414904,6,21,gaussian,COMPLETE
326,0.002690723631531,2025-07-17 20:47:12.038609,2025-07-17 20:48:24.952843,0 days 00:01:12.914234,min,16,0.00877210566660942,6,20,sigmoid,COMPLETE
327,0.05184512957930565,2025-07-17 20:48:24.954214,2025-07-17 20:49:38.007955,0 days 00:01:13.053741,min,16,0.006134234443574805,6,18,gaussian,COMPLETE
328,1.3510998487472534,2025-07-17 20:49:38.008899,2025-07-17 20:50:53.057385,0 days 00:01:15.048486,min,16,0.00028061745204428784,6,21,gaussian,COMPLETE
329,0.0003711069584824145,2025-07-17 20:50:53.058360,2025-07-17 20:52:08.176765,0 days 00:01:15.118405,min,16,0.007314066103636944,6,21,gaussian,COMPLETE
330,0.0006890811491757631,2025-07-17 20:52:08.177730,2025-07-17 20:53:23.282669,0 days 00:01:15.104939,min,16,0.00994305917674086,6,21,gaussian,COMPLETE
331,0.00031735110678710043,2025-07-17 20:53:23.283646,2025-07-17 20:54:38.220479,0 days 00:01:14.936833,min,16,0.007514504126111153,6,21,gaussian,COMPLETE
332,0.0025809218641370535,2025-07-17 20:54:38.221452,2025-07-17 20:55:57.219822,0 days 00:01:18.998370,min,16,0.007847922024398919,6,21,bell,COMPLETE
333,0.28767940402030945,2025-07-17 20:55:57.220768,2025-07-17 20:56:17.933149,0 days 00:00:20.712381,min,128,0.008695549533378335,6,22,gaussian,COMPLETE
334,0.07600980252027512,2025-07-17 20:56:17.933847,2025-07-17 20:57:31.348581,0 days 00:01:13.414734,min,16,0.007819975914324734,6,21,sigmoid,COMPLETE
335,0.013787208124995232,2025-07-17 20:57:31.349540,2025-07-17 20:58:46.386597,0 days 00:01:15.037057,min,16,0.008972198345212798,6,21,gaussian,COMPLETE
336,0.0005504510481841862,2025-07-17 20:58:46.387564,2025-07-17 20:59:58.417351,0 days 00:01:12.029787,min,16,0.009999442866814702,6,17,gaussian,COMPLETE
337,0.0005605199839919806,2025-07-17 20:59:58.418317,2025-07-17 21:01:14.118802,0 days 00:01:15.700485,min,16,0.00747563373475303,6,22,gaussian,COMPLETE
338,0.00035013339947909117,2025-07-17 21:01:14.119769,2025-07-17 21:02:29.119172,0 days 00:01:14.999403,min,16,0.007095712922939171,6,21,gaussian,COMPLETE
339,0.004017524421215057,2025-07-17 21:02:29.120121,2025-07-17 21:03:44.771316,0 days 00:01:15.651195,min,16,0.006625321833864345,6,22,gaussian,COMPLETE
340,0.016367269679903984,2025-07-17 21:03:44.772325,2025-07-17 21:04:59.775826,0 days 00:01:15.003501,min,16,0.00816156259224368,6,21,gaussian,COMPLETE
341,0.0007593765039928257,2025-07-17 21:04:59.776804,2025-07-17 21:06:14.099535,0 days 00:01:14.322731,min,16,0.00884023312186009,6,22,sigmoid,COMPLETE
342,0.5028048157691956,2025-07-17 21:06:14.100527,2025-07-17 21:07:28.316678,0 days 00:01:14.216151,min,16,0.0005362645388042292,6,20,gaussian,COMPLETE
343,0.23810729384422302,2025-07-17 21:07:28.317667,2025-07-17 21:07:57.802161,0 days 00:00:29.484494,min,64,0.0065647596177386925,6,22,gaussian,COMPLETE
344,0.12357025593519211,2025-07-17 21:07:57.802920,2025-07-17 21:09:12.069166,0 days 00:01:14.266246,min,16,0.005948603364357001,6,20,gaussian,COMPLETE
345,0.000765007920563221,2025-07-17 21:09:12.070118,2025-07-17 21:10:21.500502,0 days 00:01:09.430384,min,16,0.009951321343641769,8,8,gaussian,COMPLETE
346,0.0012315022759139538,2025-07-17 21:10:21.501485,2025-07-17 21:11:36.523727,0 days 00:01:15.022242,min,16,0.00750845829603809,6,21,gaussian,COMPLETE
347,0.01001975778490305,2025-07-17 21:11:36.524692,2025-07-17 21:12:41.370620,0 days 00:01:04.845928,min,16,0.008754420950115586,6,7,sigmoid,COMPLETE
348,0.0003229181165806949,2025-07-17 21:12:41.371388,2025-07-17 21:13:57.063520,0 days 00:01:15.692132,min,16,0.0073283442452486145,6,22,gaussian,COMPLETE
349,0.0004816822474822402,2025-07-17 21:13:57.064478,2025-07-17 21:15:12.776855,0 days 00:01:15.712377,min,16,0.0055616305896318665,6,22,gaussian,COMPLETE
350,0.8353254199028015,2025-07-17 21:15:12.777823,2025-07-17 21:15:57.054710,0 days 00:00:44.276887,min,32,0.006583736669176648,6,22,gaussian,COMPLETE
351,0.44865861535072327,2025-07-17 21:15:57.055468,2025-07-17 21:17:13.692471,0 days 00:01:16.637003,min,16,0.00721367212418007,6,23,gaussian,COMPLETE
352,0.00032500590896233916,2025-07-17 21:17:13.693397,2025-07-17 21:18:28.566507,0 days 00:01:14.873110,min,16,0.005548148347752468,6,21,gaussian,COMPLETE
353,0.02415057271718979,2025-07-17 21:18:28.567477,2025-07-17 21:19:47.611501,0 days 00:01:19.044024,min,16,0.004843746517258039,6,21,bell,COMPLETE
354,0.017218831926584244,2025-07-17 21:19:47.612487,2025-07-17 21:21:02.443144,0 days 00:01:14.830657,min,16,0.005447860493593452,6,21,gaussian,COMPLETE
355,0.00032340295729227364,2025-07-17 21:21:02.444128,2025-07-17 21:22:17.403392,0 days 00:01:14.959264,min,16,0.0060685846652638415,6,21,gaussian,COMPLETE
356,0.0716388151049614,2025-07-17 21:22:17.404342,2025-07-17 21:23:30.874988,0 days 00:01:13.470646,min,16,0.005937965843040151,6,21,sigmoid,COMPLETE
357,0.0006088260561227798,2025-07-17 21:23:30.875957,2025-07-17 21:24:46.595296,0 days 00:01:15.719339,min,16,0.0067118137317285454,6,22,gaussian,COMPLETE
358,0.5012900829315186,2025-07-17 21:24:46.596240,2025-07-17 21:25:06.953420,0 days 00:00:20.357180,min,128,0.0062125702701950405,6,21,gaussian,COMPLETE
359,0.000680004246532917,2025-07-17 21:25:06.953909,2025-07-17 21:26:21.273480,0 days 00:01:14.319571,min,16,0.0076143827239057525,6,20,gaussian,COMPLETE
360,0.17739389836788177,2025-07-17 21:26:21.274472,2025-07-17 21:27:39.831878,0 days 00:01:18.557406,min,16,0.00863152180597602,7,21,gaussian,COMPLETE
361,0.16110557317733765,2025-07-17 21:27:39.832844,2025-07-17 21:28:53.954995,0 days 00:01:14.122151,min,16,6.065411267176579e-05,6,20,gaussian,COMPLETE
362,1.453037977218628,2025-07-17 21:28:53.956000,2025-07-17 21:30:09.864079,0 days 00:01:15.908079,min,16,0.0016175358080353973,6,22,gaussian,COMPLETE
363,0.0059569519944489,2025-07-17 21:30:09.865091,2025-07-17 21:31:24.327838,0 days 00:01:14.462747,min,16,0.0053926447566738835,6,22,sigmoid,COMPLETE
364,0.0003878850839100778,2025-07-17 21:31:24.328801,2025-07-17 21:32:39.448068,0 days 00:01:15.119267,min,16,0.0070055379581814,6,21,gaussian,COMPLETE
365,0.0011643711477518082,2025-07-17 21:32:39.449080,2025-07-17 21:33:57.795104,0 days 00:01:18.346024,min,16,0.008860449942654157,7,21,gaussian,COMPLETE
366,0.000306513044051826,2025-07-17 21:33:57.796119,2025-07-17 21:35:11.111765,0 days 00:01:13.315646,min,16,0.004606112410668214,6,19,gaussian,COMPLETE
367,0.0005049242754466832,2025-07-17 21:35:11.112735,2025-07-17 21:36:24.482548,0 days 00:01:13.369813,min,16,0.0043901205109147575,6,19,gaussian,COMPLETE
368,0.00270144478417933,2025-07-17 21:36:24.483537,2025-07-17 21:37:36.602991,0 days 00:01:12.119454,min,16,0.004976657339434684,6,18,gaussian,COMPLETE
369,0.049113307148218155,2025-07-17 21:37:36.603975,2025-07-17 21:38:06.555073,0 days 00:00:29.951098,min,64,0.004846408287440666,6,23,gaussian,COMPLETE
370,0.03218764066696167,2025-07-17 21:38:06.555632,2025-07-17 21:39:18.651379,0 days 00:01:12.095747,min,16,0.004320424803152119,6,19,sigmoid,COMPLETE
371,0.013623437844216824,2025-07-17 21:39:18.652387,2025-07-17 21:40:35.672416,0 days 00:01:17.020029,min,16,0.003091127661452243,6,20,gaussian,COMPLETE
372,0.08907390385866165,2025-07-17 21:40:35.673430,2025-07-17 21:41:51.922696,0 days 00:01:16.249266,min,16,0.002512373167207168,6,19,gaussian,COMPLETE
373,0.00031861758907325566,2025-07-17 21:41:51.923716,2025-07-17 21:43:10.463560,0 days 00:01:18.539844,min,16,0.005757936616020909,6,22,gaussian,COMPLETE
374,0.021774910390377045,2025-07-17 21:43:10.464737,2025-07-17 21:44:29.255922,0 days 00:01:18.791185,min,16,0.005768934341308294,6,22,gaussian,COMPLETE
375,0.0015168155077844858,2025-07-17 21:44:29.256927,2025-07-17 21:45:48.726803,0 days 00:01:19.469876,min,16,0.005531157602095537,6,23,gaussian,COMPLETE
376,0.6096384525299072,2025-07-17 21:45:48.727780,2025-07-17 21:46:34.491515,0 days 00:00:45.763735,min,32,0.0040146651115843136,6,22,gaussian,COMPLETE
377,0.3001457154750824,2025-07-17 21:46:34.492232,2025-07-17 21:47:50.137869,0 days 00:01:15.645637,min,16,0.006392944723812937,6,20,sigmoid,COMPLETE
378,0.0003910796658601612,2025-07-17 21:47:50.138907,2025-07-17 21:49:07.920759,0 days 00:01:17.781852,min,16,0.009992556372814399,6,21,gaussian,COMPLETE
379,0.0016218243399634957,2025-07-17 21:49:07.921749,2025-07-17 21:50:30.890147,0 days 00:01:22.968398,min,16,0.0045607421873600845,6,22,bell,COMPLETE
380,0.03966193646192551,2025-07-17 21:50:30.891141,2025-07-17 21:51:49.176851,0 days 00:01:18.285710,min,16,0.007328103032161479,6,21,gaussian,COMPLETE
381,0.05641650781035423,2025-07-17 21:51:49.177845,2025-07-17 21:53:06.743047,0 days 00:01:17.565202,min,16,0.006339605573097038,6,20,gaussian,COMPLETE
382,0.1341644674539566,2025-07-17 21:53:06.744062,2025-07-17 21:54:26.442835,0 days 00:01:19.698773,min,16,0.0035123371397526764,6,23,gaussian,COMPLETE
383,0.0069397687911987305,2025-07-17 21:54:26.443838,2025-07-17 21:55:42.835339,0 days 00:01:16.391501,min,16,0.007856052674003626,6,19,gaussian,COMPLETE
384,0.15792134404182434,2025-07-17 21:55:42.836392,2025-07-17 21:56:03.781345,0 days 00:00:20.944953,min,128,0.00998423762229512,6,22,sigmoid,COMPLETE
385,0.05307707190513611,2025-07-17 21:56:03.781925,2025-07-17 21:57:22.731767,0 days 00:01:18.949842,min,16,0.005475594813596397,6,22,gaussian,COMPLETE
386,0.00041987490840256214,2025-07-17 21:57:22.732814,2025-07-17 21:58:36.556966,0 days 00:01:13.824152,min,16,0.007040174022098779,6,16,gaussian,COMPLETE
387,0.0386536568403244,2025-07-17 21:58:36.557983,2025-07-17 21:59:54.450936,0 days 00:01:17.892953,min,16,0.00862820827027073,6,21,gaussian,COMPLETE
388,0.13009101152420044,2025-07-17 21:59:54.451908,2025-07-17 22:01:13.083118,0 days 00:01:18.631210,min,16,2.2417043782078924e-05,6,22,gaussian,COMPLETE
389,0.0008311524288728833,2025-07-17 22:01:13.084122,2025-07-17 22:02:30.907428,0 days 00:01:17.823306,min,16,0.0061298110572079794,6,21,gaussian,COMPLETE
390,0.0004919191705994308,2025-07-17 22:02:30.908451,2025-07-17 22:03:46.516496,0 days 00:01:15.608045,min,16,0.007947495386469794,6,18,gaussian,COMPLETE
391,0.10400644689798355,2025-07-17 22:03:46.517507,2025-07-17 22:04:59.789232,0 days 00:01:13.271725,min,16,0.0019366760370553844,6,17,sigmoid,COMPLETE
392,0.0004523427051026374,2025-07-17 22:04:59.790221,2025-07-17 22:06:17.044681,0 days 00:01:17.254460,min,16,0.004873481219494304,6,20,gaussian,COMPLETE
393,0.0003817751130554825,2025-07-17 22:06:17.045790,2025-07-17 22:07:35.835683,0 days 00:01:18.789893,min,16,0.006941972821204754,6,22,gaussian,COMPLETE
394,0.00029541872208938,2025-07-17 22:07:35.836698,2025-07-17 22:08:53.614813,0 days 00:01:17.778115,min,16,0.008475835060295865,6,21,gaussian,COMPLETE
395,0.0007853280985727906,2025-07-17 22:08:53.615800,2025-07-17 22:10:11.503733,0 days 00:01:17.887933,min,16,0.008857576369911252,6,21,gaussian,COMPLETE
396,1.3547555208206177,2025-07-17 22:10:11.504745,2025-07-17 22:10:41.707235,0 days 00:00:30.202490,min,64,0.008819076538454438,6,21,gaussian,COMPLETE
397,0.059851519763469696,2025-07-17 22:10:41.707788,2025-07-17 22:11:59.364192,0 days 00:01:17.656404,min,16,0.00999152029048114,6,23,sigmoid,COMPLETE
398,0.0008941173437051475,2025-07-17 22:11:59.365226,2025-07-17 22:13:17.239109,0 days 00:01:17.873883,min,16,0.005844753865431828,6,21,gaussian,COMPLETE
399,0.4569675028324127,2025-07-17 22:13:17.240153,2025-07-17 22:14:36.333952,0 days 00:01:19.093799,min,16,0.007910074754184593,6,22,gaussian,COMPLETE
400,0.09497452527284622,2025-07-17 22:14:36.334966,2025-07-17 22:15:54.598702,0 days 00:01:18.263736,min,16,0.0037995485014079822,6,21,gaussian,COMPLETE
401,0.01499883271753788,2025-07-17 22:15:54.599712,2025-07-17 22:16:41.010825,0 days 00:00:46.411113,min,32,0.006866288013368123,9,20,gaussian,COMPLETE
402,0.5459973216056824,2025-07-17 22:16:41.011606,2025-07-17 22:18:00.649616,0 days 00:01:19.638010,min,16,0.008668916422442568,6,22,gaussian,COMPLETE
403,0.04695402458310127,2025-07-17 22:18:00.650626,2025-07-17 22:19:23.303503,0 days 00:01:22.652877,min,16,0.00022175131977469504,6,21,bell,COMPLETE
404,0.016631273552775383,2025-07-17 22:19:23.304484,2025-07-17 22:20:43.311859,0 days 00:01:20.007375,min,16,0.005351101958933284,6,23,gaussian,COMPLETE
405,0.00035411646240390837,2025-07-17 22:20:43.312857,2025-07-17 22:22:01.117939,0 days 00:01:17.805082,min,16,0.004366769878048164,6,22,sigmoid,COMPLETE
406,0.0013104124227538705,2025-07-17 22:22:01.118937,2025-07-17 22:23:19.457110,0 days 00:01:18.338173,min,16,0.006504080183638917,6,21,gaussian,COMPLETE
407,0.0003860090801026672,2025-07-17 22:23:19.458128,2025-07-17 22:24:37.003406,0 days 00:01:17.545278,min,16,0.0076897811762600314,6,20,gaussian,COMPLETE
408,0.0003326924052089453,2025-07-17 22:24:37.004425,2025-07-17 22:25:58.010923,0 days 00:01:21.006498,min,16,0.00894460435944465,6,24,gaussian,COMPLETE
409,1.2401459217071533,2025-07-17 22:25:58.011969,2025-07-17 22:26:22.912348,0 days 00:00:24.900379,min,128,0.009940008449387756,6,25,gaussian,COMPLETE
410,0.14176851511001587,2025-07-17 22:26:22.912899,2025-07-17 22:27:43.775597,0 days 00:01:20.862698,min,16,0.008739266949895958,6,24,gaussian,COMPLETE
411,0.0009656233596615493,2025-07-17 22:27:43.776595,2025-07-17 22:29:07.345873,0 days 00:01:23.569278,min,16,0.008382330916444527,7,25,sigmoid,COMPLETE
412,0.0009022658923640847,2025-07-17 22:29:07.346915,2025-07-17 22:30:29.904561,0 days 00:01:22.557646,prod,16,0.009911225167022109,6,25,gaussian,COMPLETE
413,0.07873379439115524,2025-07-17 22:30:29.905552,2025-07-17 22:31:50.063076,0 days 00:01:20.157524,min,16,0.007918219135470432,6,23,gaussian,COMPLETE
414,0.03970341011881828,2025-07-17 22:31:50.064052,2025-07-17 22:33:11.218914,0 days 00:01:21.154862,min,16,0.009996460907544994,6,24,gaussian,COMPLETE
415,0.34819409251213074,2025-07-17 22:33:11.279600,2025-07-17 22:34:31.557352,0 days 00:01:20.277752,min,16,0.008699194951573832,8,23,gaussian,COMPLETE
416,0.0003481452586129308,2025-07-17 22:34:31.558364,2025-07-17 22:35:50.867374,0 days 00:01:19.309010,min,16,0.0064024953203203365,6,22,gaussian,COMPLETE
417,0.22934649884700775,2025-07-17 22:35:50.868380,2025-07-17 22:37:12.612619,0 days 00:01:21.744239,prod,16,1.1220775437107386e-05,6,24,gaussian,COMPLETE
418,0.05512777343392372,2025-07-17 22:37:12.613613,2025-07-17 22:38:30.493093,0 days 00:01:17.879480,min,16,0.007466921516941936,6,22,sigmoid,COMPLETE
419,0.00044511217856779695,2025-07-17 22:38:30.494116,2025-07-17 22:39:02.994184,0 days 00:00:32.500068,min,64,0.005430859192926592,6,25,gaussian,COMPLETE
420,0.16618745028972626,2025-07-17 22:39:02.994925,2025-07-17 22:40:22.294038,0 days 00:01:19.299113,min,16,0.0029634043728044507,6,22,gaussian,COMPLETE
421,0.05469929054379463,2025-07-17 22:40:22.295043,2025-07-17 22:41:43.186839,0 days 00:01:20.891796,min,16,0.004657444910942418,6,24,gaussian,COMPLETE
422,0.000601009523961693,2025-07-17 22:41:43.197370,2025-07-17 22:43:01.585886,0 days 00:01:18.388516,prod,16,0.00851961424100739,5,23,gaussian,COMPLETE
423,0.001125299371778965,2025-07-17 22:43:01.586914,2025-07-17 22:44:19.137211,0 days 00:01:17.550297,min,16,0.007051838851569822,6,20,gaussian,COMPLETE
424,0.00655401311814785,2025-07-17 22:44:19.138259,2025-07-17 22:45:45.096111,0 days 00:01:25.957852,min,16,0.005995644895241185,7,21,bell,COMPLETE
425,0.13420771062374115,2025-07-17 22:45:45.097140,2025-07-17 22:46:30.237776,0 days 00:00:45.140636,min,32,0.007723772427680693,6,22,sigmoid,COMPLETE
426,0.05290105938911438,2025-07-17 22:46:30.238397,2025-07-17 22:47:49.287939,0 days 00:01:19.049542,min,16,0.0003921793907098637,6,22,gaussian,COMPLETE
427,0.8077387809753418,2025-07-17 22:47:49.288979,2025-07-17 22:49:08.706275,0 days 00:01:19.417296,prod,16,0.008727329414148862,6,21,gaussian,COMPLETE
428,0.014739521779119968,2025-07-17 22:49:08.707310,2025-07-17 22:50:28.074562,0 days 00:01:19.367252,min,16,0.006498658413117016,6,22,gaussian,COMPLETE
429,0.4895932078361511,2025-07-17 22:50:28.075603,2025-07-17 22:51:49.874251,0 days 00:01:21.798648,min,16,0.008957335186477997,7,21,gaussian,COMPLETE
430,0.0005250016693025827,2025-07-17 22:51:49.875281,2025-07-17 22:53:08.389966,0 days 00:01:18.514685,min,16,0.005150162930073832,6,21,gaussian,COMPLETE
431,0.002366996370255947,2025-07-17 22:53:08.390981,2025-07-17 22:54:27.599562,0 days 00:01:19.208581,min,16,0.007628863471631251,6,22,gaussian,COMPLETE
432,0.039574719965457916,2025-07-17 22:54:27.600575,2025-07-17 22:55:47.760373,0 days 00:01:20.159798,prod,16,0.0038630647034890962,6,24,sigmoid,COMPLETE
433,0.23119670152664185,2025-07-17 22:55:47.761371,2025-07-17 22:56:08.429459,0 days 00:00:20.668088,min,128,0.0060689236642165745,6,20,gaussian,COMPLETE
434,0.00033294837339781225,2025-07-17 22:56:08.430017,2025-07-17 22:57:29.984932,0 days 00:01:21.554915,min,16,0.009945358064148846,7,21,gaussian,COMPLETE
435,0.0012907319469377398,2025-07-17 22:57:29.985987,2025-07-17 22:58:45.116833,0 days 00:01:15.130846,min,16,0.009098629930515514,6,17,gaussian,COMPLETE
436,0.014834752306342125,2025-07-17 22:58:45.117824,2025-07-17 22:59:59.875856,0 days 00:01:14.758032,min,16,0.009823958592769298,8,15,gaussian,COMPLETE
437,0.02330392599105835,2025-07-17 22:59:59.876875,2025-07-17 23:01:23.459092,0 days 00:01:23.582217,min,16,0.009992067966281841,7,23,gaussian,COMPLETE
438,0.08418616652488708,2025-07-17 23:01:23.460131,2025-07-17 23:02:44.318100,0 days 00:01:20.857969,prod,16,0.007361159326402927,6,23,gaussian,COMPLETE
439,0.0009396025561727583,2025-07-17 23:02:44.319111,2025-07-17 23:04:01.244084,0 days 00:01:16.924973,min,16,0.00810424470242154,6,21,sigmoid,COMPLETE
440,0.017642531543970108,2025-07-17 23:04:01.245085,2025-07-17 23:05:20.663619,0 days 00:01:19.418534,min,16,0.004766198348750467,6,22,gaussian,COMPLETE
441,0.0016182727413251996,2025-07-17 23:05:20.664641,2025-07-17 23:06:39.777657,0 days 00:01:19.113016,min,16,0.007077697368073419,6,22,gaussian,COMPLETE
442,0.28847283124923706,2025-07-17 23:06:39.778682,2025-07-17 23:07:58.213268,0 days 00:01:18.434586,min,16,0.0012164601229262446,6,21,gaussian,COMPLETE
443,0.001269376720301807,2025-07-17 23:07:58.214363,2025-07-17 23:09:20.733897,0 days 00:01:22.519534,prod,16,0.005927351963980582,6,25,gaussian,COMPLETE
444,0.7286144495010376,2025-07-17 23:09:20.734980,2025-07-17 23:09:48.380459,0 days 00:00:27.645479,min,64,0.008861388189993585,6,16,gaussian,COMPLETE
445,0.03226032108068466,2025-07-17 23:09:48.381018,2025-07-17 23:11:08.436865,0 days 00:01:20.055847,min,16,0.006742650432381392,7,21,sigmoid,COMPLETE
446,0.010173833929002285,2025-07-17 23:11:08.437919,2025-07-17 23:12:27.778059,0 days 00:01:19.340140,min,16,0.007874120928753421,6,22,gaussian,COMPLETE
447,0.10218020528554916,2025-07-17 23:12:27.779085,2025-07-17 23:13:40.634572,0 days 00:01:12.855487,min,16,0.004138332623804926,6,14,gaussian,COMPLETE
448,0.011742795817553997,2025-07-17 23:13:40.635629,2025-07-17 23:15:06.310937,0 days 00:01:25.675308,prod,16,0.009921098149822751,6,23,bell,COMPLETE
449,0.05102546140551567,2025-07-17 23:15:06.311985,2025-07-17 23:16:26.032516,0 days 00:01:19.720531,min,16,0.0055266241505270855,6,22,gaussian,COMPLETE
450,0.025502458214759827,2025-07-17 23:16:26.033553,2025-07-17 23:17:14.051759,0 days 00:00:48.018206,min,32,0.008844995571368574,7,21,gaussian,COMPLETE
451,0.015113137662410736,2025-07-17 23:17:14.052523,2025-07-17 23:18:32.296580,0 days 00:01:18.244057,min,16,0.0022851535205454716,6,21,gaussian,COMPLETE
452,0.021071871742606163,2025-07-17 23:18:32.297624,2025-07-17 23:19:50.742179,0 days 00:01:18.444555,min,16,0.006788945659006946,6,23,sigmoid,COMPLETE
453,0.02414821833372116,2025-07-17 23:19:50.743285,2025-07-17 23:21:12.338910,0 days 00:01:21.595625,prod,16,0.003212291001517062,6,24,gaussian,COMPLETE
454,0.0011385200778022408,2025-07-17 23:21:12.339928,2025-07-17 23:22:31.523804,0 days 00:01:19.183876,min,16,0.007779001537820225,6,22,gaussian,COMPLETE
455,0.0014570752391591668,2025-07-17 23:22:31.524833,2025-07-17 23:23:50.130248,0 days 00:01:18.605415,min,16,0.008776189622404625,6,21,gaussian,COMPLETE
456,0.009166807867586613,2025-07-17 23:23:50.131296,2025-07-17 23:25:09.705731,0 days 00:01:19.574435,min,16,0.00504762458030011,6,22,gaussian,COMPLETE
457,0.0039797755889594555,2025-07-17 23:25:09.706793,2025-07-17 23:26:25.413353,0 days 00:01:15.706560,min,16,0.006247576617891832,6,17,gaussian,COMPLETE
458,0.017286574468016624,2025-07-17 23:26:25.414409,2025-07-17 23:26:48.004236,0 days 00:00:22.589827,prod,128,0.007723155109010187,6,22,gaussian,COMPLETE
459,0.45689669251441956,2025-07-17 23:26:48.004797,2025-07-17 23:28:08.440983,0 days 00:01:20.436186,min,16,0.0008041101113448392,7,21,sigmoid,COMPLETE
460,0.0003319900424685329,2025-07-17 23:28:08.442024,2025-07-17 23:29:27.928666,0 days 00:01:19.486642,min,16,0.009974492499154516,6,22,gaussian,COMPLETE
461,0.0004629336472135037,2025-07-17 23:29:27.929744,2025-07-17 23:30:48.073751,0 days 00:01:20.144007,min,16,0.009788288481966792,6,23,gaussian,COMPLETE
462,0.0011749804252758622,2025-07-17 23:30:48.074797,2025-07-17 23:32:05.244526,0 days 00:01:17.169729,min,16,0.00837207851302152,5,22,gaussian,COMPLETE
463,0.1326673924922943,2025-07-17 23:32:05.245556,2025-07-17 23:33:28.143979,0 days 00:01:22.898423,min,16,0.009766634802338902,7,22,gaussian,COMPLETE
464,0.00033745417022146285,2025-07-17 23:33:28.145031,2025-07-17 23:34:47.673042,0 days 00:01:19.528011,prod,16,0.00888466067318486,6,21,gaussian,COMPLETE
465,0.003531975671648979,2025-07-17 23:34:47.674095,2025-07-17 23:36:08.054975,0 days 00:01:20.380880,min,16,0.009903155267879838,6,23,gaussian,COMPLETE
466,0.0073328264988958836,2025-07-17 23:36:08.056007,2025-07-17 23:37:26.222275,0 days 00:01:18.166268,min,16,0.008141712522124124,6,22,sigmoid,COMPLETE
467,0.022535640746355057,2025-07-17 23:37:26.223316,2025-07-17 23:38:48.416427,0 days 00:01:22.193111,min,16,0.009948526924036338,9,20,gaussian,COMPLETE
468,0.0003124256618320942,2025-07-17 23:38:48.417457,2025-07-17 23:40:11.785271,0 days 00:01:23.367814,min,16,0.0074484445269148635,6,21,bell,COMPLETE
469,0.5503849983215332,2025-07-17 23:40:11.786315,2025-07-17 23:40:44.312079,0 days 00:00:32.525764,min,64,0.008680915298077796,6,21,bell,COMPLETE
470,0.0004688620683737099,2025-07-17 23:40:44.312859,2025-07-17 23:42:08.291810,0 days 00:01:23.978951,prod,16,0.007483861427733355,6,21,bell,COMPLETE
471,0.0034483217168599367,2025-07-17 23:42:08.292841,2025-07-17 23:43:24.749305,0 days 00:01:16.456464,min,16,0.008693464276272208,6,20,sigmoid,COMPLETE
472,0.0003573726280592382,2025-07-17 23:43:24.750350,2025-07-17 23:44:47.777706,0 days 00:01:23.027356,min,16,0.004495795124447788,6,21,bell,COMPLETE
473,0.0008886639843694866,2025-07-17 23:44:47.778760,2025-07-17 23:46:14.453063,0 days 00:01:26.674303,min,16,0.00372097505063721,7,21,bell,COMPLETE
474,0.002283709589391947,2025-07-17 23:46:14.454120,2025-07-17 23:47:41.154746,0 days 00:01:26.700626,min,16,0.007069468172121882,6,25,bell,COMPLETE
475,0.01798175647854805,2025-07-17 23:47:41.155800,2025-07-17 23:48:29.438366,0 days 00:00:48.282566,prod,32,0.00764898067412643,6,20,bell,COMPLETE
476,0.00037186325062066317,2025-07-17 23:48:29.439127,2025-07-17 23:49:51.732513,0 days 00:01:22.293386,min,16,0.008919683006551394,7,21,gaussian,COMPLETE
477,0.000333606731146574,2025-07-17 23:49:51.733541,2025-07-17 23:51:14.159629,0 days 00:01:22.426088,min,16,0.006318427732517578,6,20,bell,COMPLETE
478,0.0010110053699463606,2025-07-17 23:51:14.160675,2025-07-17 23:52:35.739065,0 days 00:01:21.578390,min,16,0.005727465925284943,6,19,bell,COMPLETE
