number,value,datetime_start,datetime_complete,duration,params_activation,params_and_operator,params_batch_size,params_lr,params_n_sets,params_seq_length,params_shape,state
316,0.09158693999052048,2025-07-13 06:51:01.363692,2025-07-13 06:52:53.147112,0 days 00:01:51.783420,identity,min,16,0.00824787181642535,6,16,bell,COMPLETE
317,0.0009218673803843558,2025-07-13 06:52:53.148051,2025-07-13 06:55:10.749678,0 days 00:02:17.601627,identity,prod,16,0.009129199394105718,8,21,bell,COMPLETE
318,0.000411262852139771,2025-07-13 06:55:10.750603,2025-07-13 06:57:11.685508,0 days 00:02:00.934905,identity,min,16,0.009963254971177369,6,18,bell,COMPLETE
319,0.00034371187211945653,2025-07-13 06:57:11.686402,2025-07-13 06:59:07.636742,0 days 00:01:55.950340,identity,min,16,0.008385090343828344,6,17,bell,COMPLETE
320,0.07797183096408844,2025-07-13 06:59:07.637746,2025-07-13 06:59:45.155780,0 days 00:00:37.518034,identity,min,64,0.006694386283060936,6,16,bell,COMPLETE
321,0.0004154538328293711,2025-07-13 06:59:45.156567,2025-07-13 07:01:33.198784,0 days 00:01:48.042217,relu,min,16,0.007699529798584594,6,15,bell,COMPLETE
322,0.0018090974772349,2025-07-13 07:01:33.199807,2025-07-13 07:03:23.903017,0 days 00:01:50.703210,identity,min,16,0.009175844679924341,7,16,sigmoid,COMPLETE
323,0.003275670576840639,2025-07-13 07:03:23.904068,2025-07-13 07:05:24.000460,0 days 00:02:00.096392,identity,min,16,0.008639434710136434,6,18,bell,COMPLETE
324,0.0029224411118775606,2025-07-13 07:05:24.001437,2025-07-13 07:05:49.227646,0 days 00:00:25.226209,identity,min,128,0.00724593447461432,6,19,bell,COMPLETE
325,0.9213114976882935,2025-07-13 07:05:49.228430,2025-07-13 07:07:42.247761,0 days 00:01:53.019331,identity,prod,16,0.0011395800369279566,6,17,gaussian,COMPLETE
326,0.00032159691909328103,2025-07-13 07:07:42.248658,2025-07-13 07:09:37.832555,0 days 00:01:55.583897,identity,min,16,0.009274158989774416,6,17,bell,COMPLETE
327,0.26556703448295593,2025-07-13 07:09:37.833617,2025-07-13 07:11:39.200483,0 days 00:02:01.366866,identity,min,16,0.008013945999198822,6,18,bell,COMPLETE
328,0.0005806912668049335,2025-07-13 07:11:39.201475,2025-07-13 07:13:48.174441,0 days 00:02:08.972966,identity,min,16,0.00603511128381284,6,20,bell,COMPLETE
329,0.15266689658164978,2025-07-13 07:13:48.175353,2025-07-13 07:14:50.888176,0 days 00:01:02.712823,identity,min,32,0.009324046361155334,6,17,bell,COMPLETE
330,0.05811566859483719,2025-07-13 07:14:50.888930,2025-07-13 07:16:56.277768,0 days 00:02:05.388838,identity,min,16,0.008377158844025007,6,19,bell,COMPLETE
331,0.0003408923221286386,2025-07-13 07:16:56.278676,2025-07-13 07:18:47.186890,0 days 00:01:50.908214,identity,min,16,0.009355100880358506,6,16,bell,COMPLETE
332,0.004364117048680782,2025-07-13 07:18:47.187898,2025-07-13 07:20:43.244651,0 days 00:01:56.056753,identity,min,16,0.009944585311851667,6,17,bell,COMPLETE
333,0.00038474801112897694,2025-07-13 07:20:43.245538,2025-07-13 07:22:40.847669,0 days 00:01:57.602131,identity,prod,16,0.007707736128838729,6,17,bell,COMPLETE
334,0.17009872198104858,2025-07-13 07:22:40.848657,2025-07-13 07:24:27.830437,0 days 00:01:46.981780,identity,min,16,0.008658146520861307,6,15,bell,COMPLETE
335,0.00033156274002976716,2025-07-13 07:24:27.831445,2025-07-13 07:26:27.794382,0 days 00:01:59.962937,identity,min,16,0.00687484065512755,6,18,bell,COMPLETE
336,0.00041607976891100407,2025-07-13 07:26:27.795454,2025-07-13 07:28:19.617955,0 days 00:01:51.822501,identity,min,16,0.009191019104923174,6,16,bell,COMPLETE
337,0.004076891113072634,2025-07-13 07:28:19.618962,2025-07-13 07:30:15.845783,0 days 00:01:56.226821,identity,min,16,0.007876943021915498,6,17,bell,COMPLETE
338,0.00032819469925016165,2025-07-13 07:30:15.846801,2025-07-13 07:32:16.490857,0 days 00:02:00.644056,identity,min,16,0.009985300633046049,6,18,bell,COMPLETE
339,0.016612447798252106,2025-07-13 07:32:16.491823,2025-07-13 07:34:06.977519,0 days 00:01:50.485696,identity,min,16,0.008734243707158295,6,16,bell,COMPLETE
340,0.0003231329028494656,2025-07-13 07:34:06.978613,2025-07-13 07:36:10.598052,0 days 00:02:03.619439,relu,min,16,0.0073501169900173045,6,19,bell,COMPLETE
341,0.0008808428538031876,2025-07-13 07:36:10.599001,2025-07-13 07:38:14.232606,0 days 00:02:03.633605,relu,min,16,0.009989282622343198,6,19,bell,COMPLETE
342,0.005265156738460064,2025-07-13 07:38:14.233588,2025-07-13 07:40:18.505237,0 days 00:02:04.271649,identity,prod,16,0.008353674379888336,6,19,bell,COMPLETE
343,0.0003690216108225286,2025-07-13 07:40:18.506205,2025-07-13 07:42:14.656575,0 days 00:01:56.150370,relu,min,16,0.007436381666536892,5,19,bell,COMPLETE
344,1.7140681743621826,2025-07-13 07:42:14.657635,2025-07-13 07:44:19.957185,0 days 00:02:05.299550,relu,min,16,0.009062685047310151,7,18,bell,COMPLETE
345,0.06849465519189835,2025-07-13 07:44:19.958192,2025-07-13 07:44:46.891818,0 days 00:00:26.933626,relu,min,128,0.00015901973206838827,9,20,gaussian,COMPLETE
346,0.05529080331325531,2025-07-13 07:44:46.892635,2025-07-13 07:45:20.121657,0 days 00:00:33.229022,relu,min,64,0.008143209629042757,6,15,sigmoid,COMPLETE
347,0.0003207398985978216,2025-07-13 07:45:20.122409,2025-07-13 07:47:16.242510,0 days 00:01:56.120101,relu,min,16,0.009215280255878469,5,19,bell,COMPLETE
348,1.719295620918274,2025-07-13 07:47:16.243555,2025-07-13 07:49:19.933316,0 days 00:02:03.689761,relu,min,16,0.009956482763873878,5,21,bell,COMPLETE
349,0.0006670549046248198,2025-07-13 07:49:19.934390,2025-07-13 07:51:15.896598,0 days 00:01:55.962208,relu,min,16,0.009160706426175426,5,19,bell,COMPLETE
350,0.0003754310018848628,2025-07-13 07:51:15.897532,2025-07-13 07:53:15.723010,0 days 00:01:59.825478,relu,min,16,0.00655018805462042,5,20,bell,COMPLETE
351,0.001408006763085723,2025-07-13 07:53:15.723985,2025-07-13 07:55:12.463619,0 days 00:01:56.739634,relu,prod,16,0.007979161052846337,5,19,bell,COMPLETE
352,0.004111559130251408,2025-07-13 07:55:12.464575,2025-07-13 07:57:08.629171,0 days 00:01:56.164596,relu,min,16,0.009998493750779396,5,19,bell,COMPLETE
353,0.0005058427341282368,2025-07-13 07:57:08.630194,2025-07-13 07:59:08.702859,0 days 00:02:00.072665,relu,min,16,0.008712499009308905,5,20,bell,COMPLETE
354,0.6412143111228943,2025-07-13 07:59:08.703793,2025-07-13 08:00:15.165234,0 days 00:01:06.461441,relu,min,32,0.001903690658261147,5,19,bell,COMPLETE
355,0.0003220810031052679,2025-07-13 08:00:15.166232,2025-07-13 08:02:17.048274,0 days 00:02:01.882042,relu,min,16,0.007321215663931,6,18,bell,COMPLETE
356,0.00035238443524576724,2025-07-13 08:02:17.049241,2025-07-13 08:04:09.391282,0 days 00:01:52.342041,relu,min,16,0.006097785067484656,5,18,bell,COMPLETE
357,0.0030268519185483456,2025-07-13 08:04:09.392326,2025-07-13 08:06:11.025742,0 days 00:02:01.633416,relu,min,16,0.007039863109587162,6,18,bell,COMPLETE
358,1.089500069618225,2025-07-13 08:06:11.026697,2025-07-13 08:08:20.823212,0 days 00:02:09.796515,relu,min,16,0.009176850086537274,8,19,bell,COMPLETE
359,0.0003337134839966893,2025-07-13 08:08:20.824211,2025-07-13 08:10:21.940980,0 days 00:02:01.116769,relu,prod,16,0.008510468648238883,6,18,bell,COMPLETE
360,0.002490455051884055,2025-07-13 08:10:21.942045,2025-07-13 08:12:22.538998,0 days 00:02:00.596953,relu,min,16,0.0013646442623105064,6,18,bell,COMPLETE
361,0.0005261548794806004,2025-07-13 08:12:22.539945,2025-07-13 08:14:27.627938,0 days 00:02:05.087993,relu,min,16,0.007344738205539495,6,19,bell,COMPLETE
362,0.0014789061388000846,2025-07-13 08:14:27.628931,2025-07-13 08:16:28.638564,0 days 00:02:01.009633,relu,min,16,0.009263698030112238,6,18,bell,COMPLETE
363,0.00042470303014852107,2025-07-13 08:16:28.639610,2025-07-13 08:18:38.186667,0 days 00:02:09.547057,relu,min,16,0.007761598026544067,6,20,bell,COMPLETE
364,0.0009549057576805353,2025-07-13 08:18:38.187730,2025-07-13 08:20:44.175827,0 days 00:02:05.988097,relu,min,16,0.009244599349485922,6,19,bell,COMPLETE
365,0.00047973162145353854,2025-07-13 08:20:44.176832,2025-07-13 08:21:52.191172,0 days 00:01:08.014340,relu,min,16,0.008424795905673842,6,5,bell,COMPLETE
366,0.0004379887250252068,2025-07-13 08:21:52.198429,2025-07-13 08:23:52.911631,0 days 00:02:00.713202,identity,min,16,0.006883174697350066,6,18,bell,COMPLETE
367,0.0024027167819440365,2025-07-13 08:23:52.912690,2025-07-13 08:25:54.150988,0 days 00:02:01.238298,identity,prod,16,0.0033434993892233205,6,18,bell,COMPLETE
368,0.03256555646657944,2025-07-13 08:25:54.151978,2025-07-13 08:27:46.635435,0 days 00:01:52.483457,identity,min,16,0.009101289431602544,6,17,gaussian,COMPLETE
369,0.00157638406381011,2025-07-13 08:27:46.636457,2025-07-13 08:29:44.585713,0 days 00:01:57.949256,identity,min,16,0.00759519049111984,6,19,sigmoid,COMPLETE
370,0.0008699445752426982,2025-07-13 08:29:44.586663,2025-07-13 08:30:21.035321,0 days 00:00:36.448658,identity,min,64,0.009932688550811577,5,17,bell,COMPLETE
371,0.00036802684189751744,2025-07-13 08:30:21.036097,2025-07-13 08:32:22.273063,0 days 00:02:01.236966,identity,min,16,0.00845337727903229,6,18,bell,COMPLETE
372,0.00032657262636348605,2025-07-13 08:32:22.274160,2025-07-13 08:34:13.346785,0 days 00:01:51.072625,identity,min,16,0.009168444949675586,6,16,bell,COMPLETE
373,0.07710697501897812,2025-07-13 08:34:13.347822,2025-07-13 08:34:40.524254,0 days 00:00:27.176432,identity,min,128,0.006483025307574223,7,20,bell,COMPLETE
374,0.00046911806566640735,2025-07-13 08:34:40.525092,2025-07-13 08:36:02.017783,0 days 00:01:21.492691,relu,min,16,0.008070911220003673,6,8,bell,COMPLETE
375,0.032281432300806046,2025-07-13 08:36:02.018725,2025-07-13 08:38:04.308635,0 days 00:02:02.289910,identity,prod,16,0.009921618470372573,6,18,bell,COMPLETE
376,0.00033118764986284077,2025-07-13 08:38:04.309694,2025-07-13 08:40:00.277621,0 days 00:01:55.967927,identity,min,16,0.007369588834696991,6,17,bell,COMPLETE
377,0.000957745942287147,2025-07-13 08:40:00.278678,2025-07-13 08:42:00.436572,0 days 00:02:00.157894,identity,min,16,0.008563481155856712,6,18,bell,COMPLETE
378,0.0059228213503956795,2025-07-13 08:42:00.437618,2025-07-13 08:43:08.993296,0 days 00:01:08.555678,identity,min,32,0.009121290461744874,6,19,bell,COMPLETE
379,0.0007386559154838324,2025-07-13 08:43:08.994314,2025-07-13 08:45:01.355749,0 days 00:01:52.361435,identity,min,16,0.008130196817497042,6,16,bell,COMPLETE
380,0.000638779194559902,2025-07-13 08:45:01.356832,2025-07-13 08:46:57.156092,0 days 00:01:55.799260,identity,min,16,0.009270272203962026,6,17,bell,COMPLETE
381,0.0004862823407165706,2025-07-13 08:46:57.157297,2025-07-13 08:49:05.977006,0 days 00:02:08.819709,identity,min,16,0.007140084410994917,6,20,bell,COMPLETE
382,0.00031755154486745596,2025-07-13 08:49:05.978010,2025-07-13 08:50:54.254616,0 days 00:01:48.276606,relu,min,16,0.009951118659143448,5,17,bell,COMPLETE
383,1.7113302946090698,2025-07-13 08:50:54.255551,2025-07-13 08:52:42.384514,0 days 00:01:48.128963,relu,min,16,0.009984217419772038,5,17,bell,COMPLETE
384,0.00043006756459362805,2025-07-13 08:52:42.385441,2025-07-13 08:54:27.562471,0 days 00:01:45.177030,relu,prod,16,0.009159317316578548,5,16,bell,COMPLETE
385,0.012325424700975418,2025-07-13 08:54:27.563615,2025-07-13 08:56:15.597798,0 days 00:01:48.034183,identity,min,16,0.00992708684686957,5,17,bell,COMPLETE
386,0.01695133000612259,2025-07-13 08:56:15.598798,2025-07-13 08:58:00.205274,0 days 00:01:44.606476,relu,min,16,0.008547972853025802,5,16,bell,COMPLETE
387,0.11973245441913605,2025-07-13 08:58:00.206227,2025-07-13 08:59:48.885560,0 days 00:01:48.679333,relu,min,16,0.00019618713729299916,5,17,bell,COMPLETE
388,0.0016886192606762052,2025-07-13 08:59:48.886593,2025-07-13 09:01:38.571542,0 days 00:01:49.684949,relu,min,16,0.008620737288585409,5,17,bell,COMPLETE
389,0.0004022973298560828,2025-07-13 09:01:38.572592,2025-07-13 09:03:24.129511,0 days 00:01:45.556919,relu,min,16,0.009249152909096935,5,16,bell,COMPLETE
390,0.0003088070370722562,2025-07-13 09:03:24.130530,2025-07-13 09:05:13.508108,0 days 00:01:49.377578,relu,min,16,0.00992552070434877,5,17,bell,COMPLETE
391,1.719295620918274,2025-07-13 09:05:13.509091,2025-07-13 09:07:13.323497,0 days 00:01:59.814406,relu,min,16,0.0003420046212464761,5,21,sigmoid,COMPLETE
392,0.004273551050573587,2025-07-13 09:07:13.324529,2025-07-13 09:09:03.534709,0 days 00:01:50.210180,relu,prod,16,0.009996785558993011,5,17,bell,COMPLETE
393,0.0009338208474218845,2025-07-13 09:09:03.535713,2025-07-13 09:10:56.952208,0 days 00:01:53.416495,relu,min,16,0.00999956343686381,5,18,bell,COMPLETE
394,0.001713270554319024,2025-07-13 09:10:56.953190,2025-07-13 09:12:38.734664,0 days 00:01:41.781474,relu,min,16,0.008271630805285528,5,16,gaussian,COMPLETE
395,0.5277418494224548,2025-07-13 09:12:38.735633,2025-07-13 09:13:15.496770,0 days 00:00:36.761137,relu,min,64,0.009122583016331393,5,17,bell,COMPLETE
396,0.0003860033175442368,2025-07-13 09:13:15.497504,2025-07-13 09:15:12.716418,0 days 00:01:57.218914,relu,min,16,0.007927179597829981,5,19,bell,COMPLETE
397,0.4464426040649414,2025-07-13 09:15:12.717377,2025-07-13 09:15:38.848129,0 days 00:00:26.130752,relu,min,128,0.0028668643381427887,5,22,bell,COMPLETE
398,0.0004895167658105493,2025-07-13 09:15:38.848614,2025-07-13 09:17:24.384132,0 days 00:01:45.535518,relu,min,16,0.008654236454012653,5,16,bell,COMPLETE
399,0.0005848038126714528,2025-07-13 09:17:24.385064,2025-07-13 09:19:13.853310,0 days 00:01:49.468246,relu,min,16,0.009264526017907225,5,17,bell,COMPLETE
400,0.0003740338725037873,2025-07-13 09:19:13.854357,2025-07-13 09:21:19.329428,0 days 00:02:05.475071,relu,prod,16,0.00995690972515223,7,18,bell,COMPLETE
401,0.0004900319036096334,2025-07-13 09:21:19.330407,2025-07-13 09:23:16.752896,0 days 00:01:57.422489,relu,min,16,0.008081981834716836,5,19,bell,COMPLETE
402,0.0003898529976140708,2025-07-13 09:23:16.753947,2025-07-13 09:25:10.196226,0 days 00:01:53.442279,relu,min,16,0.008764401563683143,5,18,bell,COMPLETE
403,0.0003745785215869546,2025-07-13 09:25:10.197213,2025-07-13 09:27:11.862922,0 days 00:02:01.665709,identity,min,16,0.007781738613035801,8,17,bell,COMPLETE
404,0.021687274798750877,2025-07-13 09:27:11.863887,2025-07-13 09:28:22.364857,0 days 00:01:10.500970,relu,min,32,0.009252689384832376,6,20,bell,COMPLETE
405,0.0003547836095094681,2025-07-13 09:28:22.365834,2025-07-13 09:30:11.191329,0 days 00:01:48.825495,identity,min,16,0.00849326562766768,6,15,bell,COMPLETE
406,0.0003165318339597434,2025-07-13 09:30:11.192383,2025-07-13 09:32:11.752342,0 days 00:02:00.559959,identity,min,16,0.009957649556232667,6,18,bell,COMPLETE
407,0.00031187530839815736,2025-07-13 09:32:11.753373,2025-07-13 09:34:12.974328,0 days 00:02:01.220955,identity,min,16,0.009287209934169394,6,18,bell,COMPLETE
408,0.04735558107495308,2025-07-13 09:34:12.975297,2025-07-13 09:36:09.996082,0 days 00:01:57.020785,identity,min,16,0.009260040533978458,6,17,bell,COMPLETE
409,0.0006863517919555306,2025-07-13 09:36:09.997096,2025-07-13 09:37:26.308485,0 days 00:01:16.311389,identity,prod,16,0.009349519802640255,7,6,bell,COMPLETE
410,0.001207741443067789,2025-07-13 09:37:26.309483,2025-07-13 09:39:11.445119,0 days 00:01:45.135636,identity,min,16,0.009911332354884785,5,16,bell,COMPLETE
411,0.00032658185227774084,2025-07-13 09:39:11.446149,2025-07-13 09:41:08.099170,0 days 00:01:56.653021,identity,min,16,0.00996754036188832,6,17,bell,COMPLETE
412,0.004206798505038023,2025-07-13 09:41:08.101739,2025-07-13 09:43:09.443033,0 days 00:02:01.341294,identity,min,16,0.009994668324386256,6,18,bell,COMPLETE
413,0.002042823238298297,2025-07-13 09:43:09.444091,2025-07-13 09:45:00.919590,0 days 00:01:51.475499,identity,min,16,0.008448330622293197,6,17,sigmoid,COMPLETE
414,0.0003959921596106142,2025-07-13 09:45:00.920617,2025-07-13 09:46:53.139130,0 days 00:01:52.218513,identity,min,16,0.008995928098279392,6,16,bell,COMPLETE
415,0.007900414057075977,2025-07-13 09:46:53.140105,2025-07-13 09:48:50.784364,0 days 00:01:57.644259,identity,min,16,0.004055502863477128,6,18,gaussian,COMPLETE
416,0.053261276334524155,2025-07-13 09:48:50.785347,2025-07-13 09:50:42.491864,0 days 00:01:51.706517,identity,min,16,0.000665659151680821,6,16,bell,COMPLETE
417,0.001656225649639964,2025-07-13 09:50:42.492811,2025-07-13 09:52:32.384609,0 days 00:01:49.891798,identity,prod,16,0.009169772183079924,5,17,bell,COMPLETE
418,0.00040704765706323087,2025-07-13 09:52:32.385602,2025-07-13 09:54:32.763986,0 days 00:02:00.378384,identity,min,16,0.008597314943006197,6,18,bell,COMPLETE
419,0.08611191809177399,2025-07-13 09:54:32.764998,2025-07-13 09:55:11.925848,0 days 00:00:39.160850,identity,min,64,0.009993030631540176,6,17,bell,COMPLETE
420,0.000336507277097553,2025-07-13 09:55:11.926599,2025-07-13 09:57:14.401884,0 days 00:02:02.475285,identity,min,16,0.008671630317823711,6,18,bell,COMPLETE
421,0.013210996054112911,2025-07-13 09:57:14.402863,2025-07-13 09:59:10.999234,0 days 00:01:56.596371,identity,min,16,0.009995939638838063,6,17,bell,COMPLETE
422,0.011354347690939903,2025-07-13 09:59:11.000160,2025-07-13 09:59:33.974649,0 days 00:00:22.974489,identity,min,128,0.009197837426891049,6,16,bell,COMPLETE
423,0.000388904707506299,2025-07-13 09:59:33.975462,2025-07-13 10:01:27.015615,0 days 00:01:53.040153,identity,min,16,0.008188702875487664,5,18,bell,COMPLETE
424,0.0003436775878071785,2025-07-13 10:01:27.016614,2025-07-13 10:03:16.613503,0 days 00:01:49.596889,identity,min,16,0.00918983944110444,6,15,bell,COMPLETE
425,0.30815693736076355,2025-07-13 10:03:16.614467,2025-07-13 10:05:14.436289,0 days 00:01:57.821822,identity,min,16,0.008026081825388847,6,17,bell,COMPLETE
426,0.0006391620263457298,2025-07-13 10:05:14.437299,2025-07-13 10:07:13.499667,0 days 00:01:59.062368,identity,prod,16,0.008616670233188378,6,17,bell,COMPLETE
427,0.00030574577976949513,2025-07-13 10:07:13.500662,2025-07-13 10:09:14.635047,0 days 00:02:01.134385,identity,min,16,0.009273045334617853,6,18,bell,COMPLETE
428,0.000407445797463879,2025-07-13 10:09:14.636009,2025-07-13 10:11:15.750532,0 days 00:02:01.114523,identity,min,16,0.007888674503527338,6,18,bell,COMPLETE
429,0.001088870456442237,2025-07-13 10:11:15.751595,2025-07-13 10:13:17.434715,0 days 00:02:01.683120,identity,min,16,0.009997330061297273,6,18,bell,COMPLETE
430,0.0007479201885871589,2025-07-13 10:13:17.435716,2025-07-13 10:14:25.323767,0 days 00:01:07.888051,identity,min,32,0.008646942514948729,6,19,bell,COMPLETE
431,0.0003947569348383695,2025-07-13 10:14:25.324788,2025-07-13 10:16:26.697189,0 days 00:02:01.372401,identity,min,16,0.009101967812901067,6,18,bell,COMPLETE
432,0.0006544733187183738,2025-07-13 10:16:26.698206,2025-07-13 10:18:32.216277,0 days 00:02:05.518071,identity,min,16,0.007953845417408685,6,19,bell,COMPLETE
433,0.0008547990000806749,2025-07-13 10:18:32.217303,2025-07-13 10:20:34.751051,0 days 00:02:02.533748,identity,min,16,0.00918717105553095,6,18,bell,COMPLETE
434,0.0003108274831902236,2025-07-13 10:20:34.752137,2025-07-13 10:22:37.306486,0 days 00:02:02.554349,identity,prod,16,0.008565932341170328,6,18,bell,COMPLETE
435,0.011382654309272766,2025-07-13 10:22:37.307509,2025-07-13 10:24:40.739273,0 days 00:02:03.431764,identity,prod,16,0.007819420778214497,6,18,bell,COMPLETE
436,0.9099331498146057,2025-07-13 10:24:40.740250,2025-07-13 10:26:39.475079,0 days 00:01:58.734829,identity,prod,16,0.00839881098317098,6,18,gaussian,COMPLETE
437,0.1576775312423706,2025-07-13 10:26:39.476055,2025-07-13 10:28:39.778486,0 days 00:02:00.302431,identity,prod,16,0.008522563097494041,6,19,sigmoid,COMPLETE
438,0.053400155156850815,2025-07-13 10:28:39.779481,2025-07-13 10:30:41.924071,0 days 00:02:02.144590,identity,prod,16,0.0005927001043863542,6,18,bell,COMPLETE
439,0.00031166189000941813,2025-07-13 10:30:41.925048,2025-07-13 10:32:46.256580,0 days 00:02:04.331532,identity,prod,16,0.0076781775495348,6,19,bell,COMPLETE
440,0.00043041849858127534,2025-07-13 10:32:46.257656,2025-07-13 10:34:47.582953,0 days 00:02:01.325297,identity,prod,16,0.007138088298939082,6,18,bell,COMPLETE
441,0.2840484082698822,2025-07-13 10:34:47.584012,2025-07-13 10:36:52.458404,0 days 00:02:04.874392,identity,prod,16,0.00771022328575179,6,19,bell,COMPLETE
442,0.0005540233105421066,2025-07-13 10:36:52.459433,2025-07-13 10:38:53.481098,0 days 00:02:01.021665,identity,prod,16,0.006754897194240994,6,18,bell,COMPLETE
443,0.00043146623647771776,2025-07-13 10:38:53.482215,2025-07-13 10:40:59.763766,0 days 00:02:06.281551,identity,prod,16,0.0076878691816337314,6,19,bell,COMPLETE
444,0.0005308816325850785,2025-07-13 10:40:59.764804,2025-07-13 10:43:01.161693,0 days 00:02:01.396889,identity,prod,16,0.008445377306463218,6,18,bell,COMPLETE
445,0.3264072835445404,2025-07-13 10:43:01.162772,2025-07-13 10:43:24.392246,0 days 00:00:23.229474,identity,prod,128,0.009969098736376079,6,17,bell,COMPLETE
446,0.16857168078422546,2025-07-13 10:43:24.393024,2025-07-13 10:44:04.189479,0 days 00:00:39.796455,identity,prod,64,0.007548972823292128,6,18,bell,COMPLETE
447,0.00035671921796165407,2025-07-13 10:44:04.190262,2025-07-13 10:46:02.119194,0 days 00:01:57.928932,identity,prod,16,0.008789830721712596,6,17,bell,COMPLETE
448,0.002732575638219714,2025-07-13 10:46:02.120166,2025-07-13 10:48:02.503621,0 days 00:02:00.383455,identity,prod,16,0.008243085065974322,6,18,bell,COMPLETE
449,0.07890243083238602,2025-07-13 10:48:02.504729,2025-07-13 10:49:59.756682,0 days 00:01:57.251953,identity,prod,16,0.009277501412143707,6,17,bell,COMPLETE
450,0.0003130710974801332,2025-07-13 10:49:59.757767,2025-07-13 10:52:05.324035,0 days 00:02:05.566268,identity,prod,16,0.009963433117982035,6,19,bell,COMPLETE
451,0.00044619603431783617,2025-07-13 10:52:05.325057,2025-07-13 10:54:10.646398,0 days 00:02:05.321341,identity,prod,16,0.009984562450828882,6,19,bell,COMPLETE
452,0.0003423463203944266,2025-07-13 10:54:10.647509,2025-07-13 10:56:20.487417,0 days 00:02:09.839908,identity,prod,16,0.00999194705146078,6,20,bell,COMPLETE
453,0.0006481390446424484,2025-07-13 10:56:20.488404,2025-07-13 10:58:26.551110,0 days 00:02:06.062706,identity,prod,16,0.009202324728699786,6,19,bell,COMPLETE
454,0.02369515597820282,2025-07-13 10:58:26.552224,2025-07-13 10:59:34.468265,0 days 00:01:07.916041,identity,prod,32,0.009078731667734673,6,19,bell,COMPLETE
455,0.0003341362171340734,2025-07-13 10:59:34.469311,2025-07-13 11:01:42.832024,0 days 00:02:08.362713,identity,prod,16,0.008277454888107626,6,20,bell,COMPLETE
456,0.01633470319211483,2025-07-13 11:01:42.833012,2025-07-13 11:03:47.236022,0 days 00:02:04.403010,identity,min,16,0.009968891807925298,6,19,bell,COMPLETE
457,0.0012587730307132006,2025-07-13 11:03:47.237209,2025-07-13 11:05:47.141569,0 days 00:01:59.904360,identity,min,16,0.009129963085566635,6,18,bell,COMPLETE
458,0.0016902233473956585,2025-07-13 11:05:47.142811,2025-07-13 11:07:47.470852,0 days 00:02:00.328041,identity,min,16,0.0073618961469739995,6,18,bell,COMPLETE
459,0.0014388682320713997,2025-07-13 11:07:47.471944,2025-07-13 11:09:48.599553,0 days 00:02:01.127609,identity,prod,16,0.008605479418178298,6,19,gaussian,COMPLETE
460,0.6615525484085083,2025-07-13 11:09:48.600646,2025-07-13 11:11:51.130132,0 days 00:02:02.529486,identity,min,16,0.0008321199621899095,6,20,sigmoid,COMPLETE
461,0.0003191177675034851,2025-07-13 11:11:51.131211,2025-07-13 11:13:51.384014,0 days 00:02:00.252803,identity,min,16,0.009986054638618468,6,18,bell,COMPLETE
462,0.02319963090121746,2025-07-13 11:13:51.385107,2025-07-13 11:15:54.964563,0 days 00:02:03.579456,identity,min,16,0.0020629379619804726,6,19,bell,COMPLETE
463,0.1110866442322731,2025-07-13 11:15:54.965625,2025-07-13 11:17:53.642669,0 days 00:01:58.677044,identity,min,16,0.007902145771968438,6,18,bell,COMPLETE
464,0.046745993196964264,2025-07-13 11:17:53.643825,2025-07-13 11:19:53.005816,0 days 00:01:59.361991,identity,min,16,0.00013047801847420064,6,18,bell,COMPLETE
465,0.00030836756923235953,2025-07-13 11:19:53.006872,2025-07-13 11:21:49.121684,0 days 00:01:56.114812,identity,min,16,0.009089863706626023,6,17,bell,COMPLETE
466,0.00042021009721793234,2025-07-13 11:21:49.122737,2025-07-13 11:23:54.487873,0 days 00:02:05.365136,identity,prod,16,0.006501262130251397,6,19,bell,COMPLETE
467,0.0007815234712325037,2025-07-13 11:23:54.488940,2025-07-13 11:26:02.496085,0 days 00:02:08.007145,identity,min,16,0.007119482333800508,6,20,bell,COMPLETE
468,0.0009248760179616511,2025-07-13 11:26:02.497198,2025-07-13 11:27:58.367072,0 days 00:01:55.869874,identity,min,16,0.008203960210880434,6,17,bell,COMPLETE
469,0.00042368893628008664,2025-07-13 11:27:58.368190,2025-07-13 11:30:11.735805,0 days 00:02:13.367615,identity,min,16,0.0089481845569669,6,21,bell,COMPLETE
470,0.00037374792736954987,2025-07-13 11:30:11.736930,2025-07-13 11:32:08.709715,0 days 00:01:56.972785,identity,min,16,0.007534994173521735,6,17,bell,COMPLETE
471,0.004616076592355967,2025-07-13 11:32:08.710842,2025-07-13 11:32:49.071825,0 days 00:00:40.360983,identity,min,64,0.008746267864703961,6,18,bell,COMPLETE
472,0.12807214260101318,2025-07-13 11:32:49.072491,2025-07-13 11:34:55.716139,0 days 00:02:06.643648,identity,prod,16,0.00025521079211453593,6,19,bell,COMPLETE
473,0.4573991298675537,2025-07-13 11:34:55.717155,2025-07-13 11:35:20.598897,0 days 00:00:24.881742,identity,min,128,0.00914878710721412,6,18,bell,COMPLETE
474,0.001759676611982286,2025-07-13 11:35:20.599601,2025-07-13 11:37:43.950203,0 days 00:02:23.350602,identity,min,16,0.008189590424472542,6,23,bell,COMPLETE
475,0.0006859684945084155,2025-07-13 11:37:43.951185,2025-07-13 11:39:41.072960,0 days 00:01:57.121775,identity,min,16,0.009196707081626601,6,17,bell,COMPLETE
