number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_h,params_lr,params_seq_length,state
119,0.00031484515056945384,2025-07-12 17:43:09.130708,2025-07-12 17:43:51.432927,0 days 00:00:42.302219,identity,16,41,0.009314065204576434,25,COMPLETE
120,0.0003072039980906993,2025-07-12 17:43:51.433486,2025-07-12 17:44:27.905199,0 days 00:00:36.471713,identity,16,20,0.006078312159357415,24,COMPLETE
121,0.0003185060922987759,2025-07-12 17:44:27.905806,2025-07-12 17:45:04.137562,0 days 00:00:36.231756,identity,16,20,0.006118158183247689,24,COMPLETE
122,0.0003073000116273761,2025-07-12 17:45:04.138195,2025-07-12 17:45:41.851803,0 days 00:00:37.713608,identity,16,28,0.007881732436280727,23,COMPLETE
123,0.00031599862268194556,2025-07-12 17:45:41.852255,2025-07-12 17:46:19.615869,0 days 00:00:37.763614,identity,16,28,0.008188752668931626,23,COMPLETE
124,0.00043272238690406084,2025-07-12 17:46:19.616469,2025-07-12 17:46:29.532044,0 days 00:00:09.915575,identity,128,24,0.007585946309058004,22,COMPLETE
125,0.0003138697938993573,2025-07-12 17:46:29.532466,2025-07-12 17:47:07.810681,0 days 00:00:38.278215,identity,16,32,0.008800750617029065,24,COMPLETE
126,0.0003085391945205629,2025-07-12 17:47:07.811141,2025-07-12 17:47:43.515124,0 days 00:00:35.703983,identity,16,20,0.007100017618969471,23,COMPLETE
127,0.000306379864923656,2025-07-12 17:47:43.515726,2025-07-12 17:48:22.125864,0 days 00:00:38.610138,identity,16,30,0.005693450587267673,21,COMPLETE
128,0.0003038642171304673,2025-07-12 17:48:22.126309,2025-07-12 17:48:56.131293,0 days 00:00:34.004984,identity,16,17,0.005616172295207048,21,COMPLETE
129,0.0003326760488562286,2025-07-12 17:48:56.131892,2025-07-12 17:49:30.153576,0 days 00:00:34.021684,identity,16,15,0.006446172959326548,20,COMPLETE
130,0.0003418072301428765,2025-07-12 17:49:30.154029,2025-07-12 17:50:04.185322,0 days 00:00:34.031293,identity,16,17,0.005602055664337975,21,COMPLETE
131,0.00030683702789247036,2025-07-12 17:50:04.185929,2025-07-12 17:50:41.205876,0 days 00:00:37.019947,identity,16,23,0.005925627291692757,21,COMPLETE
132,0.0003803992294706404,2025-07-12 17:50:41.206336,2025-07-12 17:51:15.354339,0 days 00:00:34.148003,identity,16,13,0.004506735214982542,22,COMPLETE
133,0.00031440885504707694,2025-07-12 17:51:15.354949,2025-07-12 17:51:51.504194,0 days 00:00:36.149245,identity,16,22,0.006859186607721783,21,COMPLETE
134,0.00032060593366622925,2025-07-12 17:51:51.504653,2025-07-12 17:52:26.170144,0 days 00:00:34.665491,identity,16,19,0.0053992766831286315,21,COMPLETE
135,0.00041434800368733704,2025-07-12 17:52:26.170756,2025-07-12 17:52:40.904631,0 days 00:00:14.733875,identity,64,26,0.0088500812703232,21,COMPLETE
136,0.0005059580435045063,2025-07-12 17:52:40.905053,2025-07-12 17:53:12.959150,0 days 00:00:32.054097,identity,16,16,0.004879092896874199,22,COMPLETE
137,0.00040523262578062713,2025-07-12 17:53:12.959603,2025-07-12 17:53:44.924561,0 days 00:00:31.964958,identity,16,10,0.006421676953990344,22,COMPLETE
138,0.0003153079014737159,2025-07-12 17:53:44.925004,2025-07-12 17:54:21.186472,0 days 00:00:36.261468,identity,16,23,0.0074091975493057495,20,COMPLETE
139,0.0003487940994091332,2025-07-12 17:54:21.187094,2025-07-12 17:54:45.890882,0 days 00:00:24.703788,identity,32,30,0.008912060083522057,24,COMPLETE
140,0.00031407451024279,2025-07-12 17:54:45.891297,2025-07-12 17:55:21.275500,0 days 00:00:35.384203,identity,16,25,0.0036815341608225105,20,COMPLETE
141,0.00029971482581458986,2025-07-12 17:55:21.276151,2025-07-12 17:56:02.064003,0 days 00:00:40.787852,identity,16,33,0.0057761563400798525,24,COMPLETE
142,0.00031189218861982226,2025-07-12 17:56:02.064616,2025-07-12 17:56:37.784269,0 days 00:00:35.719653,identity,16,20,0.005702113936384465,23,COMPLETE
143,0.0003585537779144943,2025-07-12 17:56:37.784729,2025-07-12 17:57:17.770556,0 days 00:00:39.985827,identity,16,30,0.006143674557786708,24,COMPLETE
144,0.0003248917346354574,2025-07-12 17:57:17.771180,2025-07-12 17:57:57.140985,0 days 00:00:39.369805,identity,16,34,0.008042446208779724,21,COMPLETE
145,0.00037091560079716146,2025-07-12 17:57:57.141438,2025-07-12 17:58:32.627395,0 days 00:00:35.485957,identity,16,24,0.00994485976462738,23,COMPLETE
146,0.00034288453753106296,2025-07-12 17:58:32.628011,2025-07-12 17:59:07.977443,0 days 00:00:35.349432,identity,16,17,0.004157984839569901,24,COMPLETE
147,0.00031903490889817476,2025-07-12 17:59:07.977904,2025-07-12 17:59:50.110163,0 days 00:00:42.132259,identity,16,38,0.007007954862196454,22,COMPLETE
148,1.7192953824996948,2025-07-12 17:59:50.110825,2025-07-12 18:00:02.170599,0 days 00:00:12.059774,relu,128,27,0.005268358213339899,24,COMPLETE
149,0.00029189910856075585,2025-07-12 18:00:02.171065,2025-07-12 18:00:48.226094,0 days 00:00:46.055029,identity,16,57,0.004774492512140219,23,COMPLETE
150,0.0003715040802489966,2025-07-12 18:00:48.226564,2025-07-12 18:01:35.207511,0 days 00:00:46.980947,identity,16,58,0.004645467544563195,22,COMPLETE
151,0.00029390567215159535,2025-07-12 18:01:35.208160,2025-07-12 18:02:23.171746,0 days 00:00:47.963586,identity,16,61,0.005943541548050675,23,COMPLETE
152,0.00029864630778320134,2025-07-12 18:02:23.172353,2025-07-12 18:03:11.582231,0 days 00:00:48.409878,identity,16,62,0.005645473465478619,23,COMPLETE
153,0.0003153963480144739,2025-07-12 18:03:11.582693,2025-07-12 18:03:59.412907,0 days 00:00:47.830214,identity,16,61,0.005096302824406728,23,COMPLETE
154,0.0003086981305386871,2025-07-12 18:03:59.413563,2025-07-12 18:04:45.205730,0 days 00:00:45.792167,identity,16,57,0.005689602496740958,23,COMPLETE
155,0.0003054799744859338,2025-07-12 18:04:45.206398,2025-07-12 18:05:33.540570,0 days 00:00:48.334172,identity,16,62,0.006421748093957021,23,COMPLETE
156,0.0003392982471268624,2025-07-12 18:05:33.541215,2025-07-12 18:06:25.631745,0 days 00:00:52.090530,identity,16,69,0.006651808408531586,23,COMPLETE
157,0.0003312239714432508,2025-07-12 18:06:25.632401,2025-07-12 18:07:14.535818,0 days 00:00:48.903417,identity,16,63,0.007414812202447154,23,COMPLETE
