number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_h,params_lr,params_seq_length,state
330,1.4330530575534794e-05,2025-07-15 22:14:20.086799,2025-07-15 22:16:05.858236,0 days 00:01:45.771437,identity,16,108,0.00028082989002215127,17,COMPLETE
331,9.422871698916424e-06,2025-07-15 22:16:05.859222,2025-07-15 22:17:54.048257,0 days 00:01:48.189035,identity,16,128,0.00040396194789777697,16,COMPLETE
332,7.395102329610381e-06,2025-07-15 22:17:54.049199,2025-07-15 22:19:44.913040,0 days 00:01:50.863841,identity,16,116,0.00036109966240782643,17,COMPLETE
333,1.316388487815857,2025-07-15 22:19:44.913822,2025-07-15 22:21:44.122452,0 days 00:01:59.208630,relu,16,120,0.00031612509099070716,18,COMPLETE
334,0.0005525886081159115,2025-07-15 22:21:44.123420,2025-07-15 22:22:34.876961,0 days 00:00:50.753541,identity,128,124,0.0002631332548947581,15,COMPLETE
335,7.634180292370729e-06,2025-07-15 22:22:34.877655,2025-07-15 22:24:16.340058,0 days 00:01:41.462403,identity,16,112,0.0004444109051704194,16,COMPLETE
336,1.012610755424248e-05,2025-07-15 22:24:16.340794,2025-07-15 22:26:05.295226,0 days 00:01:48.954432,identity,16,110,0.00022696269990850682,17,COMPLETE
337,5.59966701985104e-06,2025-07-15 22:26:05.296121,2025-07-15 22:28:07.988858,0 days 00:02:02.692737,identity,16,119,0.0003323918557472213,19,COMPLETE
338,4.655070824810537e-06,2025-07-15 22:28:07.989860,2025-07-15 22:30:02.146304,0 days 00:01:54.156444,identity,16,114,0.00037846540816988095,18,COMPLETE
339,7.350843134190654e-06,2025-07-15 22:30:02.147325,2025-07-15 22:31:59.357823,0 days 00:01:57.210498,identity,16,114,0.0003867929752948543,19,COMPLETE
340,8.571159014536534e-06,2025-07-15 22:31:59.358837,2025-07-15 22:33:46.024623,0 days 00:01:46.665786,identity,16,106,0.000418020352923676,18,COMPLETE
341,1.4440907762036659e-05,2025-07-15 22:33:46.025659,2025-07-15 22:35:00.259118,0 days 00:01:14.233459,identity,16,94,0.0004849506591962203,7,COMPLETE
342,1.2767176485795062e-05,2025-07-15 22:35:00.259654,2025-07-15 22:36:32.492980,0 days 00:01:32.233326,identity,16,76,0.00037377037974500426,18,COMPLETE
343,9.126682016358245e-06,2025-07-15 22:36:32.493720,2025-07-15 22:38:24.140945,0 days 00:01:51.647225,identity,16,109,0.00044788551830387315,18,COMPLETE
344,0.00036853388883173466,2025-07-15 22:38:24.141751,2025-07-15 22:39:27.236415,0 days 00:01:03.094664,identity,64,114,0.000348523411980419,19,COMPLETE
345,5.058507667854428e-06,2025-07-15 22:39:27.237093,2025-07-15 22:41:14.484582,0 days 00:01:47.247489,identity,16,116,0.0005302957418737447,16,COMPLETE
346,7.112781531759538e-06,2025-07-15 22:41:14.485609,2025-07-15 22:42:58.104024,0 days 00:01:43.618415,identity,16,112,0.0004099118879250963,17,COMPLETE
347,5.119655270391377e-06,2025-07-15 22:42:58.104832,2025-07-15 22:44:51.834327,0 days 00:01:53.729495,identity,16,111,0.00037104696623310864,18,COMPLETE
348,1.5295630873879418e-05,2025-07-15 22:44:51.835368,2025-07-15 22:46:39.402676,0 days 00:01:47.567308,identity,16,116,0.00030762324431362123,16,COMPLETE
349,5.178002538741566e-06,2025-07-15 22:46:39.403636,2025-07-15 22:48:30.433929,0 days 00:01:51.030293,identity,16,107,0.0004819505564522983,19,COMPLETE
350,1.3015946024097502e-05,2025-07-15 22:48:30.434694,2025-07-15 22:50:24.846881,0 days 00:01:54.412187,identity,16,118,0.0004244267603840866,17,COMPLETE
351,3.50389200320933e-05,2025-07-15 22:50:24.847793,2025-07-15 22:52:25.989107,0 days 00:02:01.141314,identity,16,126,0.005927060183615508,18,COMPLETE
352,8.78578211995773e-05,2025-07-15 22:52:25.990009,2025-07-15 22:54:12.233441,0 days 00:01:46.243432,relu,16,103,0.00011059652718004049,17,COMPLETE
353,6.1414525589498226e-06,2025-07-15 22:54:12.234206,2025-07-15 22:56:10.867862,0 days 00:01:58.633656,identity,16,123,0.00033037633285427556,18,COMPLETE
354,0.0007913397275842726,2025-07-15 22:56:10.868847,2025-07-15 22:57:24.256835,0 days 00:01:13.387988,identity,32,114,0.0003825628630763927,16,COMPLETE
355,0.0025482058990746737,2025-07-15 22:57:24.257809,2025-07-15 22:58:22.008560,0 days 00:00:57.750751,identity,16,20,0.00030273989823938733,17,COMPLETE
356,8.931327101890929e-06,2025-07-15 22:58:22.009129,2025-07-15 23:00:13.450443,0 days 00:01:51.441314,identity,16,109,0.0003494217862603067,17,COMPLETE
357,5.30180932400981e-06,2025-07-15 23:00:13.457820,2025-07-15 23:01:58.863587,0 days 00:01:45.405767,identity,16,120,0.00044299979886238555,15,COMPLETE
358,7.775929589115549e-06,2025-07-15 23:01:58.864537,2025-07-15 23:03:40.489573,0 days 00:01:41.625036,identity,16,112,0.0005305034219403705,16,COMPLETE
359,0.0010061267530545592,2025-07-15 23:03:40.490559,2025-07-15 23:04:42.878561,0 days 00:01:02.388002,identity,128,117,0.00028035452059014577,17,COMPLETE
360,1.2707151654467452e-05,2025-07-15 23:04:42.879249,2025-07-15 23:06:44.685460,0 days 00:02:01.806211,identity,16,126,0.00039500540680720135,18,COMPLETE
361,2.4764707632130012e-05,2025-07-15 23:06:44.686255,2025-07-15 23:08:12.931977,0 days 00:01:28.245722,identity,16,122,0.0003334125038281855,8,COMPLETE
362,5.088329089630861e-06,2025-07-15 23:08:12.933155,2025-07-15 23:10:01.376741,0 days 00:01:48.443586,identity,16,115,0.0004725949529122066,16,COMPLETE
363,9.863706509349868e-06,2025-07-15 23:10:01.377497,2025-07-15 23:12:14.620304,0 days 00:02:13.242807,identity,16,124,0.0002457326551297286,22,COMPLETE
364,5.852985395904398e-06,2025-07-15 23:12:14.621337,2025-07-15 23:14:07.780925,0 days 00:01:53.159588,identity,16,128,0.00030303107227199307,17,COMPLETE
365,4.047145466756774e-06,2025-07-15 23:14:07.781947,2025-07-15 23:15:54.512240,0 days 00:01:46.730293,identity,16,105,0.0003603464288138826,18,COMPLETE
366,6.0240286074986216e-06,2025-07-15 23:15:54.513277,2025-07-15 23:17:43.263688,0 days 00:01:48.750411,identity,16,101,0.00032971807227702427,18,COMPLETE
367,1.2798551324522123e-05,2025-07-15 23:17:43.264740,2025-07-15 23:19:33.774161,0 days 00:01:50.509421,identity,16,106,0.00035686125957676897,19,COMPLETE
368,1.5476998669328168e-05,2025-07-15 23:19:33.774974,2025-07-15 23:21:20.793978,0 days 00:01:47.019004,identity,16,105,0.0002688359061542327,18,COMPLETE
369,0.000680090335663408,2025-07-15 23:21:20.794971,2025-07-15 23:21:58.878314,0 days 00:00:38.083343,identity,64,57,0.00036325319469311066,19,COMPLETE
370,8.29839518701192e-06,2025-07-15 23:21:58.878885,2025-07-15 23:23:57.251461,0 days 00:01:58.372576,identity,16,119,0.0002968662540674465,18,COMPLETE
371,0.00025148893473669887,2025-07-15 23:23:57.252407,2025-07-15 23:25:55.696055,0 days 00:01:58.443648,relu,16,122,0.00014954543707283106,18,COMPLETE
372,1.0750507499324158e-05,2025-07-15 23:25:55.697031,2025-07-15 23:27:59.699009,0 days 00:02:04.001978,identity,16,124,0.0003892776963557898,19,COMPLETE
373,4.287567662686342e-06,2025-07-15 23:27:59.699978,2025-07-15 23:29:51.695878,0 days 00:01:51.995900,identity,16,120,0.00031886900930869764,17,COMPLETE
374,8.685447028256021e-06,2025-07-15 23:29:51.696792,2025-07-15 23:31:47.500653,0 days 00:01:55.803861,identity,16,120,0.00026185068443043555,18,COMPLETE
375,5.639182290906319e-06,2025-07-15 23:31:47.501539,2025-07-15 23:33:41.231701,0 days 00:01:53.730162,identity,16,98,0.00040776427038801154,21,COMPLETE
376,5.5580232583452016e-05,2025-07-15 23:33:41.232668,2025-07-15 23:35:36.291531,0 days 00:01:55.058863,identity,16,118,0.00020486838935321086,17,COMPLETE
377,1.3040885278314818e-05,2025-07-15 23:35:36.292570,2025-07-15 23:37:37.883744,0 days 00:02:01.591174,identity,16,121,0.00029516758349328254,19,COMPLETE
378,0.0008821162628009915,2025-07-15 23:37:37.884759,2025-07-15 23:38:58.702032,0 days 00:01:20.817273,identity,32,125,0.00035235349928915724,17,COMPLETE
379,8.178194548236206e-06,2025-07-15 23:38:58.702773,2025-07-15 23:40:55.515238,0 days 00:01:56.812465,identity,16,117,0.00032400881694967564,18,COMPLETE
380,2.7562804461922497e-05,2025-07-15 23:40:55.516181,2025-07-15 23:42:17.400603,0 days 00:01:21.884422,identity,16,122,0.00043255138499339094,6,COMPLETE
381,5.462833087221952e-06,2025-07-15 23:42:17.401157,2025-07-15 23:44:11.873167,0 days 00:01:54.472010,identity,16,119,0.000372918485664644,17,COMPLETE
382,4.1609822801547125e-05,2025-07-15 23:44:11.874129,2025-07-15 23:45:51.257400,0 days 00:01:39.383271,identity,16,124,0.0002808189909699748,11,COMPLETE
383,2.328471418877598e-05,2025-07-15 23:45:51.258258,2025-07-15 23:47:47.031706,0 days 00:01:55.773448,identity,16,128,0.0002424979386987162,18,COMPLETE
384,8.515065928804688e-06,2025-07-15 23:47:47.032508,2025-07-15 23:49:19.970351,0 days 00:01:32.937843,identity,16,67,0.0003135365764576176,20,COMPLETE
385,2.0389052224345505e-05,2025-07-15 23:49:19.971122,2025-07-15 23:51:11.853849,0 days 00:01:51.882727,identity,16,116,0.0024518959614401497,17,COMPLETE
386,0.0005104414303787053,2025-07-15 23:51:11.854750,2025-07-15 23:52:15.283627,0 days 00:01:03.428877,identity,128,120,0.0004077003444437314,17,COMPLETE
387,5.1372712732700165e-06,2025-07-15 23:52:15.284275,2025-07-15 23:54:13.787576,0 days 00:01:58.503301,identity,16,122,0.00034495219474328556,18,COMPLETE
388,5.614926521957386e-06,2025-07-15 23:54:13.788664,2025-07-15 23:56:12.044765,0 days 00:01:58.256101,identity,16,113,0.0005682715525231787,19,COMPLETE
389,4.282876034267247e-06,2025-07-15 23:56:12.045564,2025-07-15 23:58:10.750047,0 days 00:01:58.704483,identity,16,126,0.00048705235154896173,17,COMPLETE
390,5.941188646829687e-06,2025-07-15 23:58:10.750982,2025-07-16 00:00:09.688082,0 days 00:01:58.937100,identity,16,126,0.00048231266981596207,17,COMPLETE
391,1.3165440559387207,2025-07-16 00:00:09.689072,2025-07-16 00:02:15.865303,0 days 00:02:06.176231,relu,16,126,0.00028528543244601143,17,COMPLETE
392,4.237057964928681e-06,2025-07-16 00:02:15.866300,2025-07-16 00:04:09.559308,0 days 00:01:53.693008,identity,16,124,0.0003772388626146923,16,COMPLETE
393,1.4275704415922519e-05,2025-07-16 00:04:09.560232,2025-07-16 00:05:23.227604,0 days 00:01:13.667372,identity,16,50,0.00383993277470304,16,COMPLETE
394,0.0007886815583333373,2025-07-16 00:05:23.228230,2025-07-16 00:06:25.540238,0 days 00:01:02.312008,identity,64,126,0.00032653746951271756,16,COMPLETE
395,7.4144272730336525e-06,2025-07-16 00:06:25.540951,2025-07-16 00:08:18.722403,0 days 00:01:53.181452,identity,16,124,0.00026647376510022713,16,COMPLETE
396,5.057260750618298e-06,2025-07-16 00:08:18.723208,2025-07-16 00:10:04.857632,0 days 00:01:46.134424,identity,16,128,0.00036818932182432597,15,COMPLETE
397,3.7082125345477834e-05,2025-07-16 00:10:04.858622,2025-07-16 00:12:00.709159,0 days 00:01:55.850537,identity,16,123,0.00018485421653272158,17,COMPLETE
398,0.0006534456042572856,2025-07-16 00:12:00.709929,2025-07-16 00:13:11.741318,0 days 00:01:11.031389,identity,16,38,0.0003009297637416423,15,COMPLETE
399,1.1440037269494496e-05,2025-07-16 00:13:11.742300,2025-07-16 00:15:04.357997,0 days 00:01:52.615697,identity,16,124,0.00023040876011947928,16,COMPLETE
400,4.814757630811073e-06,2025-07-16 00:15:04.359059,2025-07-16 00:16:59.768457,0 days 00:01:55.409398,identity,16,121,0.00044487274888693653,17,COMPLETE
401,6.661836778221186e-06,2025-07-16 00:16:59.769463,2025-07-16 00:18:48.551938,0 days 00:01:48.782475,identity,16,128,0.00033998994187384304,16,COMPLETE
402,5.508419690158917e-06,2025-07-16 00:18:48.552947,2025-07-16 00:20:47.441107,0 days 00:01:58.888160,identity,16,126,0.0003858613794980935,17,COMPLETE
403,0.00016909684927668422,2025-07-16 00:20:47.442031,2025-07-16 00:22:04.692664,0 days 00:01:17.250633,identity,32,122,0.00025355240410323654,16,COMPLETE
404,4.9648783715383615e-06,2025-07-16 00:22:04.693435,2025-07-16 00:24:02.551339,0 days 00:01:57.857904,identity,16,124,0.00030882747986043683,17,COMPLETE
405,5.222314030106645e-06,2025-07-16 00:24:02.552360,2025-07-16 00:26:01.376914,0 days 00:01:58.824554,identity,16,119,0.00035883043608726263,18,COMPLETE
406,1.0693626791180577e-05,2025-07-16 00:26:01.377669,2025-07-16 00:27:40.120794,0 days 00:01:38.743125,identity,16,121,0.0005232883181098548,12,COMPLETE
407,6.362087333400268e-06,2025-07-16 00:27:40.121840,2025-07-16 00:29:39.317045,0 days 00:01:59.195205,identity,16,125,0.000426338703103356,17,COMPLETE
408,5.006861101719551e-06,2025-07-16 00:29:39.317856,2025-07-16 00:31:38.948010,0 days 00:01:59.630154,identity,16,118,0.00028338513421076434,18,COMPLETE
409,0.0003813041257672012,2025-07-16 00:31:38.949119,2025-07-16 00:32:26.242914,0 days 00:00:47.293795,identity,128,123,0.0003291705814677667,14,COMPLETE
410,5.6851185945561156e-06,2025-07-16 00:32:26.243432,2025-07-16 00:34:15.777568,0 days 00:01:49.534136,identity,16,120,0.00047871206632096283,16,COMPLETE
411,4.666476797865471e-06,2025-07-16 00:34:15.778543,2025-07-16 00:36:15.188875,0 days 00:01:59.410332,relu,16,126,0.00038585374065659277,17,COMPLETE
412,7.053573881421471e-06,2025-07-16 00:36:15.189668,2025-07-16 00:38:15.806364,0 days 00:02:00.616696,relu,16,127,0.00038067493386642316,17,COMPLETE
413,1.3186047077178955,2025-07-16 00:38:15.807465,2025-07-16 00:39:59.847732,0 days 00:01:44.040267,relu,16,126,0.0003115103282369439,10,COMPLETE
414,1.3167331218719482,2025-07-16 00:39:59.848670,2025-07-16 00:42:00.873200,0 days 00:02:01.024530,relu,16,124,0.00036051651599788853,16,COMPLETE
415,1.3165440559387207,2025-07-16 00:42:00.874256,2025-07-16 00:44:01.622269,0 days 00:02:00.748013,relu,16,128,0.00026107574673192184,17,COMPLETE
416,1.3167331218719482,2025-07-16 00:44:01.623297,2025-07-16 00:45:58.338253,0 days 00:01:56.714956,relu,16,122,0.00040135420157099246,16,COMPLETE
417,1.3165440559387207,2025-07-16 00:45:58.339298,2025-07-16 00:48:04.263385,0 days 00:02:05.924087,relu,16,125,0.0012792349595420194,17,COMPLETE
418,1.3165440559387207,2025-07-16 00:48:04.264456,2025-07-16 00:50:07.167209,0 days 00:02:02.902753,relu,16,123,0.0003339299095533181,17,COMPLETE
419,0.0011522294953465462,2025-07-16 00:50:07.168232,2025-07-16 00:51:07.889815,0 days 00:01:00.721583,relu,64,121,0.0002828718698449317,17,COMPLETE
420,8.839037764118984e-05,2025-07-16 00:51:07.890539,2025-07-16 00:53:03.959987,0 days 00:01:56.069448,relu,16,126,0.00022030105298673043,16,COMPLETE
421,4.965829702996416e-06,2025-07-16 00:53:03.960906,2025-07-16 00:54:52.217856,0 days 00:01:48.256950,identity,16,118,0.0003039130141734779,15,COMPLETE
422,8.218590664910153e-06,2025-07-16 00:54:52.218833,2025-07-16 00:56:47.969354,0 days 00:01:55.750521,identity,16,122,0.0003492855274366027,17,COMPLETE
423,7.16861632099608e-06,2025-07-16 00:56:47.970377,2025-07-16 00:58:37.012647,0 days 00:01:49.042270,identity,16,128,0.00040817985425074696,16,COMPLETE
424,4.814733074454125e-06,2025-07-16 00:58:37.013635,2025-07-16 01:00:32.318194,0 days 00:01:55.304559,identity,16,119,0.00037698578761685193,17,COMPLETE
425,6.894114449096378e-06,2025-07-16 01:00:32.319272,2025-07-16 01:02:32.776721,0 days 00:02:00.457449,identity,16,124,0.0003264358694477268,18,COMPLETE
426,5.965701348031871e-06,2025-07-16 01:02:32.777860,2025-07-16 01:04:26.970780,0 days 00:01:54.192920,identity,16,117,0.0002496065908301895,17,COMPLETE
427,5.38787389814388e-06,2025-07-16 01:04:26.971788,2025-07-16 01:06:25.875406,0 days 00:01:58.903618,identity,16,121,0.00028802908641425957,18,COMPLETE
428,6.963444775465177e-06,2025-07-16 01:06:25.876349,2025-07-16 01:08:24.620460,0 days 00:01:58.744111,identity,16,125,0.00045374728855162373,17,COMPLETE
429,6.657695394096663e-06,2025-07-16 01:08:24.621547,2025-07-16 01:10:13.466734,0 days 00:01:48.845187,identity,16,120,0.0003535484944070729,16,COMPLETE
430,0.0012430145870894194,2025-07-16 01:10:13.467818,2025-07-16 01:11:30.322284,0 days 00:01:16.854466,identity,32,116,0.0002708132913089368,17,COMPLETE
431,5.426657025964232e-06,2025-07-16 01:11:30.322887,2025-07-16 01:13:22.817691,0 days 00:01:52.494804,identity,16,123,0.0004113558363798987,16,COMPLETE
432,5.3249605116434395e-06,2025-07-16 01:13:22.818822,2025-07-16 01:15:18.944062,0 days 00:01:56.125240,identity,16,128,0.0003130583999531112,18,COMPLETE
433,1.7958966054720804e-05,2025-07-16 01:15:18.945173,2025-07-16 01:17:03.495301,0 days 00:01:44.550128,identity,16,126,0.00325918036656309,13,COMPLETE
434,6.796112302254187e-06,2025-07-16 01:17:03.496140,2025-07-16 01:18:58.930431,0 days 00:01:55.434291,relu,16,118,0.00038989683750677393,17,COMPLETE
435,8.317106221511494e-06,2025-07-16 01:18:58.931408,2025-07-16 01:20:59.113404,0 days 00:02:00.181996,identity,16,123,0.0004971073130615151,18,COMPLETE
436,0.00031863199546933174,2025-07-16 01:20:59.114410,2025-07-16 01:21:45.306965,0 days 00:00:46.192555,identity,128,115,0.00034107302413440574,15,COMPLETE
437,1.1015686141035985e-05,2025-07-16 01:21:45.307556,2025-07-16 01:23:34.630145,0 days 00:01:49.322589,identity,16,120,0.00029816095609474613,16,COMPLETE
438,2.007377042900771e-05,2025-07-16 01:23:34.631136,2025-07-16 01:25:34.646982,0 days 00:02:00.015846,identity,16,125,0.000235800894192312,17,COMPLETE
439,5.526975655811839e-06,2025-07-16 01:25:34.648032,2025-07-16 01:27:26.820339,0 days 00:01:52.172307,identity,16,122,0.00042299885157045765,16,COMPLETE
440,4.201229330647038e-06,2025-07-16 01:27:26.821370,2025-07-16 01:29:19.008980,0 days 00:01:52.187610,identity,16,114,0.00037506131229529167,17,COMPLETE
441,5.784489530924475e-06,2025-07-16 01:29:19.010045,2025-07-16 01:31:11.950139,0 days 00:01:52.940094,identity,16,113,0.000269279577194584,18,COMPLETE
442,7.227443347801454e-06,2025-07-16 01:31:11.951187,2025-07-16 01:33:00.650049,0 days 00:01:48.698862,identity,16,114,0.00031547519022761487,16,COMPLETE
443,6.387661869666772e-06,2025-07-16 01:33:00.651007,2025-07-16 01:34:54.715659,0 days 00:01:54.064652,identity,16,118,0.00035142632147703494,17,COMPLETE
444,0.0009736675419844687,2025-07-16 01:34:54.716734,2025-07-16 01:35:48.832354,0 days 00:00:54.115620,identity,64,115,0.0002892487033894821,15,COMPLETE
445,1.3996698726259638e-05,2025-07-16 01:35:48.832925,2025-07-16 01:37:43.343226,0 days 00:01:54.510301,identity,16,111,0.0004481735706047256,18,COMPLETE
446,7.483704393962398e-06,2025-07-16 01:37:43.344223,2025-07-16 01:39:35.437267,0 days 00:01:52.093044,identity,16,117,0.00032675794292181653,17,COMPLETE
447,5.722638888983056e-06,2025-07-16 01:39:35.438345,2025-07-16 01:41:24.165976,0 days 00:01:48.727631,identity,16,114,0.0003810013888036086,16,COMPLETE
448,5.4622391871816944e-06,2025-07-16 01:41:24.166806,2025-07-16 01:43:15.653906,0 days 00:01:51.487100,identity,16,120,0.0002605877895900779,17,COMPLETE
449,5.089324531581951e-06,2025-07-16 01:43:15.654926,2025-07-16 01:45:12.029188,0 days 00:01:56.374262,identity,16,116,0.00035987687571027835,18,COMPLETE
450,5.649130343954312e-06,2025-07-16 01:45:12.030471,2025-07-16 01:47:01.577668,0 days 00:01:49.547197,identity,16,110,0.0005323073355826395,17,COMPLETE
451,4.0662130231794436e-06,2025-07-16 01:47:01.578676,2025-07-16 01:48:54.068429,0 days 00:01:52.489753,identity,16,117,0.00030130010835723996,17,COMPLETE
452,0.0025155062321573496,2025-07-16 01:48:54.069478,2025-07-16 01:49:42.658985,0 days 00:00:48.589507,identity,32,64,0.0002909781867011278,16,COMPLETE
453,2.0361849237815477e-05,2025-07-16 01:49:42.659603,2025-07-16 01:51:35.164489,0 days 00:01:52.504886,identity,16,119,0.00024822587621716846,16,COMPLETE
454,6.1773484958393965e-06,2025-07-16 01:51:35.165554,2025-07-16 01:53:31.453145,0 days 00:01:56.287591,identity,16,121,0.0002710315578842983,17,COMPLETE
455,5.32818739884533e-06,2025-07-16 01:53:31.454218,2025-07-16 01:55:24.979607,0 days 00:01:53.525389,identity,16,117,0.0003162598957236424,17,COMPLETE
456,6.417757049348438e-06,2025-07-16 01:55:24.980461,2025-07-16 01:57:17.677512,0 days 00:01:52.697051,identity,16,123,0.0002936616017088372,16,COMPLETE
457,1.670614983595442e-05,2025-07-16 01:57:17.678538,2025-07-16 01:59:12.797818,0 days 00:01:55.119280,identity,16,119,0.00023716841012543261,17,COMPLETE
458,5.156819952389924e-06,2025-07-16 01:59:12.798897,2025-07-16 02:01:09.103564,0 days 00:01:56.304667,identity,16,121,0.0003279751576513989,17,COMPLETE
459,0.0011382410302758217,2025-07-16 02:01:09.104640,2025-07-16 02:01:59.573222,0 days 00:00:50.468582,identity,128,117,0.00021806989487455563,16,COMPLETE
460,1.5108994375623297e-05,2025-07-16 02:01:59.573803,2025-07-16 02:03:55.791080,0 days 00:01:56.217277,identity,16,123,0.0002776799837099356,17,COMPLETE
461,4.352547421149211e-06,2025-07-16 02:03:55.792055,2025-07-16 02:05:37.875383,0 days 00:01:42.083328,identity,16,112,0.00032246181403556017,16,COMPLETE
462,9.438888810109347e-06,2025-07-16 02:05:37.876536,2025-07-16 02:07:17.367496,0 days 00:01:39.490960,identity,16,112,0.00033232934508660336,15,COMPLETE
463,8.330789569299668e-06,2025-07-16 02:07:17.368536,2025-07-16 02:09:01.933639,0 days 00:01:44.565103,identity,16,108,0.00035246554716565084,16,COMPLETE
464,7.398202797048725e-06,2025-07-16 02:09:01.934698,2025-07-16 02:10:46.526312,0 days 00:01:44.591614,identity,16,113,0.0004698947737959745,15,COMPLETE
465,5.08052107761614e-06,2025-07-16 02:10:46.527268,2025-07-16 02:12:28.314223,0 days 00:01:41.786955,identity,16,112,0.0003024530555376692,16,COMPLETE
466,8.915849321056157e-06,2025-07-16 02:12:28.315152,2025-07-16 02:14:12.550892,0 days 00:01:44.235740,identity,16,108,0.0004077429106785513,16,COMPLETE
467,9.755828068591654e-05,2025-07-16 02:14:12.551926,2025-07-16 02:15:57.088645,0 days 00:01:44.536719,identity,16,110,0.008036037007923972,15,COMPLETE
468,1.7486459910287522e-05,2025-07-16 02:15:57.089696,2025-07-16 02:17:46.416322,0 days 00:01:49.326626,identity,16,115,0.00031975813101133374,16,COMPLETE
469,0.0008250830578617752,2025-07-16 02:17:46.417168,2025-07-16 02:18:40.078399,0 days 00:00:53.661231,identity,64,117,0.0003676050492935125,14,COMPLETE
470,8.514591172570363e-06,2025-07-16 02:18:40.079179,2025-07-16 02:20:08.715142,0 days 00:01:28.635963,identity,16,74,0.000430582366317044,17,COMPLETE
471,7.5749803727376275e-06,2025-07-16 02:20:08.715789,2025-07-16 02:22:00.465454,0 days 00:01:51.749665,identity,16,114,0.00034158975328285097,17,COMPLETE
472,0.00017789032426662743,2025-07-16 02:22:00.466526,2025-07-16 02:23:09.802758,0 days 00:01:09.336232,identity,16,43,0.0003007228361711781,16,COMPLETE
473,4.678260665968992e-06,2025-07-16 02:23:09.803370,2025-07-16 02:25:02.070856,0 days 00:01:52.267486,identity,16,110,0.0004787537145598265,18,COMPLETE
474,6.854520052002044e-06,2025-07-16 02:25:02.071879,2025-07-16 02:26:54.273543,0 days 00:01:52.201664,identity,16,120,0.0003800467762202317,17,COMPLETE
475,7.566698968730634e-06,2025-07-16 02:26:54.274603,2025-07-16 02:28:43.538598,0 days 00:01:49.263995,identity,16,116,0.00031611258484257315,16,COMPLETE
476,5.55994620299316e-06,2025-07-16 02:28:43.539383,2025-07-16 02:30:28.678916,0 days 00:01:45.139533,identity,16,112,0.0003488358979604383,17,COMPLETE
477,5.315225735103013e-06,2025-07-16 02:30:28.679994,2025-07-16 02:32:12.724748,0 days 00:01:44.044754,identity,16,107,0.0004072349183948473,16,COMPLETE
478,4.350423751020571e-06,2025-07-16 02:32:12.725840,2025-07-16 02:34:29.670809,0 days 00:02:16.944969,identity,16,125,0.00029133736254618894,22,COMPLETE
479,0.0006643972592428327,2025-07-16 02:34:29.671881,2025-07-16 02:36:05.234529,0 days 00:01:35.562648,identity,32,125,0.00026065454045135725,22,COMPLETE
480,7.450995326507837e-06,2025-07-16 02:36:05.235597,2025-07-16 02:38:19.967377,0 days 00:02:14.731780,identity,16,126,0.0002814162976843141,22,COMPLETE
481,5.04974650539225e-06,2025-07-16 02:38:19.968471,2025-07-16 02:40:32.676279,0 days 00:02:12.707808,identity,16,128,0.00030280534534320186,23,COMPLETE
482,1.642539973545354e-05,2025-07-16 02:40:32.677391,2025-07-16 02:42:41.850371,0 days 00:02:09.172980,identity,16,125,0.0002482927851004984,17,COMPLETE
483,5.151712230144767e-06,2025-07-16 02:42:41.851441,2025-07-16 02:44:38.279350,0 days 00:01:56.427909,identity,16,123,0.00028543720650943784,17,COMPLETE
484,0.0006899312720634043,2025-07-16 02:44:38.280375,2025-07-16 02:45:28.263603,0 days 00:00:49.983228,identity,128,128,0.000319888255228781,16,COMPLETE
485,1.1033031114493497e-05,2025-07-16 02:45:28.264369,2025-07-16 02:47:42.548516,0 days 00:02:14.284147,identity,16,121,0.0002689900328649763,23,COMPLETE
486,4.302505203668261e-06,2025-07-16 02:47:42.549596,2025-07-16 02:49:32.762848,0 days 00:01:50.213252,identity,16,119,0.0003319270728954982,15,COMPLETE
487,3.9730057324049994e-06,2025-07-16 02:49:32.763955,2025-07-16 02:51:22.118804,0 days 00:01:49.354849,identity,16,119,0.0003332175743547465,15,COMPLETE
488,5.034087735111825e-06,2025-07-16 02:51:22.119805,2025-07-16 02:53:07.539136,0 days 00:01:45.419331,identity,16,120,0.0003404933203867856,15,COMPLETE
489,1.2892376616946422e-05,2025-07-16 02:53:07.540162,2025-07-16 02:54:55.860731,0 days 00:01:48.320569,identity,16,118,0.00029189815473288256,15,COMPLETE
490,1.632907697057817e-05,2025-07-16 02:54:55.861768,2025-07-16 02:56:42.990059,0 days 00:01:47.128291,identity,16,124,0.00033831155218646197,14,COMPLETE
491,7.849806934245862e-06,2025-07-16 02:56:42.990903,2025-07-16 02:58:32.460018,0 days 00:01:49.469115,identity,16,119,0.0003038274806833986,15,COMPLETE
492,1.0426831067888997e-05,2025-07-16 02:58:32.461069,2025-07-16 03:00:18.008975,0 days 00:01:45.547906,identity,16,123,0.0014760491896475872,14,COMPLETE
493,0.000269995944108814,2025-07-16 03:00:18.010004,2025-07-16 03:01:14.554383,0 days 00:00:56.544379,identity,16,24,0.00034629207238412365,16,COMPLETE
494,1.4077058040129486e-05,2025-07-16 03:01:14.554991,2025-07-16 03:02:59.220361,0 days 00:01:44.665370,identity,16,118,0.0002573966168751202,14,COMPLETE
495,4.576030733005609e-06,2025-07-16 03:02:59.221408,2025-07-16 03:04:47.801696,0 days 00:01:48.580288,identity,16,122,0.00028888278722787595,15,COMPLETE
