number,value,datetime_start,datetime_complete,duration,params_activation,params_and_operator,params_lr,params_n_sets,params_seq_length,params_shape,state
320,0.02375529520213604,2025-07-15 14:00:36.050463,2025-07-15 14:04:27.582085,0 days 00:03:51.531622,relu,prod,0.009058834505268058,7,20,bell,COMPLETE
321,4.4710504880640656e-06,2025-07-15 14:04:27.583246,2025-07-15 14:08:07.957464,0 days 00:03:40.374218,relu,min,0.0077612359546319525,7,19,bell,COMPLETE
322,1.316388487815857,2025-07-15 14:08:07.958603,2025-07-15 14:11:48.240740,0 days 00:03:40.282137,relu,min,0.006564577717592337,9,18,bell,COMPLETE
323,0.05730119347572327,2025-07-15 14:11:48.241815,2025-07-15 14:15:08.076602,0 days 00:03:19.834787,relu,min,0.007825701637330316,9,16,bell,COMPLETE
324,3.6813548831560183e-06,2025-07-15 14:15:08.077697,2025-07-15 14:17:34.253938,0 days 00:02:26.176241,relu,prod,0.009228832808547822,7,10,bell,COMPLETE
325,4.384398835100001e-06,2025-07-15 14:17:34.254996,2025-07-15 14:19:14.986851,0 days 00:01:40.731855,identity,min,0.00721993317419702,7,5,bell,COMPLETE
326,4.251736754667945e-06,2025-07-15 14:19:14.987957,2025-07-15 14:21:31.719980,0 days 00:02:16.732023,identity,min,0.008527387709716124,7,9,bell,COMPLETE
327,0.8771659731864929,2025-07-15 14:21:31.721093,2025-07-15 14:25:12.094249,0 days 00:03:40.373156,identity,min,0.00011380474594456363,9,18,bell,COMPLETE
328,0.050133075565099716,2025-07-15 14:25:12.095267,2025-07-15 14:28:52.512060,0 days 00:03:40.416793,relu,min,0.0065277818890289736,7,19,bell,COMPLETE
329,3.5304651646583807e-06,2025-07-15 14:28:52.513198,2025-07-15 14:32:59.974807,0 days 00:04:07.461609,identity,prod,0.007929684319020839,9,21,bell,COMPLETE
330,3.7820968827873003e-06,2025-07-15 14:32:59.975912,2025-07-15 14:36:04.816095,0 days 00:03:04.840183,identity,min,0.009337370011983809,5,17,bell,COMPLETE
331,0.005287311039865017,2025-07-15 14:36:04.817048,2025-07-15 14:40:36.950794,0 days 00:04:32.133746,identity,min,0.0069385530076406824,7,25,bell,COMPLETE
332,0.0009610997512936592,2025-07-15 14:40:36.951931,2025-07-15 14:43:34.407391,0 days 00:02:57.455460,identity,min,0.008488391353728652,6,15,bell,COMPLETE
333,0.022706622257828712,2025-07-15 14:43:34.408449,2025-07-15 14:46:50.637510,0 days 00:03:16.229061,identity,prod,0.007579838107190951,9,16,sigmoid,COMPLETE
334,3.7035388231743127e-06,2025-07-15 14:46:50.638528,2025-07-15 14:50:21.429724,0 days 00:03:30.791196,identity,min,0.008685136655345054,6,18,bell,COMPLETE
335,3.6721230571856722e-06,2025-07-15 14:50:21.430790,2025-07-15 14:54:04.150023,0 days 00:03:42.719233,relu,min,0.006128264536186446,6,20,bell,COMPLETE
336,0.005496190395206213,2025-07-15 14:54:04.151067,2025-07-15 14:57:28.654428,0 days 00:03:24.503361,identity,min,0.00036939323744192146,7,17,bell,COMPLETE
337,0.0003355809603817761,2025-07-15 14:57:28.655577,2025-07-15 15:00:32.640345,0 days 00:03:03.984768,identity,prod,0.0072601507148173415,6,15,bell,COMPLETE
338,4.485092176764738e-06,2025-07-15 15:00:32.641503,2025-07-15 15:02:41.873071,0 days 00:02:09.231568,identity,min,0.009917423135440695,9,8,gaussian,COMPLETE
339,3.517810910125263e-06,2025-07-15 15:02:41.874099,2025-07-15 15:06:25.702526,0 days 00:03:43.828427,identity,min,0.0076971497336467375,7,19,bell,COMPLETE
340,0.0009844781598076224,2025-07-15 15:06:25.703575,2025-07-15 15:10:10.509367,0 days 00:03:44.805792,identity,min,0.008018515242217849,7,19,bell,COMPLETE
341,3.494894144751015e-06,2025-07-15 15:10:10.510423,2025-07-15 15:13:54.815846,0 days 00:03:44.305423,relu,min,0.009093542495246845,7,19,bell,COMPLETE
342,3.728186129592359e-06,2025-07-15 15:13:54.816928,2025-07-15 15:17:40.377764,0 days 00:03:45.560836,identity,prod,0.00834915723067625,7,19,bell,COMPLETE
343,0.010991670191287994,2025-07-15 15:17:40.378837,2025-07-15 15:21:23.537248,0 days 00:03:43.158411,identity,min,0.0013561432387799415,7,19,bell,COMPLETE
344,3.6532692320179194e-06,2025-07-15 15:21:23.538257,2025-07-15 15:25:08.292140,0 days 00:03:44.753883,identity,min,0.007773679670244122,7,19,bell,COMPLETE
345,4.332889602665091e-06,2025-07-15 15:25:08.293281,2025-07-15 15:28:50.609503,0 days 00:03:42.316222,identity,min,0.007193851646522739,7,18,bell,COMPLETE
346,3.580949623938068e-06,2025-07-15 15:28:50.611251,2025-07-15 15:32:32.519483,0 days 00:03:41.908232,identity,prod,0.009153996111589811,8,18,bell,COMPLETE
347,1.3165440559387207,2025-07-15 15:32:32.520503,2025-07-15 15:36:03.182340,0 days 00:03:30.661837,relu,min,0.00835171277926706,7,17,bell,COMPLETE
348,3.514614490995882e-06,2025-07-15 15:36:03.183418,2025-07-15 15:39:51.467946,0 days 00:03:48.284528,identity,min,0.006879155787423487,7,19,bell,COMPLETE
349,3.4291833799215965e-06,2025-07-15 15:39:51.469017,2025-07-15 15:43:11.306823,0 days 00:03:19.837806,identity,min,0.006559465186135801,8,16,bell,COMPLETE
350,4.7455073399760295e-06,2025-07-15 15:43:11.307847,2025-07-15 15:46:31.546923,0 days 00:03:20.239076,identity,min,0.006548233668210178,8,16,bell,COMPLETE
351,0.006629043258726597,2025-07-15 15:46:31.548113,2025-07-15 15:49:51.641249,0 days 00:03:20.093136,identity,prod,0.0002610540448616812,8,16,bell,COMPLETE
352,3.868697604048066e-06,2025-07-15 15:49:51.642295,2025-07-15 15:53:15.583152,0 days 00:03:23.940857,identity,min,0.00686737106286109,8,16,bell,COMPLETE
353,5.9437676100060344e-05,2025-07-15 15:53:15.584243,2025-07-15 15:56:43.529235,0 days 00:03:27.944992,relu,min,0.006231924415289196,8,17,bell,COMPLETE
354,0.0006774434586986899,2025-07-15 15:56:43.530257,2025-07-15 16:00:19.045926,0 days 00:03:35.515669,identity,min,0.004023004196784004,8,18,bell,COMPLETE
355,0.18111631274223328,2025-07-15 16:00:19.046921,2025-07-15 16:03:51.051953,0 days 00:03:32.005032,identity,min,0.0010356217741702793,8,17,bell,COMPLETE
356,3.660145239336998e-06,2025-07-15 16:03:51.053045,2025-07-15 16:07:00.827806,0 days 00:03:09.774761,identity,prod,0.009967534860337201,8,15,bell,COMPLETE
357,0.011632446199655533,2025-07-15 16:07:00.828764,2025-07-15 16:09:28.886326,0 days 00:02:28.057562,identity,min,0.008643024295479487,9,10,sigmoid,COMPLETE
358,0.011483798734843731,2025-07-15 16:09:28.887337,2025-07-15 16:12:45.359065,0 days 00:03:16.471728,relu,min,0.007009112793467361,8,16,bell,COMPLETE
359,3.807804205280263e-06,2025-07-15 16:12:45.360228,2025-07-15 16:16:29.574884,0 days 00:03:44.214656,identity,min,0.005545441895993705,8,19,bell,COMPLETE
360,1.361680006084498e-05,2025-07-15 16:16:29.575860,2025-07-15 16:18:12.468168,0 days 00:01:42.892308,identity,prod,0.007603427144814947,5,6,bell,COMPLETE
361,3.6414469377632486e-06,2025-07-15 16:18:12.469185,2025-07-15 16:21:53.023307,0 days 00:03:40.554122,identity,min,0.00894325759938058,9,18,bell,COMPLETE
362,3.868995008815546e-06,2025-07-15 16:21:53.024379,2025-07-15 16:25:17.845971,0 days 00:03:24.821592,identity,min,0.007923467933181041,9,17,gaussian,COMPLETE
363,6.048519480827963e-06,2025-07-15 16:25:17.846978,2025-07-15 16:27:14.821104,0 days 00:01:56.974126,relu,min,0.006662590241350022,6,7,bell,COMPLETE
364,3.717355866683647e-06,2025-07-15 16:27:14.822050,2025-07-15 16:29:21.650196,0 days 00:02:06.828146,identity,prod,0.009322780264666361,6,8,bell,COMPLETE
365,3.976924290327588e-06,2025-07-15 16:29:21.651225,2025-07-15 16:33:51.289505,0 days 00:04:29.638280,identity,min,0.008337221105261531,6,15,bell,COMPLETE
366,3.881790689774789e-06,2025-07-15 16:33:51.290569,2025-07-15 16:37:14.258594,0 days 00:03:22.968025,identity,min,0.007383373737428936,8,16,bell,COMPLETE
367,3.6246372019377304e-06,2025-07-15 16:37:14.259617,2025-07-15 16:40:56.417542,0 days 00:03:42.157925,identity,min,0.00864235420993767,9,17,bell,COMPLETE
368,0.030474090948700905,2025-07-15 16:40:56.418634,2025-07-15 16:44:48.140447,0 days 00:03:51.721813,relu,min,0.00045422873578335464,6,19,bell,COMPLETE
369,5.477512331708567e-06,2025-07-15 16:44:48.141512,2025-07-15 16:48:21.780272,0 days 00:03:33.638760,identity,prod,0.006482788686354106,6,18,bell,COMPLETE
370,4.65197945231921e-06,2025-07-15 16:48:21.781271,2025-07-15 16:52:12.597228,0 days 00:03:50.815957,identity,min,0.00993487104228432,8,20,bell,COMPLETE
371,3.5864829897036543e-06,2025-07-15 16:52:12.598283,2025-07-15 16:55:46.484467,0 days 00:03:33.886184,identity,min,0.007241484015506275,9,17,bell,COMPLETE
372,5.9967405832139775e-06,2025-07-15 16:55:46.485548,2025-07-15 16:58:52.670489,0 days 00:03:06.184941,identity,min,0.00797470616774169,6,15,bell,COMPLETE
373,3.4787551612680545e-06,2025-07-15 16:58:52.672530,2025-07-15 17:02:07.601490,0 days 00:03:14.928960,relu,prod,0.008946845417330693,6,16,bell,COMPLETE
374,0.0877559706568718,2025-07-15 17:02:07.603163,2025-07-15 17:05:28.571866,0 days 00:03:20.968703,relu,prod,0.0006360944788681312,7,16,bell,COMPLETE
375,1.3169734477996826,2025-07-15 17:05:28.572964,2025-07-15 17:08:35.535615,0 days 00:03:06.962651,relu,prod,0.009077174123138479,6,15,bell,COMPLETE
376,0.0004795039421878755,2025-07-15 17:08:35.536645,2025-07-15 17:11:59.984340,0 days 00:03:24.447695,relu,prod,0.006063356205272948,9,16,bell,COMPLETE
377,5.3927064982417505e-06,2025-07-15 17:11:59.985371,2025-07-15 17:15:18.534660,0 days 00:03:18.549289,relu,prod,0.008023031193713467,7,16,bell,COMPLETE
378,1.316251516342163,2025-07-15 17:15:18.535680,2025-07-15 17:18:44.477979,0 days 00:03:25.942299,relu,prod,0.00696874207340734,5,19,bell,COMPLETE
379,0.0005110062193125486,2025-07-15 17:18:44.479067,2025-07-15 17:22:01.338742,0 days 00:03:16.859675,relu,prod,0.009119164113103588,8,16,sigmoid,COMPLETE
380,0.11333662271499634,2025-07-15 17:22:01.339774,2025-07-15 17:24:59.561010,0 days 00:02:58.221236,relu,prod,0.00759415457049906,6,14,bell,COMPLETE
381,0.05857525393366814,2025-07-15 17:24:59.561977,2025-07-15 17:28:05.217825,0 days 00:03:05.655848,relu,prod,0.00834262940900753,6,15,bell,COMPLETE
382,3.875026777677704e-06,2025-07-15 17:28:05.218815,2025-07-15 17:30:24.607734,0 days 00:02:19.388919,relu,prod,0.004843908957855757,7,9,bell,COMPLETE
383,0.07063103467226028,2025-07-15 17:30:24.608709,2025-07-15 17:34:07.274341,0 days 00:03:42.665632,identity,prod,0.009318726208880215,7,19,bell,COMPLETE
384,0.0009097856236621737,2025-07-15 17:34:07.275410,2025-07-15 17:38:02.093838,0 days 00:03:54.818428,relu,min,0.006845696082450286,9,15,gaussian,COMPLETE
385,4.005945811513811e-06,2025-07-15 17:38:02.094925,2025-07-15 17:41:42.984867,0 days 00:03:40.889942,identity,min,0.00996173786216025,6,19,bell,COMPLETE
386,4.536841515800916e-06,2025-07-15 17:41:42.985880,2025-07-15 17:45:42.433466,0 days 00:03:59.447586,identity,prod,0.007503240720007934,6,20,bell,COMPLETE
387,4.294291102269199e-06,2025-07-15 17:45:42.434490,2025-07-15 17:49:21.684988,0 days 00:03:39.250498,identity,min,0.008588289206330028,8,18,bell,COMPLETE
388,3.6554515645548236e-06,2025-07-15 17:49:21.686051,2025-07-15 17:52:37.423844,0 days 00:03:15.737793,identity,min,0.006123829990028511,7,15,bell,COMPLETE
389,0.15094101428985596,2025-07-15 17:52:37.424883,2025-07-15 17:56:30.226794,0 days 00:03:52.801911,relu,min,0.008023456466677315,6,20,bell,COMPLETE
390,3.5473265143082244e-06,2025-07-15 17:56:30.227845,2025-07-15 17:58:56.797342,0 days 00:02:26.569497,identity,min,0.007348180589341531,6,10,bell,COMPLETE
391,7.915059541119263e-06,2025-07-15 17:58:56.798384,2025-07-15 18:02:25.353239,0 days 00:03:28.554855,identity,prod,0.009251817392479104,8,16,bell,COMPLETE
392,4.810024165635696e-06,2025-07-15 18:02:25.354300,2025-07-15 18:05:59.428827,0 days 00:03:34.074527,identity,min,0.006732018435311485,7,18,bell,COMPLETE
393,8.963571417552885e-06,2025-07-15 18:05:59.430096,2025-07-15 18:09:03.833632,0 days 00:03:04.403536,relu,min,0.003574476762845529,9,14,bell,COMPLETE
394,0.03571275621652603,2025-07-15 18:09:03.834646,2025-07-15 18:12:49.293483,0 days 00:03:45.458837,identity,min,0.000183787589478499,7,19,bell,COMPLETE
395,0.01868264190852642,2025-07-15 18:12:49.294537,2025-07-15 18:16:03.202623,0 days 00:03:13.908086,identity,prod,0.005720754531698011,6,16,bell,COMPLETE
396,6.4527339418418705e-06,2025-07-15 18:16:03.203676,2025-07-15 18:18:42.547131,0 days 00:02:39.343455,identity,min,0.008355979486850818,9,11,bell,COMPLETE
397,0.00019085381063632667,2025-07-15 18:18:42.548174,2025-07-15 18:21:45.865156,0 days 00:03:03.316982,identity,min,0.007732056047229184,6,15,bell,COMPLETE
398,0.02293766662478447,2025-07-15 18:21:45.866211,2025-07-15 18:25:07.968367,0 days 00:03:22.102156,relu,min,0.009119602646143518,7,17,bell,COMPLETE
399,3.747672053577844e-06,2025-07-15 18:25:07.969488,2025-07-15 18:28:35.197275,0 days 00:03:27.227787,identity,prod,0.007085719565355837,6,17,bell,COMPLETE
400,0.08446332067251205,2025-07-15 18:28:35.198330,2025-07-15 18:32:14.303203,0 days 00:03:39.104873,identity,min,0.008454195586767212,7,18,bell,COMPLETE
401,0.02703511342406273,2025-07-15 18:32:14.304282,2025-07-15 18:36:10.049049,0 days 00:03:55.744767,identity,min,0.0077547535636962334,9,20,sigmoid,COMPLETE
402,3.6321869174571475e-06,2025-07-15 18:36:10.050045,2025-07-15 18:39:13.501756,0 days 00:03:03.451711,identity,min,0.009929787623344266,8,14,bell,COMPLETE
403,3.4619702091731597e-06,2025-07-15 18:39:13.502863,2025-07-15 18:42:31.587234,0 days 00:03:18.084371,relu,prod,0.006372195158408715,6,16,bell,COMPLETE
404,0.00023177138064056635,2025-07-15 18:42:31.588257,2025-07-15 18:45:49.843194,0 days 00:03:18.254937,relu,prod,0.005480476335352646,6,16,bell,COMPLETE
405,4.90874117531348e-06,2025-07-15 18:45:49.844223,2025-07-15 18:49:06.322145,0 days 00:03:16.477922,relu,prod,0.006196110682376843,6,16,bell,COMPLETE
406,3.444651838435675e-06,2025-07-15 18:49:06.323189,2025-07-15 18:52:16.243321,0 days 00:03:09.920132,relu,prod,0.008817786749322558,6,15,bell,COMPLETE
407,4.226521468808642e-06,2025-07-15 18:52:16.244344,2025-07-15 18:55:28.944842,0 days 00:03:12.700498,relu,prod,0.009202891489212455,6,15,bell,COMPLETE
408,1.2906020879745483,2025-07-15 18:55:28.945924,2025-07-15 18:58:38.244439,0 days 00:03:09.298515,relu,prod,0.006420980981936782,6,15,bell,COMPLETE
409,0.15234459936618805,2025-07-15 18:58:38.245487,2025-07-15 19:01:41.111129,0 days 00:03:02.865642,relu,prod,0.007947160276229125,6,15,gaussian,COMPLETE
410,4.646376964956289e-06,2025-07-15 19:01:41.112172,2025-07-15 19:04:48.852231,0 days 00:03:07.740059,relu,prod,0.008666020107671892,6,15,bell,COMPLETE
411,0.7003788352012634,2025-07-15 19:04:48.853238,2025-07-15 19:07:47.620699,0 days 00:02:58.767461,relu,prod,0.007336512098428144,6,14,bell,COMPLETE
412,0.0007461285567842424,2025-07-15 19:07:47.621755,2025-07-15 19:11:06.722225,0 days 00:03:19.100470,relu,prod,0.009299814569302458,6,16,bell,COMPLETE
413,0.0021791839972138405,2025-07-15 19:11:06.723286,2025-07-15 19:14:16.034776,0 days 00:03:09.311490,relu,prod,0.002194080651105958,6,15,bell,COMPLETE
414,4.182148131803842e-06,2025-07-15 19:14:16.035788,2025-07-15 19:18:52.302092,0 days 00:04:36.266304,relu,prod,0.005118126764354542,6,22,bell,COMPLETE
415,1.013498067855835,2025-07-15 19:18:52.303154,2025-07-15 19:22:06.877868,0 days 00:03:14.574714,relu,prod,0.00998002677366674,6,16,bell,COMPLETE
416,2.02630599233089e-05,2025-07-15 19:22:06.879633,2025-07-15 19:25:07.187362,0 days 00:03:00.307729,relu,prod,0.00840742949686079,8,14,bell,COMPLETE
417,1.3167331218719482,2025-07-15 19:25:07.188420,2025-07-15 19:28:28.666226,0 days 00:03:21.477806,relu,prod,0.007383460109766472,9,16,bell,COMPLETE
418,9.373505235998891e-06,2025-07-15 19:28:28.667343,2025-07-15 19:31:33.224144,0 days 00:03:04.556801,relu,prod,0.006428718533235322,6,15,bell,COMPLETE
419,3.5894922802981455e-06,2025-07-15 19:31:33.225224,2025-07-15 19:34:38.156837,0 days 00:03:04.931613,relu,prod,0.008653533212694202,6,15,bell,COMPLETE
420,0.00020434707403182983,2025-07-15 19:34:38.157907,2025-07-15 19:38:00.216390,0 days 00:03:22.058483,relu,prod,0.007817207848523204,9,15,bell,COMPLETE
421,3.843350896204356e-06,2025-07-15 19:38:00.217429,2025-07-15 19:40:24.190834,0 days 00:02:23.973405,relu,prod,0.0071850987848694516,6,7,bell,COMPLETE
422,8.069776959018782e-05,2025-07-15 19:40:24.191876,2025-07-15 19:42:55.819564,0 days 00:02:31.627688,relu,prod,0.005865246455005819,8,9,bell,COMPLETE
423,0.9450210928916931,2025-07-15 19:42:55.820617,2025-07-15 19:46:21.618946,0 days 00:03:25.798329,relu,prod,0.008435668371739877,6,16,bell,COMPLETE
424,0.00040403130697086453,2025-07-15 19:46:21.619977,2025-07-15 19:49:11.375821,0 days 00:02:49.755844,relu,prod,0.00996623695435244,6,14,sigmoid,COMPLETE
425,3.5940579437010456e-06,2025-07-15 19:49:11.376894,2025-07-15 19:52:44.398167,0 days 00:03:33.021273,relu,prod,0.0068266134700497695,9,16,bell,COMPLETE
426,3.4227257401653333e-06,2025-07-15 19:52:44.399234,2025-07-15 19:57:20.172106,0 days 00:04:35.772872,identity,prod,0.007876706065655553,6,25,bell,COMPLETE
427,3.860250217257999e-06,2025-07-15 19:57:20.173062,2025-07-15 20:01:54.417107,0 days 00:04:34.244045,identity,prod,0.009117128016253724,8,24,bell,COMPLETE
428,3.9069777812983375e-06,2025-07-15 20:01:54.418111,2025-07-15 20:05:00.956028,0 days 00:03:06.537917,relu,prod,0.007944669812065597,6,15,bell,COMPLETE
429,3.6801934584218543e-06,2025-07-15 20:05:00.957067,2025-07-15 20:09:36.616280,0 days 00:04:35.659213,identity,prod,0.007947314731732439,6,25,bell,COMPLETE
430,0.0006649147253483534,2025-07-15 20:09:36.617371,2025-07-15 20:14:18.653546,0 days 00:04:42.036175,identity,prod,0.008949239642016243,9,25,gaussian,COMPLETE
431,1.9250292098149657e-05,2025-07-15 20:14:18.654624,2025-07-15 20:18:54.329597,0 days 00:04:35.674973,identity,prod,0.0027584580968944904,6,25,bell,COMPLETE
432,3.7026056816102937e-06,2025-07-15 20:18:54.330626,2025-07-15 20:23:35.520336,0 days 00:04:41.189710,relu,prod,0.008211782629389082,8,25,bell,COMPLETE
433,4.377604454930406e-06,2025-07-15 20:23:35.521324,2025-07-15 20:28:01.840025,0 days 00:04:26.318701,identity,prod,0.008982910053755925,6,24,bell,COMPLETE
434,8.65985293785343e-06,2025-07-15 20:28:01.841021,2025-07-15 20:32:51.003738,0 days 00:04:49.162717,identity,prod,0.007409740775106448,9,25,bell,COMPLETE
435,3.815515810856596e-06,2025-07-15 20:32:51.004773,2025-07-15 20:37:17.007778,0 days 00:04:26.003005,identity,prod,0.006766440205842919,6,24,bell,COMPLETE
436,4.4619264372158796e-06,2025-07-15 20:37:17.008823,2025-07-15 20:40:21.375354,0 days 00:03:04.366531,relu,prod,0.009426499807700951,8,14,bell,COMPLETE
437,3.458668743405724e-06,2025-07-15 20:40:21.376410,2025-07-15 20:43:27.323140,0 days 00:03:05.946730,identity,prod,0.008159776772318116,6,15,bell,COMPLETE
438,3.5196528642700287e-06,2025-07-15 20:43:27.324386,2025-07-15 20:48:04.585248,0 days 00:04:37.260862,identity,prod,0.007731479485064273,6,25,bell,COMPLETE
439,4.010147677036002e-06,2025-07-15 20:48:04.586370,2025-07-15 20:51:25.002247,0 days 00:03:20.415877,identity,prod,0.006339546252656155,9,15,bell,COMPLETE
440,7.235200610011816e-05,2025-07-15 20:51:25.003433,2025-07-15 20:54:32.124148,0 days 00:03:07.120715,relu,prod,0.007078833605293522,6,15,bell,COMPLETE
441,3.666429847726249e-06,2025-07-15 20:54:32.125209,2025-07-15 20:57:28.685029,0 days 00:02:56.559820,identity,prod,0.008369960922608307,6,14,bell,COMPLETE
442,4.104486833966803e-06,2025-07-15 20:57:28.686102,2025-07-15 21:01:31.620194,0 days 00:04:02.934092,identity,prod,0.00783397439182328,8,21,bell,COMPLETE
443,4.466419341042638e-06,2025-07-15 21:01:31.621316,2025-07-15 21:04:57.186756,0 days 00:03:25.565440,relu,prod,0.007315478777873744,9,16,bell,COMPLETE
444,3.5536331779439934e-06,2025-07-15 21:04:57.187851,2025-07-15 21:07:27.958169,0 days 00:02:30.770318,identity,prod,0.008560448320956676,7,10,bell,COMPLETE
445,3.649383188530919e-06,2025-07-15 21:07:27.959263,2025-07-15 21:10:43.139861,0 days 00:03:15.180598,identity,prod,0.009965425562329894,6,16,bell,COMPLETE
446,0.00028633573674596846,2025-07-15 21:10:43.140996,2025-07-15 21:13:56.857156,0 days 00:03:13.716160,identity,prod,0.006625709248856878,8,15,bell,COMPLETE
447,3.642714318630169e-06,2025-07-15 21:13:56.858148,2025-07-15 21:17:00.279890,0 days 00:03:03.421742,relu,prod,0.008100950383302582,7,14,bell,COMPLETE
448,1.9116134353680536e-05,2025-07-15 21:17:00.281003,2025-07-15 21:19:03.983961,0 days 00:02:03.702958,identity,prod,0.009048071177907797,6,8,sigmoid,COMPLETE
449,3.519108759064693e-06,2025-07-15 21:19:03.985000,2025-07-15 21:22:46.877026,0 days 00:03:42.892026,identity,prod,0.007315086794008872,6,19,bell,COMPLETE
450,0.021384473890066147,2025-07-15 21:22:46.878055,2025-07-15 21:25:25.657485,0 days 00:02:38.779430,relu,prod,0.005725865613715497,5,13,bell,COMPLETE
451,3.4636470900295535e-06,2025-07-15 21:25:25.658524,2025-07-15 21:29:32.859379,0 days 00:04:07.200855,identity,prod,0.008070475191450625,9,20,bell,COMPLETE
452,0.0326198972761631,2025-07-15 21:29:32.860405,2025-07-15 21:33:37.225872,0 days 00:04:04.365467,identity,prod,0.008476519948338708,9,20,bell,COMPLETE
453,0.002295674290508032,2025-07-15 21:33:37.226951,2025-07-15 21:37:41.698630,0 days 00:04:04.471679,identity,prod,0.006761890860604704,9,20,bell,COMPLETE
454,0.01920744776725769,2025-07-15 21:37:41.699661,2025-07-15 21:41:32.717107,0 days 00:03:51.017446,relu,min,0.009298172600577283,9,19,bell,COMPLETE
455,3.436900078668259e-05,2025-07-15 21:41:32.718179,2025-07-15 21:45:45.991909,0 days 00:04:13.273730,identity,prod,0.007686447618657024,9,21,gaussian,COMPLETE
456,0.00030424827127717435,2025-07-15 21:45:45.993005,2025-07-15 21:49:53.042188,0 days 00:04:07.049183,identity,min,0.004622756686539244,9,20,bell,COMPLETE
457,5.600114491244312e-06,2025-07-15 21:49:53.043316,2025-07-15 21:53:29.301510,0 days 00:03:36.258194,relu,min,0.0086096039207883,7,18,bell,COMPLETE
458,4.189122591924388e-06,2025-07-15 21:53:29.302561,2025-07-15 21:55:18.077061,0 days 00:01:48.774500,identity,prod,0.007092033559269531,9,5,bell,COMPLETE
459,3.654236934380606e-06,2025-07-15 21:55:18.078098,2025-07-15 21:59:12.149265,0 days 00:03:54.071167,identity,min,0.006029643186881935,7,20,bell,COMPLETE
460,2.822168062266428e-05,2025-07-15 21:59:12.150318,2025-07-15 22:02:30.755472,0 days 00:03:18.605154,identity,min,0.009311613419823929,7,16,bell,COMPLETE
461,3.776171752178925e-06,2025-07-15 22:02:30.756553,2025-07-15 22:06:22.400254,0 days 00:03:51.643701,relu,prod,0.00809464349136594,7,19,bell,COMPLETE
462,3.7701524888689164e-06,2025-07-15 22:06:22.401305,2025-07-15 22:09:27.684476,0 days 00:03:05.283171,identity,min,0.006461337444373769,9,14,bell,COMPLETE
463,3.683878048832412e-06,2025-07-15 22:09:27.685607,2025-07-15 22:13:38.345148,0 days 00:04:10.659541,identity,prod,0.007598027945162166,9,21,bell,COMPLETE
464,4.33819877798669e-06,2025-07-15 22:13:38.346222,2025-07-15 22:15:58.436930,0 days 00:02:20.090708,relu,min,0.00850952575678891,7,9,bell,COMPLETE
465,0.0008912222110666335,2025-07-15 22:15:58.438148,2025-07-15 22:19:51.275110,0 days 00:03:52.836962,identity,min,0.0016607614986225453,9,19,bell,COMPLETE
466,3.5482005387166282e-06,2025-07-15 22:19:51.276932,2025-07-15 22:23:31.711043,0 days 00:03:40.434111,identity,prod,0.009250465660677765,7,18,bell,COMPLETE
467,0.012303488329052925,2025-07-15 22:23:31.712188,2025-07-15 22:26:45.208097,0 days 00:03:13.495909,relu,min,0.00996378039622904,7,15,bell,COMPLETE
468,3.7814070310560055e-06,2025-07-15 22:26:45.209169,2025-07-15 22:30:11.170893,0 days 00:03:25.961724,identity,prod,0.007064692102467522,9,16,bell,COMPLETE
469,7.440458830387797e-06,2025-07-15 22:30:11.172059,2025-07-15 22:32:59.334274,0 days 00:02:48.162215,identity,min,0.007729501637284382,7,13,bell,COMPLETE
470,0.05048157274723053,2025-07-15 22:32:59.335342,2025-07-15 22:36:16.406920,0 days 00:03:17.071578,identity,min,0.005259607521248825,9,16,sigmoid,COMPLETE
471,4.3943009586655535e-06,2025-07-15 22:36:16.407928,2025-07-15 22:40:31.187562,0 days 00:04:14.779634,relu,prod,0.008429972382849236,7,22,bell,COMPLETE
472,3.789503898588009e-05,2025-07-15 22:40:31.188676,2025-07-15 22:43:46.787677,0 days 00:03:15.599001,identity,min,0.006309571858219334,9,15,bell,COMPLETE
473,3.5630769161798526e-06,2025-07-15 22:43:46.788880,2025-07-15 22:47:36.346149,0 days 00:03:49.557269,identity,prod,0.0074600201070176755,7,19,bell,COMPLETE
474,3.6410071970749414e-06,2025-07-15 22:47:36.347232,2025-07-15 22:51:29.702141,0 days 00:03:53.354909,relu,min,0.00870930207900605,7,20,bell,COMPLETE
475,4.531556896836264e-06,2025-07-15 22:51:29.703178,2025-07-15 22:55:05.845347,0 days 00:03:36.142169,identity,min,0.006702811446404954,8,18,bell,COMPLETE
476,3.5598523027147166e-06,2025-07-15 22:55:05.846438,2025-07-15 22:58:19.482493,0 days 00:03:13.636055,identity,prod,0.007925695303884345,9,15,gaussian,COMPLETE
477,0.0023592105135321617,2025-07-15 22:58:19.483693,2025-07-15 23:01:17.206441,0 days 00:02:57.722748,relu,min,0.008996559837985377,7,14,bell,COMPLETE
478,4.034063294966472e-06,2025-07-15 23:01:17.207561,2025-07-15 23:04:41.056134,0 days 00:03:23.848573,identity,prod,0.009987371116398611,8,17,bell,COMPLETE
479,3.4610734473972116e-06,2025-07-15 23:04:41.057267,2025-07-15 23:07:47.313776,0 days 00:03:06.256509,identity,min,0.0071690855582006744,9,14,bell,COMPLETE
480,4.227800218359334e-06,2025-07-15 23:07:47.314889,2025-07-15 23:10:49.657683,0 days 00:03:02.342794,identity,min,0.0057886669200041835,9,14,bell,COMPLETE
