number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_h,params_lr,params_seq_length,state
60,0.0009608853724785149,2025-07-15 17:00:48.313648,2025-07-15 17:02:32.291545,0 days 00:01:43.977897,identity,128,111,0.00047321608678057187,19,COMPLETE
61,7.892355824878905e-06,2025-07-15 17:02:32.292363,2025-07-15 17:11:10.897954,0 days 00:08:38.605591,identity,16,107,0.0008620358100389676,17,COMPLETE
62,7.660321898583788e-06,2025-07-15 17:11:10.898830,2025-07-15 17:19:27.211291,0 days 00:08:16.312461,identity,16,108,0.0009625053412337138,16,COMPLETE
63,5.3572111937683076e-06,2025-07-15 17:19:27.212132,2025-07-15 17:25:44.060912,0 days 00:06:16.848780,identity,16,122,0.0005456334747862144,17,COMPLETE
64,8.26389168651076e-06,2025-07-15 17:25:44.061803,2025-07-15 17:38:22.444289,0 days 00:12:38.382486,identity,16,99,0.001256377367983106,18,COMPLETE
65,1.711107324808836e-05,2025-07-15 17:38:22.445173,2025-07-15 17:41:42.491831,0 days 00:03:20.046658,identity,16,69,0.0008911516682613571,15,COMPLETE
66,0.00013596481585409492,2025-07-15 17:41:42.492838,2025-07-15 17:43:32.293792,0 days 00:01:49.800954,identity,64,116,0.0011055327696332053,16,COMPLETE
67,3.900343472196255e-06,2025-07-15 17:43:32.294653,2025-07-15 17:49:15.354343,0 days 00:05:43.059690,identity,16,128,0.0006381939655566028,17,COMPLETE
68,5.272778707876569e-06,2025-07-15 17:49:15.355183,2025-07-15 17:52:07.611451,0 days 00:02:52.256268,identity,32,123,0.0006643137213833085,16,COMPLETE
69,1.3172639608383179,2025-07-15 17:52:07.612332,2025-07-15 17:57:37.866269,0 days 00:05:30.253937,relu,16,127,0.000584530916482296,14,COMPLETE
70,2.3383156076306477e-05,2025-07-15 17:57:37.867256,2025-07-15 18:04:44.271517,0 days 00:07:06.404261,identity,16,78,0.005746679529321899,15,COMPLETE
71,4.358567366580246e-06,2025-07-15 18:04:44.272392,2025-07-15 18:14:18.807831,0 days 00:09:34.535439,identity,16,112,0.0007665769937955527,17,COMPLETE
72,3.959506102546584e-06,2025-07-15 18:14:18.808689,2025-07-15 18:19:49.786123,0 days 00:05:30.977434,identity,16,119,0.00041531440553040224,18,COMPLETE
73,3.1917177238938166e-06,2025-07-15 18:19:49.787083,2025-07-15 18:25:14.573681,0 days 00:05:24.786598,identity,16,119,0.00039974427656248954,18,COMPLETE
74,3.891292180924211e-06,2025-07-15 18:25:14.574616,2025-07-15 18:31:58.463608,0 days 00:06:43.888992,identity,16,128,0.00041362830594680525,18,COMPLETE
75,4.3331356209819205e-06,2025-07-15 18:31:58.464489,2025-07-15 18:37:34.045741,0 days 00:05:35.581252,identity,16,128,0.00037457550811868817,19,COMPLETE
76,3.379172767381533e-06,2025-07-15 18:37:34.046549,2025-07-15 18:44:06.872237,0 days 00:06:32.825688,identity,16,126,0.00041140878346136576,18,COMPLETE
77,3.4727347610896686e-06,2025-07-15 18:44:06.873119,2025-07-15 18:51:18.749351,0 days 00:07:11.876232,identity,16,127,0.0004057900625344607,18,COMPLETE
78,3.7474962937267264e-06,2025-07-15 18:51:18.750209,2025-07-15 18:57:16.017838,0 days 00:05:57.267629,identity,16,128,0.0003644497138448817,18,COMPLETE
79,3.979681878263364e-06,2025-07-15 18:57:16.018868,2025-07-15 19:04:37.032759,0 days 00:07:21.013891,identity,16,125,0.00039846265842036134,18,COMPLETE
80,1.0022353308158927e-05,2025-07-15 19:04:37.033635,2025-07-15 19:11:21.836870,0 days 00:06:44.803235,identity,16,125,0.00023936902934435674,18,COMPLETE
81,4.571325462165987e-06,2025-07-15 19:11:21.837738,2025-07-15 19:16:45.112417,0 days 00:05:23.274679,identity,16,120,0.0003828069005567385,19,COMPLETE
82,3.4531944947957527e-06,2025-07-15 19:16:45.113302,2025-07-15 19:22:44.850246,0 days 00:05:59.736944,identity,16,128,0.00042018111544947175,18,COMPLETE
83,4.071563580509974e-06,2025-07-15 19:22:44.851101,2025-07-15 19:29:34.645701,0 days 00:06:49.794600,identity,16,125,0.00031972481041722635,18,COMPLETE
84,3.2550299238209845e-06,2025-07-15 19:29:34.646624,2025-07-15 19:34:40.938530,0 days 00:05:06.291906,identity,16,120,0.0004333836402871465,18,COMPLETE
85,3.5423304325377103e-06,2025-07-15 19:34:40.939519,2025-07-15 19:40:32.145065,0 days 00:05:51.205546,identity,16,128,0.00028409673233123234,18,COMPLETE
86,4.080350208823802e-06,2025-07-15 19:40:32.145963,2025-07-15 19:45:55.902984,0 days 00:05:23.757021,identity,16,128,0.0001901047359164546,19,COMPLETE
87,5.637294179905439e-06,2025-07-15 19:45:55.903829,2025-07-15 19:52:00.359243,0 days 00:06:04.455414,relu,16,121,0.00027735921656495214,20,COMPLETE
88,4.79765321870218e-06,2025-07-15 19:52:00.360085,2025-07-15 19:59:09.044506,0 days 00:07:08.684421,identity,16,125,0.00022654451432855202,18,COMPLETE
89,4.28281100539607e-06,2025-07-15 19:59:09.045379,2025-07-15 20:04:38.989410,0 days 00:05:29.944031,identity,16,117,0.00043750178416378406,18,COMPLETE
90,0.000823974609375,2025-07-15 20:04:38.990310,2025-07-15 20:06:50.198148,0 days 00:02:11.207838,identity,64,128,0.0003079430881518519,19,COMPLETE
91,3.446190703471075e-06,2025-07-15 20:06:50.199073,2025-07-15 20:12:21.226522,0 days 00:05:31.027449,identity,16,119,0.0003508528090287075,18,COMPLETE
92,3.2433356409455882e-06,2025-07-15 20:12:21.227368,2025-07-15 20:19:38.800842,0 days 00:07:17.573474,identity,16,123,0.00036320958496465774,18,COMPLETE
93,3.454106717981631e-06,2025-07-15 20:19:38.801712,2025-07-15 20:25:02.015341,0 days 00:05:23.213629,identity,16,121,0.0003529464874260231,18,COMPLETE
94,3.987607669841964e-06,2025-07-15 20:25:02.016203,2025-07-15 20:38:43.191825,0 days 00:13:41.175622,identity,16,114,0.0003464965897576756,19,COMPLETE
95,4.4480453652795404e-05,2025-07-15 20:38:43.192695,2025-07-15 20:45:11.309293,0 days 00:06:28.116598,identity,16,123,0.00019629403234529548,18,COMPLETE
96,3.4810775559890317e-06,2025-07-15 20:45:11.310205,2025-07-15 20:50:46.520940,0 days 00:05:35.210735,identity,16,118,0.00026253865875773856,19,COMPLETE
97,0.0007484196685254574,2025-07-15 20:50:46.521826,2025-07-15 20:52:39.155414,0 days 00:01:52.633588,identity,128,118,0.0002723962559669438,20,COMPLETE
98,6.609926458622795e-06,2025-07-15 20:52:39.156283,2025-07-15 20:56:08.402856,0 days 00:03:29.246573,identity,16,37,0.0005122503199880572,19,COMPLETE
99,4.9347945605404675e-05,2025-07-15 20:56:08.403949,2025-07-15 20:59:13.761791,0 days 00:03:05.357842,identity,16,11,0.00024250477835628608,19,COMPLETE
100,1.319413423538208,2025-07-15 20:59:13.762691,2025-07-15 21:02:07.979603,0 days 00:02:54.216912,relu,16,122,0.00014752264252612047,8,COMPLETE
101,4.7937191993696615e-06,2025-07-15 21:02:07.980514,2025-07-15 21:07:18.030974,0 days 00:05:10.050460,identity,16,120,0.00034770423356914835,18,COMPLETE
102,4.834828814637149e-06,2025-07-15 21:07:18.031831,2025-07-15 21:17:39.048750,0 days 00:10:21.016919,identity,16,115,0.00036726777283287415,18,COMPLETE
103,4.5233482524054125e-06,2025-07-15 21:17:39.049612,2025-07-15 21:24:04.888909,0 days 00:06:25.839297,identity,16,124,0.00030064888149254225,18,COMPLETE
104,4.338461167208152e-06,2025-07-15 21:24:04.889804,2025-07-15 21:29:59.172273,0 days 00:05:54.282469,identity,16,121,0.00021296055880327134,17,COMPLETE
105,3.0414771572395694e-06,2025-07-15 21:29:59.173143,2025-07-15 21:35:42.406232,0 days 00:05:43.233089,identity,16,117,0.00025486896093758954,19,COMPLETE
106,3.7458594306372106e-06,2025-07-15 21:35:42.407117,2025-07-15 21:41:36.745656,0 days 00:05:54.338539,identity,16,118,0.00044326898472010285,20,COMPLETE
