number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_h,params_lr,params_seq_length,params_shuffle,params_weight_decay,state
282,8.596051884524059e-06,2025-07-04 13:04:42.240714,2025-07-04 13:04:55.133143,0 days 00:00:12.892429,identity,32,126,0.00038070819308255944,9,False,1.59368515933977e-05,COMPLETE
283,0.00038583087734878063,2025-07-04 13:05:57.664201,2025-07-04 13:06:04.274362,0 days 00:00:06.610161,identity,128,123,0.0003021116210717626,9,False,1.1362855969222008e-05,COMPLETE
284,3.5232740628998727e-05,2025-07-04 13:06:04.274721,2025-07-04 13:06:16.336152,0 days 00:00:12.061431,identity,32,113,0.00024383724893510268,8,False,8.846100704562827e-05,COMPLETE
285,4.403103503136663e-06,2025-07-04 13:06:16.336495,2025-07-04 13:06:28.904626,0 days 00:00:12.568131,identity,32,117,0.0002772869800782342,9,False,1.369550643022584e-05,COMPLETE
286,8.284946488856804e-06,2025-07-04 13:06:28.904964,2025-07-04 13:06:41.354871,0 days 00:00:12.449907,identity,32,116,0.0002724685134293053,9,False,1.4430398666289314e-05,COMPLETE
287,5.417678039520979e-06,2025-07-04 13:07:16.108148,2025-07-04 13:07:28.642518,0 days 00:00:12.534370,identity,32,117,0.00021323066034001695,9,False,1.0081309236531612e-05,COMPLETE
288,7.111078502930468e-06,2025-07-04 13:07:28.642858,2025-07-04 13:07:41.062992,0 days 00:00:12.420134,identity,32,110,0.0002851788628629031,9,False,1.3505979613736934e-05,COMPLETE
289,4.613054625224322e-05,2025-07-04 13:07:41.063331,2025-07-04 13:07:53.490180,0 days 00:00:12.426849,identity,32,114,0.007608756194336687,9,False,1.0742952407063654e-05,COMPLETE
290,0.030452080070972443,2025-07-04 13:07:53.490516,2025-07-04 13:08:06.513735,0 days 00:00:13.023219,sigmoid,32,120,0.0002581433877367418,10,False,1.1378762291485414e-05,COMPLETE
291,3.897106216754764e-05,2025-07-04 13:08:06.514076,2025-07-04 13:08:15.387291,0 days 00:00:08.873215,identity,32,17,0.00031541042341533493,9,False,1.2048816594614906e-05,COMPLETE
292,1.4732706404174678e-05,2025-07-04 13:08:15.387604,2025-07-04 13:08:28.317363,0 days 00:00:12.929759,identity,32,121,0.0003361863560148992,10,False,5.575269762017033e-05,COMPLETE
293,4.555328814603854e-06,2025-07-04 13:11:57.649099,2025-07-04 13:12:09.645057,0 days 00:00:11.995958,identity,32,108,0.0002338253638583451,9,False,1.0038058121502685e-05,COMPLETE
294,9.111767212743871e-06,2025-07-04 13:34:26.279678,2025-07-04 13:34:38.757949,0 days 00:00:12.478271,identity,32,117,0.0002869266748695767,9,False,1.5628032852364465e-05,COMPLETE
295,6.258593202801421e-06,2025-07-04 13:34:38.758292,2025-07-04 13:34:50.795733,0 days 00:00:12.037441,identity,32,112,0.0002526692838386538,9,False,1.3368337247947474e-05,COMPLETE
296,4.529596935753943e-06,2025-07-04 13:34:50.796080,2025-07-04 13:35:03.336466,0 days 00:00:12.540386,identity,32,128,0.0003070108220000157,9,False,1.0995262043003724e-05,COMPLETE
297,4.487828391575022e-06,2025-07-04 13:35:28.012646,2025-07-04 13:35:40.987461,0 days 00:00:12.974815,identity,32,118,0.00027111126821912675,10,False,1.2042202783831159e-05,COMPLETE
298,5.112704911880428e-06,2025-07-04 13:35:40.987800,2025-07-04 13:35:53.655046,0 days 00:00:12.667246,identity,32,122,0.00021564563369121312,9,False,1.4535414833430418e-05,COMPLETE
299,6.382357241818681e-06,2025-07-04 13:35:53.655403,2025-07-04 13:36:06.337985,0 days 00:00:12.682582,identity,32,119,0.0003310754244057963,9,False,1.082999106606318e-05,COMPLETE
300,4.5711994971497916e-06,2025-07-04 13:36:07.333958,2025-07-04 13:36:19.800389,0 days 00:00:12.466431,identity,32,115,0.0002485518138859706,9,True,1.0021213910245062e-05,COMPLETE
301,5.27684733242495e-06,2025-07-04 13:36:19.800753,2025-07-04 13:36:32.673811,0 days 00:00:12.873058,identity,32,126,0.0002962385439279148,9,False,1.2895227028371974e-05,COMPLETE
302,6.502731139335083e-06,2025-07-04 13:36:32.674158,2025-07-04 13:36:45.044778,0 days 00:00:12.370620,identity,32,124,0.0003599365542452083,8,False,1.167258080574181e-05,COMPLETE
303,3.938298959837994e-06,2025-07-04 13:36:45.045121,2025-07-04 13:36:57.714091,0 days 00:00:12.668970,identity,32,121,0.0002708496207793325,9,False,1.3406588233325697e-05,COMPLETE
304,6.651487638009712e-06,2025-07-04 13:36:57.714422,2025-07-04 13:37:10.416127,0 days 00:00:12.701705,identity,32,121,0.0002011583085055261,9,False,1.6830570648315137e-05,COMPLETE
305,4.3693075895134825e-06,2025-07-04 13:37:10.416465,2025-07-04 13:37:23.460077,0 days 00:00:13.043612,identity,32,124,0.00023274991744146232,10,False,1.3921529101915021e-05,COMPLETE
306,4.562754384096479e-06,2025-07-04 13:37:23.460435,2025-07-04 13:37:36.500271,0 days 00:00:13.039836,identity,32,128,0.00022166627015039904,10,False,1.562881153134458e-05,COMPLETE
307,0.0003670726146083325,2025-07-04 13:37:36.500623,2025-07-04 13:37:42.880090,0 days 00:00:06.379467,identity,128,125,0.00023363226361026472,8,False,1.3898379429546759e-05,COMPLETE
308,5.739255357184447e-06,2025-07-04 13:37:42.880457,2025-07-04 13:37:56.016569,0 days 00:00:13.136112,identity,32,122,0.00031257013691611026,10,False,1.4533334944187877e-05,COMPLETE
309,4.007849838671973e-06,2025-07-04 13:37:56.016934,2025-07-04 13:38:08.455299,0 days 00:00:12.438365,identity,32,124,0.00028464259341455007,8,False,1.3305295157183464e-05,COMPLETE
310,8.859610716172028e-06,2025-07-04 13:38:08.455640,2025-07-04 13:38:20.876849,0 days 00:00:12.421209,identity,32,123,0.00024372385816069642,8,False,1.6864579540117827e-05,COMPLETE
311,0.03129548951983452,2025-07-04 13:38:20.877194,2025-07-04 13:38:33.356295,0 days 00:00:12.479101,sigmoid,32,121,0.00019126998438434966,8,False,1.3726127992986571e-05,COMPLETE
312,4.0397421798843425e-06,2025-07-04 13:39:46.335987,2025-07-04 13:39:58.677122,0 days 00:00:12.341135,identity,32,124,0.0002720593503636761,8,False,1.2894349250497863e-05,COMPLETE
313,6.995741841819836e-06,2025-07-04 13:39:58.677478,2025-07-04 13:40:11.154159,0 days 00:00:12.476681,identity,32,125,0.0003474836503962968,8,False,1.5286461364242446e-05,COMPLETE
314,4.320594143791823e-06,2025-07-04 13:40:11.154505,2025-07-04 13:40:23.519131,0 days 00:00:12.364626,identity,32,123,0.00040988178866613486,8,False,1.2492296848708808e-05,COMPLETE
315,6.134102477517445e-06,2025-07-04 13:41:14.637433,2025-07-04 13:41:26.988762,0 days 00:00:12.351329,identity,32,124,0.0003970681980753463,8,False,1.2699413166177611e-05,COMPLETE
316,4.648189133149572e-06,2025-07-04 13:41:26.989109,2025-07-04 13:41:39.567822,0 days 00:00:12.578713,identity,32,126,0.00040667822191287664,8,False,1.2984522368697392e-05,COMPLETE
317,5.693306320608826e-06,2025-07-04 13:41:39.568169,2025-07-04 13:41:51.977622,0 days 00:00:12.409453,identity,32,123,0.00033904965790604704,8,False,4.5942251605885684e-05,COMPLETE
318,8.506573067279533e-06,2025-07-04 13:45:20.312106,2025-07-04 13:45:35.642677,0 days 00:00:15.330571,identity,32,121,0.00044688870831928527,19,False,1.4911758929081395e-05,COMPLETE
319,4.183645614830311e-06,2025-07-04 13:45:35.643041,2025-07-04 13:45:48.213375,0 days 00:00:12.570334,identity,32,126,0.000352753987468775,8,True,1.1995899975047761e-05,COMPLETE
320,4.318094397604e-06,2025-07-04 13:45:48.213720,2025-07-04 13:46:00.758796,0 days 00:00:12.545076,identity,32,126,0.00043177850421297737,8,True,1.1987085181370704e-05,COMPLETE
321,4.349763912614435e-06,2025-07-04 13:48:23.957211,2025-07-04 13:48:36.441001,0 days 00:00:12.483790,identity,32,126,0.00042609391061198117,8,True,1.219625927016309e-05,COMPLETE
322,4.67792642666609e-06,2025-07-04 13:50:39.460460,2025-07-04 13:50:51.818990,0 days 00:00:12.358530,identity,32,123,0.00038201961839267684,8,True,1.1881188288162307e-05,COMPLETE
323,4.36068785347743e-06,2025-07-04 13:50:51.819340,2025-07-04 13:51:04.015766,0 days 00:00:12.196426,identity,32,128,0.00043457714185814373,8,True,1.290064892439065e-05,COMPLETE
324,5.478339062392479e-06,2025-07-04 13:51:04.016117,2025-07-04 13:51:16.206308,0 days 00:00:12.190191,identity,32,120,0.0003622726429316988,8,True,2.8418221872293034e-05,COMPLETE
325,4.717905085271923e-06,2025-07-04 13:51:16.206644,2025-07-04 13:51:28.717631,0 days 00:00:12.510987,identity,32,125,0.000395328614157873,8,True,1.1899867140584244e-05,COMPLETE
326,8.398255886277184e-06,2025-07-04 13:52:14.828379,2025-07-04 13:52:27.217817,0 days 00:00:12.389438,identity,32,122,0.003073277894819446,8,True,1.3084425933256117e-05,COMPLETE
327,4.631769570551114e-06,2025-07-04 13:52:27.218168,2025-07-04 13:52:39.432244,0 days 00:00:12.214076,identity,32,120,0.00036295003854162786,8,True,1.1830569906913889e-05,COMPLETE
328,4.484207238419913e-06,2025-07-04 13:52:39.432594,2025-07-04 13:52:51.301859,0 days 00:00:11.869265,identity,32,106,0.0003315233046176916,8,True,1.4222998784267215e-05,COMPLETE
329,0.00025825464399531484,2025-07-04 13:53:02.570357,2025-07-04 13:53:08.934045,0 days 00:00:06.363688,identity,128,126,0.0004928191653053442,8,True,0.00013734991153579627,COMPLETE
330,5.418971795734251e-06,2025-07-04 13:53:08.934417,2025-07-04 13:53:21.486753,0 days 00:00:12.552336,identity,32,123,0.0003643275601868341,8,True,1.1260608384217627e-05,COMPLETE
331,4.301394437788986e-05,2025-07-04 13:53:21.487099,2025-07-04 13:53:33.745322,0 days 00:00:12.258223,identity,32,128,0.00041627272874794076,8,True,6.634644301322111e-05,COMPLETE
332,5.095503183838446e-06,2025-07-04 13:53:50.231010,2025-07-04 13:54:02.698129,0 days 00:00:12.467119,identity,32,124,0.0003134505627858538,8,True,1.289061952661099e-05,COMPLETE
333,0.03298918530344963,2025-07-04 13:54:02.698475,2025-07-04 13:54:15.234976,0 days 00:00:12.536501,sigmoid,32,119,0.0002882738509664782,8,True,1.588018119526262e-05,COMPLETE
334,4.010284101241268e-06,2025-07-04 13:54:15.235325,2025-07-04 13:54:27.585787,0 days 00:00:12.350462,identity,32,121,0.00033423737530631633,8,False,1.1861259440019487e-05,COMPLETE
335,5.1617580538732e-06,2025-07-04 13:54:34.002776,2025-07-04 13:54:46.199348,0 days 00:00:12.196572,identity,32,120,0.00032541619592633443,8,False,1.1473639166209118e-05,COMPLETE
336,4.76153354611597e-06,2025-07-04 13:54:46.199700,2025-07-04 13:54:58.754353,0 days 00:00:12.554653,identity,32,126,0.0002650974650113489,8,True,1.1253322774662743e-05,COMPLETE
337,6.837684395577526e-06,2025-07-04 13:54:58.754705,2025-07-04 13:55:11.280847,0 days 00:00:12.526142,identity,32,121,0.00029062030487219694,8,False,1.4136377466909439e-05,COMPLETE
338,5.8843302213063e-06,2025-07-04 13:55:16.687264,2025-07-04 13:55:28.950633,0 days 00:00:12.263369,identity,32,119,0.0003527269809911736,8,False,1.201810749633887e-05,COMPLETE
339,5.44766817256459e-06,2025-07-04 13:55:28.950982,2025-07-04 13:55:41.325014,0 days 00:00:12.374032,identity,32,122,0.00031040097835040786,8,False,1.1067781364903592e-05,COMPLETE
340,0.000425168895162642,2025-07-04 13:55:41.325363,2025-07-04 13:55:50.794200,0 days 00:00:09.468837,identity,32,36,0.00025632068433335386,8,False,0.0002614226069281728,COMPLETE
341,4.963542323821457e-06,2025-07-04 13:56:28.845899,2025-07-04 13:56:41.400737,0 days 00:00:12.554838,identity,32,126,0.0003423573955490203,8,False,1.3333595893936975e-05,COMPLETE
342,5.401684120442951e-06,2025-07-04 13:56:41.401085,2025-07-04 13:56:53.947212,0 days 00:00:12.546127,identity,32,114,0.00029353001967885627,9,False,1.0778335114826086e-05,COMPLETE
343,4.179965344519587e-06,2025-07-04 13:56:53.947574,2025-07-04 13:57:06.386192,0 days 00:00:12.438618,identity,32,124,0.0002640191282691247,8,False,1.5018708038688409e-05,COMPLETE
344,4.916965281154262e-06,2025-07-04 13:57:06.386552,2025-07-04 13:57:19.021428,0 days 00:00:12.634876,identity,32,118,0.00021123764547194968,9,False,1.701264877667369e-05,COMPLETE
345,5.226752818998648e-06,2025-07-04 13:57:19.021793,2025-07-04 13:57:31.538579,0 days 00:00:12.516786,identity,32,123,0.0002485576625644812,8,False,1.5089930052212091e-05,COMPLETE
346,4.809177880815696e-06,2025-07-04 14:11:38.156871,2025-07-04 14:11:50.835412,0 days 00:00:12.678541,identity,32,121,0.0002750475020066766,9,False,1.844713493443155e-05,COMPLETE
347,4.564516075333813e-06,2025-07-04 14:11:50.835763,2025-07-04 14:12:03.482795,0 days 00:00:12.647032,identity,32,119,0.00022311290109892212,9,False,1.44751262280567e-05,COMPLETE
348,4.339231054473203e-06,2025-07-04 14:12:03.483138,2025-07-04 14:12:15.892500,0 days 00:00:12.409362,identity,32,124,0.00025744579969656735,8,False,1.3346331599502574e-05,COMPLETE
349,6.6889756453747395e-06,2025-07-04 14:12:15.892860,2025-07-04 14:12:28.347180,0 days 00:00:12.454320,identity,32,115,0.00027847872721610794,9,False,1.6404534760364145e-05,COMPLETE
350,5.8814953263208736e-06,2025-07-04 14:12:28.347533,2025-07-04 14:12:40.114430,0 days 00:00:11.766897,identity,32,112,0.00016636653756980108,8,False,1.2581827991239506e-05,COMPLETE
351,8.259775313490536e-06,2025-07-04 14:12:40.114785,2025-07-04 14:12:52.891854,0 days 00:00:12.777069,identity,32,121,0.0003111626999874287,9,False,1.1260357187027774e-05,COMPLETE
352,4.870591055805562e-06,2025-07-04 14:12:52.892210,2025-07-04 14:13:05.686208,0 days 00:00:12.793998,identity,32,124,0.00022852358234954625,9,False,1.5248437643398625e-05,COMPLETE
353,0.0005347554106265306,2025-07-04 14:13:05.686560,2025-07-04 14:13:11.941654,0 days 00:00:06.255094,identity,128,128,0.00024759107240820483,8,False,1.3489330372379977e-05,COMPLETE
354,0.030353784561157227,2025-07-04 14:13:11.942028,2025-07-04 14:13:24.520302,0 days 00:00:12.578274,sigmoid,32,109,0.0002921754646814442,9,False,1.0739736431072958e-05,COMPLETE
355,4.569124030240346e-06,2025-07-04 14:13:24.520656,2025-07-04 14:13:36.729015,0 days 00:00:12.208359,identity,32,118,0.0002682850439588104,8,False,1.2544377980507657e-05,COMPLETE
356,5.093233994557522e-06,2025-07-04 14:13:36.729370,2025-07-04 14:13:49.562616,0 days 00:00:12.833246,identity,32,121,0.0001985029581953125,9,False,1.1677323947489576e-05,COMPLETE
357,7.059918061713688e-06,2025-07-04 14:13:49.562974,2025-07-04 14:14:04.354777,0 days 00:00:14.791803,identity,32,116,0.0003295409575423041,18,False,1.4099853756575775e-05,COMPLETE
358,5.611911547021009e-06,2025-07-04 14:14:04.355133,2025-07-04 14:14:17.320469,0 days 00:00:12.965336,identity,32,124,0.00024234496824828995,9,False,1.0763141099791499e-05,COMPLETE
359,5.894589321542298e-06,2025-07-04 14:14:17.320846,2025-07-04 14:14:29.943877,0 days 00:00:12.623031,identity,32,126,0.00030348850096009836,8,False,1.224610259488733e-05,COMPLETE
360,5.15922374688671e-06,2025-07-04 14:14:29.944237,2025-07-04 14:14:42.744283,0 days 00:00:12.800046,identity,32,122,0.0002676186157282435,9,False,1.0700803321645806e-05,COMPLETE
361,3.886817921738839e-06,2025-07-04 14:14:42.744640,2025-07-04 14:14:55.111031,0 days 00:00:12.366391,identity,32,119,0.00033659823763009135,8,False,1.3464788016649904e-05,COMPLETE
362,6.440996912715491e-06,2025-07-04 14:14:55.111393,2025-07-04 14:15:07.998077,0 days 00:00:12.886684,identity,32,119,0.0003695326646315428,9,False,1.4489556821742875e-05,COMPLETE
363,4.241913302394096e-06,2025-07-04 14:15:07.998440,2025-07-04 14:15:19.850691,0 days 00:00:11.852251,identity,32,102,0.0003336887611184079,8,False,1.598020055282302e-05,COMPLETE
364,3.888432274834486e-06,2025-07-04 14:15:19.851044,2025-07-04 14:15:32.277728,0 days 00:00:12.426684,identity,32,122,0.00035094600690584665,8,False,1.52948872479445e-05,COMPLETE
365,8.66366463014856e-06,2025-07-04 14:15:32.278095,2025-07-04 14:15:44.791207,0 days 00:00:12.513112,identity,32,124,0.0003425207324945585,8,False,1.7236648740798683e-05,COMPLETE
366,4.8687788876122795e-06,2025-07-04 14:15:44.791565,2025-07-04 14:15:57.238539,0 days 00:00:12.446974,identity,32,122,0.0003803819054791505,8,False,1.6041141246464202e-05,COMPLETE
367,7.394241038127802e-06,2025-07-04 14:17:15.054784,2025-07-04 14:17:27.255025,0 days 00:00:12.200241,identity,32,128,0.00033466141730887234,8,False,1.8825583859340002e-05,COMPLETE
368,5.617671831714688e-06,2025-07-04 14:17:27.255390,2025-07-04 14:17:39.812926,0 days 00:00:12.557536,identity,32,125,0.000364295162265245,8,False,1.6315518808027387e-05,COMPLETE
369,4.333582637627842e-06,2025-07-04 14:17:39.813290,2025-07-04 14:17:52.301159,0 days 00:00:12.487869,identity,32,120,0.000324091808662695,8,False,1.5749059257833647e-05,COMPLETE
370,9.189318916469347e-06,2025-07-04 14:21:14.344119,2025-07-04 14:21:22.651089,0 days 00:00:08.306970,identity,64,122,0.0003854365712794521,8,False,1.4694901128982039e-05,COMPLETE
371,4.0285549403051846e-06,2025-07-04 14:21:22.651466,2025-07-04 14:21:35.325528,0 days 00:00:12.674062,identity,32,126,0.00031475646665366744,8,False,1.3596060063675431e-05,COMPLETE
372,6.805259090469917e-06,2025-07-04 14:21:35.325897,2025-07-04 14:21:44.992839,0 days 00:00:09.666942,identity,32,52,0.00033991838734413087,8,False,1.762962487632356e-05,COMPLETE
373,6.99402562531759e-06,2025-07-04 14:21:44.993190,2025-07-04 14:21:57.625478,0 days 00:00:12.632288,identity,32,123,0.0003171182508802295,8,False,1.5123860916356485e-05,COMPLETE
374,4.416784122440731e-06,2025-07-04 14:21:57.625835,2025-07-04 14:22:10.137749,0 days 00:00:12.511914,identity,32,128,0.00035293472657132086,8,False,1.3858716214108698e-05,COMPLETE
375,5.445214810606558e-06,2025-07-04 14:22:10.138117,2025-07-04 14:22:22.723700,0 days 00:00:12.585583,identity,32,119,0.0003883168611980929,8,False,1.5875970754618752e-05,COMPLETE
376,2.9667264243471436e-05,2025-07-04 14:22:34.516066,2025-07-04 14:22:40.879013,0 days 00:00:06.362947,identity,128,124,0.00030915741562410356,8,False,1.3899565459501715e-05,COMPLETE
377,0.03123026341199875,2025-07-04 14:22:40.879392,2025-07-04 14:22:53.307106,0 days 00:00:12.427714,sigmoid,32,121,0.0003470091073079855,8,False,1.4832517911667562e-05,COMPLETE
378,4.485254521569004e-06,2025-07-04 14:22:53.307467,2025-07-04 14:23:05.748288,0 days 00:00:12.440821,identity,32,126,0.000292835537454626,8,False,1.782936461937844e-05,COMPLETE
379,6.234678039618302e-06,2025-07-04 14:23:05.748649,2025-07-04 14:23:20.453128,0 days 00:00:14.704479,identity,32,119,0.00032616351699495377,17,False,1.336415755065326e-05,COMPLETE
380,5.549577053898247e-06,2025-07-04 14:23:20.453504,2025-07-04 14:23:32.859338,0 days 00:00:12.405834,identity,32,124,0.0003873528478272674,8,False,2.1195918556711487e-05,COMPLETE
381,0.0007156523643061519,2025-07-04 14:23:32.859695,2025-07-04 14:23:45.180384,0 days 00:00:12.320689,identity,32,122,0.00030593821150552496,8,False,0.0004262089651354121,COMPLETE
382,5.7154024943884e-06,2025-07-04 14:23:45.180755,2025-07-04 14:23:56.834070,0 days 00:00:11.653315,identity,32,101,0.0003523266667364441,8,False,1.3698863723911969e-05,COMPLETE
383,4.044462457386544e-06,2025-07-04 14:23:56.834430,2025-07-04 14:24:09.296212,0 days 00:00:12.461782,identity,32,126,0.00046540490552262806,8,False,1.5271448056488138e-05,COMPLETE
384,7.317693871300435e-06,2025-07-04 14:24:09.296576,2025-07-04 14:24:21.437185,0 days 00:00:12.140609,identity,32,128,0.0004242412548187303,8,False,1.3105380323373935e-05,COMPLETE
385,6.31734019407304e-06,2025-07-04 14:24:21.437565,2025-07-04 14:24:33.895867,0 days 00:00:12.458302,identity,32,126,0.00047181756640577073,8,False,1.931250159436856e-05,COMPLETE
386,4.294457994546974e-06,2025-07-04 14:24:33.896219,2025-07-04 14:24:46.372450,0 days 00:00:12.476231,identity,32,125,0.000459702711900938,8,False,1.4616287356596753e-05,COMPLETE
387,6.171003406052478e-06,2025-07-04 14:25:38.543076,2025-07-04 14:25:50.850505,0 days 00:00:12.307429,identity,32,122,0.00039617977927166106,8,False,1.2872188668504244e-05,COMPLETE
388,4.4265516407904215e-06,2025-07-04 14:25:50.850857,2025-07-04 14:26:03.315768,0 days 00:00:12.464911,identity,32,126,0.00028669613107065235,8,False,1.2730037916067269e-05,COMPLETE
389,6.999449851718964e-06,2025-07-04 14:26:03.316130,2025-07-04 14:26:15.451068,0 days 00:00:12.134938,identity,32,128,0.00036902233226526477,8,False,1.4593869248687755e-05,COMPLETE
390,1.0409696187707596e-05,2025-07-04 14:26:15.451427,2025-07-04 14:26:27.924879,0 days 00:00:12.473452,identity,32,124,0.0005406326761214816,8,False,1.6195859163499043e-05,COMPLETE
391,3.057541107409634e-05,2025-07-04 14:26:27.925240,2025-07-04 14:26:40.120928,0 days 00:00:12.195688,identity,32,120,0.00028511546202461796,8,False,8.135075839322069e-05,COMPLETE
392,5.924197921558516e-06,2025-07-04 14:26:40.121277,2025-07-04 14:26:52.385464,0 days 00:00:12.264187,identity,32,118,0.0003143388173724562,8,False,1.2428343442212627e-05,COMPLETE
393,1.426207472832175e-05,2025-07-04 14:26:52.385807,2025-07-04 14:27:01.226738,0 days 00:00:08.840931,identity,64,123,0.00041220307761302775,10,False,1.3240064660514207e-05,COMPLETE
394,5.548763510887511e-06,2025-07-04 14:27:01.227113,2025-07-04 14:27:13.951404,0 days 00:00:12.724291,identity,32,121,0.00027046179794318825,9,False,1.5127973682915087e-05,COMPLETE
395,4.142009402130498e-06,2025-07-04 14:27:13.951769,2025-07-04 14:27:26.831129,0 days 00:00:12.879360,identity,32,126,0.0003606839134013211,9,False,1.7261981345004708e-05,COMPLETE
396,7.244043899845565e-06,2025-07-04 14:27:26.831485,2025-07-04 14:27:39.077677,0 days 00:00:12.246192,identity,32,128,0.0003759286712088873,8,False,3.4392831889150195e-05,COMPLETE
397,4.761043328471715e-06,2025-07-04 14:27:39.078050,2025-07-04 14:27:51.976571,0 days 00:00:12.898521,identity,32,126,0.00035495385566168184,9,False,1.6395137012102166e-05,COMPLETE
398,7.959132744872477e-06,2025-07-04 14:27:51.976942,2025-07-04 14:28:04.493964,0 days 00:00:12.517022,identity,32,125,0.00043152441084964567,8,False,1.4407043440683653e-05,COMPLETE
399,0.031239189207553864,2025-07-04 14:28:04.494327,2025-07-04 14:28:17.505910,0 days 00:00:13.011583,sigmoid,32,124,0.0003247801763997885,9,False,1.7646025107713506e-05,COMPLETE
400,0.00016606529243290424,2025-07-04 14:30:06.129185,2025-07-04 14:30:10.012433,0 days 00:00:03.883248,identity,128,46,0.00036232767604412304,8,False,1.7578907174476815e-05,COMPLETE
401,7.776875463605393e-06,2025-07-04 14:30:10.012804,2025-07-04 14:30:22.624837,0 days 00:00:12.612033,identity,32,128,0.0003070215713423236,9,False,4.133974237596417e-05,COMPLETE
402,4.0179293137043715e-06,2025-07-04 14:30:22.625195,2025-07-04 14:30:35.030014,0 days 00:00:12.404819,identity,32,126,0.00040401071022533704,8,False,1.3935157886612074e-05,COMPLETE
403,7.997508873813786e-06,2025-07-04 14:30:35.030374,2025-07-04 14:30:47.444281,0 days 00:00:12.413907,identity,32,126,0.0005048815249313629,8,False,1.5599335323613346e-05,COMPLETE
404,3.9904248296807054e-06,2025-07-04 14:30:47.444647,2025-07-04 14:30:59.860719,0 days 00:00:12.416072,identity,32,126,0.0004212823315991286,8,False,1.9713377938925153e-05,COMPLETE
405,7.2835623541323e-06,2025-07-04 14:30:59.861089,2025-07-04 14:31:11.971301,0 days 00:00:12.110212,identity,32,128,0.00046067999806462934,8,False,3.07025622642045e-05,COMPLETE
406,1.324809818470385e-05,2025-07-04 14:31:11.971669,2025-07-04 14:31:21.045871,0 days 00:00:09.074202,identity,32,25,0.00040302845319282197,8,False,1.878601631442621e-05,COMPLETE
407,4.012427780253347e-06,2025-07-04 14:31:21.046221,2025-07-04 14:31:33.473703,0 days 00:00:12.427482,identity,32,126,0.000445071516105864,8,False,2.3490887994489237e-05,COMPLETE
408,1.4641150301031303e-05,2025-07-04 14:31:33.474064,2025-07-04 14:31:45.945215,0 days 00:00:12.471151,identity,32,125,0.000467887611557807,8,False,2.4168167576431037e-05,COMPLETE
409,1.1927228115382604e-05,2025-07-04 14:31:45.945590,2025-07-04 14:31:58.332317,0 days 00:00:12.386727,identity,32,124,0.0004416544806498705,8,False,1.8501360271480442e-05,COMPLETE
410,3.9638653106521815e-06,2025-07-04 14:31:58.332691,2025-07-04 14:32:10.777030,0 days 00:00:12.444339,identity,32,126,0.0005239932541629883,8,False,2.013787624638586e-05,COMPLETE
411,1.0957565791613888e-05,2025-07-04 14:32:10.777409,2025-07-04 14:32:23.234254,0 days 00:00:12.456845,identity,32,125,0.00047701963200120785,8,False,1.9867632571092714e-05,COMPLETE
412,1.3210627912485506e-05,2025-07-04 14:32:23.234626,2025-07-04 14:32:35.673747,0 days 00:00:12.439121,identity,32,126,0.0005448063542461329,8,False,2.1527566503814e-05,COMPLETE
413,3.9296478462347295e-06,2025-07-04 14:32:35.674109,2025-07-04 14:32:47.816041,0 days 00:00:12.141932,identity,32,128,0.00052670725035107,8,False,2.2715465939363744e-05,COMPLETE
414,1.025735582516063e-05,2025-07-04 14:32:47.816411,2025-07-04 14:32:59.952906,0 days 00:00:12.136495,identity,32,128,0.0005798370223848384,8,False,2.0023023872176474e-05,COMPLETE
415,6.196810772962635e-06,2025-07-04 14:32:59.953269,2025-07-04 14:33:12.097989,0 days 00:00:12.144720,identity,32,128,0.0005378182943699339,8,False,2.237630450537772e-05,COMPLETE
416,3.987318905274151e-06,2025-07-04 14:33:12.098358,2025-07-04 14:33:24.475860,0 days 00:00:12.377502,identity,32,123,0.0005214526375149813,8,False,2.6010862903124226e-05,COMPLETE
417,4.966124834027141e-06,2025-07-04 14:33:24.476223,2025-07-04 14:33:36.838951,0 days 00:00:12.362728,identity,32,123,0.0006155540943683884,8,False,2.5149610302609396e-05,COMPLETE
418,4.361364517535549e-06,2025-07-04 14:33:36.839315,2025-07-04 14:33:45.054239,0 days 00:00:08.214924,identity,64,126,0.0005137785274476466,8,False,2.322402184694923e-05,COMPLETE
419,1.1415690096328035e-05,2025-07-04 14:33:45.054613,2025-07-04 14:33:57.467236,0 days 00:00:12.412623,identity,32,123,0.0005769851117421343,8,False,2.6735966279612664e-05,COMPLETE
420,4.15663089370355e-06,2025-07-04 14:33:57.467603,2025-07-04 14:34:09.806500,0 days 00:00:12.338897,identity,32,122,0.00048210160161114884,8,False,2.4429039072378592e-05,COMPLETE
421,4.798120244231541e-06,2025-07-04 14:34:09.806859,2025-07-04 14:34:22.302021,0 days 00:00:12.495162,identity,32,126,0.0005014139231783745,8,False,2.1458300422526442e-05,COMPLETE
422,5.977944510959787e-06,2025-07-04 14:34:22.302396,2025-07-04 14:34:34.555974,0 days 00:00:12.253578,identity,32,128,0.0005145907163853911,8,False,1.935873842558323e-05,COMPLETE
423,0.03164474666118622,2025-07-04 14:34:34.556339,2025-07-04 14:34:47.075564,0 days 00:00:12.519225,sigmoid,32,123,0.0006129892142906836,8,False,2.2509021001548313e-05,COMPLETE
