number,value,datetime_start,datetime_complete,duration,params_activation,params_and_operator,params_lr,params_n_sets,params_seq_length,params_shape,state
308,6.3327747739094775e-06,2025-07-15 04:36:19.430052,2025-07-15 04:37:55.473388,0 days 00:01:36.043336,identity,prod,0.0065729323688689684,8,15,bell,COMPLETE
309,0.014597962610423565,2025-07-15 04:37:55.474329,2025-07-15 04:39:19.168905,0 days 00:01:23.694576,identity,prod,0.0002944409669623102,8,11,sigmoid,COMPLETE
310,2.79472405964043e-05,2025-07-15 04:39:19.169830,2025-07-15 04:40:58.070653,0 days 00:01:38.900823,identity,prod,0.005563761707442374,8,16,bell,COMPLETE
311,0.0012303210096433759,2025-07-15 04:40:58.071610,2025-07-15 04:42:33.726630,0 days 00:01:35.655020,identity,prod,0.0024720510197978303,7,15,bell,COMPLETE
312,0.00026800978230312467,2025-07-15 04:42:33.727583,2025-07-15 04:44:03.018368,0 days 00:01:29.290785,relu,prod,0.008497052309211009,8,11,bell,COMPLETE
313,0.04091006889939308,2025-07-15 04:44:03.019500,2025-07-15 04:45:29.005860,0 days 00:01:25.986360,identity,prod,0.0007085854419969839,8,10,bell,COMPLETE
314,5.596904884441756e-06,2025-07-15 04:45:29.006813,2025-07-15 04:47:10.634156,0 days 00:01:41.627343,identity,prod,0.007754468089256527,8,17,bell,COMPLETE
315,5.3686212595494e-06,2025-07-15 04:47:10.635108,2025-07-15 04:48:38.656939,0 days 00:01:28.021831,identity,prod,0.005111846077523662,8,12,bell,COMPLETE
316,5.045120360591682e-06,2025-07-15 04:48:38.657910,2025-07-15 04:50:15.969854,0 days 00:01:37.311944,identity,min,0.00893145702150472,8,16,bell,COMPLETE
317,4.200338480586652e-06,2025-07-15 04:50:15.970789,2025-07-15 04:51:43.942098,0 days 00:01:27.971309,identity,prod,0.006143821800689465,8,12,bell,COMPLETE
318,2.1554411432589404e-05,2025-07-15 04:51:43.943037,2025-07-15 04:53:12.014215,0 days 00:01:28.071178,identity,prod,0.006939283518642979,8,12,bell,COMPLETE
319,4.887809609499527e-06,2025-07-15 04:53:12.015197,2025-07-15 04:54:48.130396,0 days 00:01:36.115199,identity,prod,0.007496933419949036,8,15,bell,COMPLETE
320,3.908160579157993e-06,2025-07-15 04:54:48.131339,2025-07-15 04:56:16.870524,0 days 00:01:28.739185,identity,prod,0.005791023472391679,8,11,bell,COMPLETE
321,0.00025399684091098607,2025-07-15 04:56:16.871463,2025-07-15 04:57:50.325666,0 days 00:01:33.454203,identity,prod,0.008304870307285796,8,14,bell,COMPLETE
322,9.289279660151806e-06,2025-07-15 04:57:50.326608,2025-07-15 04:59:16.319593,0 days 00:01:25.992985,identity,prod,0.006643933236679753,8,10,bell,COMPLETE
323,4.321783308114391e-06,2025-07-15 04:59:16.320531,2025-07-15 05:01:07.147586,0 days 00:01:50.827055,relu,prod,0.009333010275208794,8,22,gaussian,COMPLETE
324,4.214467844576575e-05,2025-07-15 05:01:07.148530,2025-07-15 05:02:35.903277,0 days 00:01:28.754747,identity,prod,0.005386581990640592,8,11,bell,COMPLETE
325,3.7921809052932076e-06,2025-07-15 05:02:35.904239,2025-07-15 05:04:13.212165,0 days 00:01:37.307926,identity,min,0.007374664298925454,8,16,bell,COMPLETE
326,0.002387317596003413,2025-07-15 05:04:13.213148,2025-07-15 05:05:49.363262,0 days 00:01:36.150114,identity,prod,0.006452963739037203,8,15,bell,COMPLETE
327,4.210789938952075e-06,2025-07-15 05:05:49.364210,2025-07-15 05:07:25.515174,0 days 00:01:36.150964,identity,prod,0.00822486127833274,8,15,bell,COMPLETE
328,3.8034854696888942e-06,2025-07-15 05:07:25.516139,2025-07-15 05:09:07.616523,0 days 00:01:42.100384,identity,prod,0.005999337026669887,9,16,bell,COMPLETE
329,3.5386635772738373e-06,2025-07-15 05:09:07.617469,2025-07-15 05:10:41.040692,0 days 00:01:33.423223,identity,prod,0.00920891897850275,8,14,bell,COMPLETE
330,0.018164891749620438,2025-07-15 05:10:41.041638,2025-07-15 05:12:14.578134,0 days 00:01:33.536496,identity,prod,0.009893656609019403,8,14,bell,COMPLETE
331,6.347228008962702e-06,2025-07-15 05:12:14.579077,2025-07-15 05:13:48.018687,0 days 00:01:33.439610,identity,prod,0.008805632802559518,8,14,bell,COMPLETE
332,0.0029569556936621666,2025-07-15 05:13:48.019645,2025-07-15 05:15:16.339441,0 days 00:01:28.319796,identity,prod,0.009402871808387277,8,14,sigmoid,COMPLETE
333,4.172054104856215e-06,2025-07-15 05:15:16.340383,2025-07-15 05:16:45.546757,0 days 00:01:29.206374,identity,min,0.0052458425183879165,8,13,bell,COMPLETE
334,3.7396553125290666e-06,2025-07-15 05:16:45.547703,2025-07-15 05:18:16.228936,0 days 00:01:30.681233,identity,prod,0.008928122114581546,8,13,bell,COMPLETE
335,1.0198500156402588,2025-07-15 05:18:16.229880,2025-07-15 05:19:55.814639,0 days 00:01:39.584759,relu,prod,0.00684644011189362,9,15,bell,COMPLETE
336,3.6161693515168736e-06,2025-07-15 05:19:55.815585,2025-07-15 05:21:34.711850,0 days 00:01:38.896265,identity,prod,0.008006895924146004,8,16,bell,COMPLETE
337,4.1746770875761285e-06,2025-07-15 05:21:34.712837,2025-07-15 05:23:11.163688,0 days 00:01:36.450851,identity,prod,0.005794103230514067,9,14,bell,COMPLETE
338,4.790760158357443e-06,2025-07-15 05:23:11.164693,2025-07-15 05:24:52.795692,0 days 00:01:41.630999,identity,prod,0.009897177267070947,8,17,bell,COMPLETE
339,0.00012680098006967455,2025-07-15 05:24:52.796689,2025-07-15 05:26:29.110089,0 days 00:01:36.313400,identity,prod,0.004861908423382247,8,15,bell,COMPLETE
340,4.847311174671631e-06,2025-07-15 05:26:29.111079,2025-07-15 05:28:26.881172,0 days 00:01:57.770093,identity,prod,0.007134771922078149,8,23,bell,COMPLETE
341,0.0014898191438987851,2025-07-15 05:28:26.882140,2025-07-15 05:29:58.891751,0 days 00:01:32.009611,identity,min,0.008641790253482416,8,14,bell,COMPLETE
342,0.012529367581009865,2025-07-15 05:29:58.892700,2025-07-15 05:31:29.791093,0 days 00:01:30.898393,identity,prod,0.006536794819280645,9,12,bell,COMPLETE
343,5.175426394998794e-06,2025-07-15 05:31:29.792050,2025-07-15 05:33:05.964451,0 days 00:01:36.172401,identity,prod,0.007671933406407485,8,15,bell,COMPLETE
344,0.00018613760767038912,2025-07-15 05:33:05.965419,2025-07-15 05:34:36.694212,0 days 00:01:30.728793,identity,prod,0.006036422786988065,8,13,bell,COMPLETE
345,0.17814351618289948,2025-07-15 05:34:36.695188,2025-07-15 05:36:17.073275,0 days 00:01:40.378087,identity,prod,0.005455624996935239,9,17,gaussian,COMPLETE
346,4.189871560811298e-06,2025-07-15 05:36:17.074234,2025-07-15 05:37:53.578184,0 days 00:01:36.503950,relu,prod,0.009136569840735848,8,15,bell,COMPLETE
347,0.011132501065731049,2025-07-15 05:37:53.579169,2025-07-15 05:39:32.491532,0 days 00:01:38.912363,identity,prod,0.0008539200319930558,8,16,bell,COMPLETE
348,0.016667841002345085,2025-07-15 05:39:32.492545,2025-07-15 05:41:00.586986,0 days 00:01:28.094441,identity,prod,0.00011661308691578889,8,12,bell,COMPLETE
349,4.534608706308063e-06,2025-07-15 05:41:00.587946,2025-07-15 05:42:37.785651,0 days 00:01:37.197705,identity,min,0.008174152741069515,7,16,bell,COMPLETE
350,0.00032374446163885295,2025-07-15 05:42:37.786664,2025-07-15 05:44:08.706229,0 days 00:01:30.919565,identity,prod,0.007296675938668054,8,13,bell,COMPLETE
351,3.918215043086093e-06,2025-07-15 05:44:08.707214,2025-07-15 05:45:36.620533,0 days 00:01:27.913319,identity,prod,0.00409331777289494,5,14,bell,COMPLETE
352,0.00010320806177332997,2025-07-15 05:45:36.621501,2025-07-15 05:47:12.892716,0 days 00:01:36.271215,identity,prod,0.006464590846925386,8,15,bell,COMPLETE
353,4.157521743763937e-06,2025-07-15 05:47:12.893686,2025-07-15 05:48:43.754567,0 days 00:01:30.860881,identity,prod,0.007027879479928973,9,12,bell,COMPLETE
354,0.032151490449905396,2025-07-15 05:48:43.755563,2025-07-15 05:50:33.049538,0 days 00:01:49.293975,identity,prod,0.004986075698206207,8,22,sigmoid,COMPLETE
355,8.11197969596833e-06,2025-07-15 05:50:33.050532,2025-07-15 05:52:01.185862,0 days 00:01:28.135330,identity,prod,0.009911378119424087,8,12,bell,COMPLETE
356,4.354628799774218e-06,2025-07-15 05:52:01.186836,2025-07-15 05:53:34.874030,0 days 00:01:33.687194,identity,prod,0.005896750355837818,8,14,bell,COMPLETE
357,3.95885263060336e-06,2025-07-15 05:53:34.874977,2025-07-15 05:54:59.458770,0 days 00:01:24.583793,identity,min,0.00832404920447299,8,10,bell,COMPLETE
358,7.995413761818781e-05,2025-07-15 05:54:59.459727,2025-07-15 05:56:31.586250,0 days 00:01:32.126523,relu,prod,0.0011629967418105324,9,11,bell,COMPLETE
359,3.90845661968342e-06,2025-07-15 05:56:31.587211,2025-07-15 05:58:07.936678,0 days 00:01:36.349467,identity,prod,0.007773113225209913,8,15,bell,COMPLETE
360,3.161854328936897e-05,2025-07-15 05:58:07.937635,2025-07-15 05:59:46.439733,0 days 00:01:38.502098,identity,prod,0.00633393142529252,6,17,bell,COMPLETE
361,1.4124112567515112e-05,2025-07-15 05:59:46.440690,2025-07-15 06:01:25.531787,0 days 00:01:39.091097,identity,prod,0.009003005767412569,8,16,bell,COMPLETE
362,0.00013235713413450867,2025-07-15 06:01:25.532786,2025-07-15 06:03:23.338013,0 days 00:01:57.805227,identity,prod,0.005407047124215974,7,23,bell,COMPLETE
363,3.844007096631685e-06,2025-07-15 06:03:23.338992,2025-07-15 06:04:55.068400,0 days 00:01:31.729408,identity,prod,0.007063771902954216,9,11,bell,COMPLETE
364,4.434963557287119e-06,2025-07-15 06:04:55.069367,2025-07-15 06:06:33.995391,0 days 00:01:38.926024,identity,prod,0.007623259333287025,8,16,bell,COMPLETE
365,5.167784365767147e-06,2025-07-15 06:06:33.996361,2025-07-15 06:08:08.807563,0 days 00:01:34.811202,identity,min,0.008542017687586402,8,15,bell,COMPLETE
366,0.00030191088444553316,2025-07-15 06:08:08.808549,2025-07-15 06:09:42.301960,0 days 00:01:33.493411,identity,prod,0.005933179932311832,8,14,bell,COMPLETE
367,0.17019304633140564,2025-07-15 06:09:42.302937,2025-07-15 06:11:06.501602,0 days 00:01:24.198665,identity,prod,0.004632418827542919,8,12,gaussian,COMPLETE
368,0.10274848341941833,2025-07-15 06:11:06.502557,2025-07-15 06:12:37.274375,0 days 00:01:30.771818,identity,prod,0.0005420897260059748,8,13,bell,COMPLETE
369,0.005935932509601116,2025-07-15 06:12:37.275361,2025-07-15 06:14:22.833893,0 days 00:01:45.558532,relu,prod,0.006773045627319926,9,17,bell,COMPLETE
370,8.035327482502908e-06,2025-07-15 06:14:22.834882,2025-07-15 06:15:51.708922,0 days 00:01:28.874040,identity,prod,0.00896491386387132,8,11,bell,COMPLETE
371,1.9897392121492885e-05,2025-07-15 06:15:51.709893,2025-07-15 06:17:28.009353,0 days 00:01:36.299460,identity,prod,0.005424641387235266,8,15,bell,COMPLETE
372,1.0996044693456497e-05,2025-07-15 06:17:28.010369,2025-07-15 06:19:07.389747,0 days 00:01:39.379378,identity,prod,0.0029752798906483137,9,15,bell,COMPLETE
373,0.0007518324418924749,2025-07-15 06:19:07.390731,2025-07-15 06:20:36.828853,0 days 00:01:29.438122,identity,min,0.007504989324169356,8,13,bell,COMPLETE
374,2.457473055983428e-05,2025-07-15 06:20:36.829823,2025-07-15 06:22:26.693639,0 days 00:01:49.863816,identity,prod,0.006348579449166534,8,20,bell,COMPLETE
375,3.70375801139744e-06,2025-07-15 06:22:26.694637,2025-07-15 06:24:00.315311,0 days 00:01:33.620674,identity,prod,0.008211248517112284,8,14,bell,COMPLETE
376,1.4791441572015174e-05,2025-07-15 06:24:00.316300,2025-07-15 06:25:28.486022,0 days 00:01:28.169722,identity,prod,0.009464417875274335,8,12,bell,COMPLETE
377,0.01035173051059246,2025-07-15 06:25:28.487035,2025-07-15 06:26:49.700521,0 days 00:01:21.213486,identity,prod,0.006808939326512698,8,10,sigmoid,COMPLETE
378,3.709668590090587e-06,2025-07-15 06:26:49.701525,2025-07-15 06:28:21.431912,0 days 00:01:31.730387,identity,prod,0.005667835574936668,9,11,bell,COMPLETE
379,1.857489041867666e-05,2025-07-15 06:28:21.432929,2025-07-15 06:30:00.538920,0 days 00:01:39.105991,identity,prod,0.005067165803570671,8,16,bell,COMPLETE
380,0.00701918127015233,2025-07-15 06:30:00.539929,2025-07-15 06:31:31.914709,0 days 00:01:31.374780,relu,prod,0.009955841770718732,8,13,bell,COMPLETE
381,5.836587661178783e-06,2025-07-15 06:31:31.915689,2025-07-15 06:33:06.703410,0 days 00:01:34.787721,identity,min,0.0074699395727400066,8,15,bell,COMPLETE
382,0.0020904189441353083,2025-07-15 06:33:06.704397,2025-07-15 06:34:48.397656,0 days 00:01:41.693259,identity,prod,0.0059754535490193555,8,17,bell,COMPLETE
383,1.0111337360285688e-05,2025-07-15 06:34:48.398661,2025-07-15 06:36:27.387565,0 days 00:01:38.988904,identity,prod,0.008722864737635679,8,16,bell,COMPLETE
384,3.4893714655481745e-06,2025-07-15 06:36:27.388558,2025-07-15 06:38:15.248330,0 days 00:01:47.859772,identity,prod,0.006394440882085633,9,18,bell,COMPLETE
385,8.706789230927825e-06,2025-07-15 06:38:15.249311,2025-07-15 06:40:10.464916,0 days 00:01:55.215605,identity,prod,0.0065289044955367205,8,22,bell,COMPLETE
386,6.738064985256642e-05,2025-07-15 06:40:10.465910,2025-07-15 06:41:47.256088,0 days 00:01:36.790178,identity,prod,0.006196358707636171,9,14,bell,COMPLETE
387,3.7728350434917957e-06,2025-07-15 06:41:47.257079,2025-07-15 06:43:15.491611,0 days 00:01:28.234532,identity,prod,0.005492874244588303,8,12,bell,COMPLETE
388,0.13178154826164246,2025-07-15 06:43:15.492598,2025-07-15 06:45:00.084044,0 days 00:01:44.591446,identity,prod,0.006990617606192645,8,18,bell,COMPLETE
389,0.006424133200198412,2025-07-15 06:45:00.085033,2025-07-15 06:46:28.250849,0 days 00:01:28.165816,identity,prod,0.005056478897676411,8,12,bell,COMPLETE
390,2.9721455575781874e-05,2025-07-15 06:46:28.251844,2025-07-15 06:48:18.362144,0 days 00:01:50.110300,identity,min,0.004323860791388216,9,21,gaussian,COMPLETE
391,0.0029165418818593025,2025-07-15 06:48:18.363136,2025-07-15 06:49:47.216781,0 days 00:01:28.853645,identity,prod,0.0018616458378375128,8,11,bell,COMPLETE
392,3.80161850443983e-06,2025-07-15 06:49:47.217773,2025-07-15 06:51:31.715565,0 days 00:01:44.497792,identity,prod,0.006457169332322186,8,18,bell,COMPLETE
393,5.706975116481772e-06,2025-07-15 06:51:31.716570,2025-07-15 06:53:29.674293,0 days 00:01:57.957723,identity,prod,0.005714740545003605,8,23,bell,COMPLETE
394,1.4750689842912834e-05,2025-07-15 06:53:29.675291,2025-07-15 06:55:00.911811,0 days 00:01:31.236520,relu,prod,0.00710067250624902,8,13,bell,COMPLETE
395,8.126194188662339e-06,2025-07-15 06:55:00.912779,2025-07-15 06:56:36.677226,0 days 00:01:35.764447,identity,prod,0.006159413905225526,7,15,bell,COMPLETE
396,1.2922114365210291e-05,2025-07-15 06:56:36.678223,2025-07-15 06:58:30.104463,0 days 00:01:53.426240,identity,prod,0.007940675004274828,9,20,bell,COMPLETE
397,3.670638761832379e-06,2025-07-15 06:58:30.105469,2025-07-15 07:00:17.180251,0 days 00:01:47.074782,identity,prod,0.006812064453857371,8,19,bell,COMPLETE
398,2.5821869712672196e-05,2025-07-15 07:00:17.181258,2025-07-15 07:01:44.449144,0 days 00:01:27.267886,identity,min,0.004668851455930192,8,11,bell,COMPLETE
399,5.449054697237443e-06,2025-07-15 07:01:44.450184,2025-07-15 07:03:10.620184,0 days 00:01:26.170000,identity,prod,0.005825602571319661,8,10,bell,COMPLETE
400,3.5541868328436976e-06,2025-07-15 07:03:10.621202,2025-07-15 07:04:41.525715,0 days 00:01:30.904513,identity,prod,0.007526682009353467,9,12,bell,COMPLETE
401,0.03978568688035011,2025-07-15 07:04:41.526768,2025-07-15 07:06:09.868910,0 days 00:01:28.342142,identity,prod,0.005151212540275303,8,14,sigmoid,COMPLETE
402,7.774446203256957e-06,2025-07-15 07:06:09.869935,2025-07-15 07:07:43.626798,0 days 00:01:33.756863,identity,prod,0.006344926868470917,8,14,bell,COMPLETE
403,3.82269490728504e-06,2025-07-15 07:07:43.627814,2025-07-15 07:09:12.722681,0 days 00:01:29.094867,identity,prod,0.008045117517460449,8,11,bell,COMPLETE
404,3.5213963656133274e-06,2025-07-15 07:09:12.723676,2025-07-15 07:10:49.337994,0 days 00:01:36.614318,relu,prod,0.0070937466779182,8,15,bell,COMPLETE
405,0.03676893562078476,2025-07-15 07:10:49.339049,2025-07-15 07:12:26.085105,0 days 00:01:36.746056,relu,prod,0.0072858894317385505,8,15,bell,COMPLETE
406,0.0044722482562065125,2025-07-15 07:12:26.086085,2025-07-15 07:14:05.956626,0 days 00:01:39.870541,relu,prod,0.009149148897722725,9,15,bell,COMPLETE
407,3.5771652164839907e-06,2025-07-15 07:14:05.957645,2025-07-15 07:15:41.120420,0 days 00:01:35.162775,relu,min,0.005492782306189041,8,15,bell,COMPLETE
408,0.00016133366443682462,2025-07-15 07:15:41.121448,2025-07-15 07:17:14.999249,0 days 00:01:33.877801,relu,prod,0.00797857649550196,8,14,bell,COMPLETE
409,1.933732164616231e-05,2025-07-15 07:17:15.000266,2025-07-15 07:19:10.520109,0 days 00:01:55.519843,relu,prod,0.006524341034726354,8,22,bell,COMPLETE
410,1.3169734477996826,2025-07-15 07:19:10.521142,2025-07-15 07:20:47.074615,0 days 00:01:36.553473,relu,prod,0.006059701140940946,8,15,bell,COMPLETE
411,0.014976691454648972,2025-07-15 07:20:47.075687,2025-07-15 07:22:20.315925,0 days 00:01:33.240238,relu,prod,0.008666226526327418,7,14,bell,COMPLETE
412,0.0005020120297558606,2025-07-15 07:22:20.316958,2025-07-15 07:24:00.136892,0 days 00:01:39.819934,relu,prod,0.007273068580314724,9,15,bell,COMPLETE
413,1.084929499484133e-05,2025-07-15 07:24:00.137913,2025-07-15 07:25:35.398929,0 days 00:01:35.261016,relu,prod,0.00681456780476147,8,16,gaussian,COMPLETE
414,5.306468665366992e-06,2025-07-15 07:25:35.400178,2025-07-15 07:27:19.868023,0 days 00:01:44.467845,identity,prod,0.005764578822684504,8,18,bell,COMPLETE
415,3.998917691205861e-06,2025-07-15 07:27:19.869048,2025-07-15 07:28:54.633650,0 days 00:01:34.764602,identity,min,0.009893629881049245,8,15,bell,COMPLETE
416,3.196491888957098e-05,2025-07-15 07:28:54.634678,2025-07-15 07:30:56.389248,0 days 00:02:01.754570,identity,prod,0.008115596867998228,9,23,bell,COMPLETE
417,3.5410803320701234e-06,2025-07-15 07:30:56.390224,2025-07-15 07:32:35.396629,0 days 00:01:39.006405,identity,prod,0.009083730298589197,8,16,bell,COMPLETE
418,4.346309651737101e-06,2025-07-15 07:32:35.397647,2025-07-15 07:34:14.318346,0 days 00:01:38.920699,identity,prod,0.009035253043877717,8,16,bell,COMPLETE
419,3.7489048736460973e-06,2025-07-15 07:34:14.319337,2025-07-15 07:35:56.492053,0 days 00:01:42.172716,identity,prod,0.008663255623070831,9,16,bell,COMPLETE
420,3.6002584238303825e-06,2025-07-15 07:35:56.493100,2025-07-15 07:37:35.375166,0 days 00:01:38.882066,identity,prod,0.008066338691280333,8,16,bell,COMPLETE
421,3.773654952965444e-06,2025-07-15 07:37:35.376182,2025-07-15 07:39:14.644008,0 days 00:01:39.267826,relu,prod,0.009388726086988977,8,16,bell,COMPLETE
422,4.4898320084030274e-06,2025-07-15 07:39:14.645047,2025-07-15 07:41:15.151459,0 days 00:02:00.506412,identity,prod,0.009945325003182666,8,24,bell,COMPLETE
423,0.01773463562130928,2025-07-15 07:41:15.152470,2025-07-15 07:42:51.390805,0 days 00:01:36.238335,identity,prod,0.007371489481706073,8,17,sigmoid,COMPLETE
424,0.08268807083368301,2025-07-15 07:42:51.391804,2025-07-15 07:44:31.883223,0 days 00:01:40.491419,identity,min,0.008399676754320518,9,16,bell,COMPLETE
425,0.3634604215621948,2025-07-15 07:44:31.884268,2025-07-15 07:46:10.857062,0 days 00:01:38.972794,identity,prod,0.00016494765707370798,8,16,bell,COMPLETE
426,1.0797955837915652e-05,2025-07-15 07:46:10.858077,2025-07-15 07:48:03.377518,0 days 00:01:52.519441,identity,prod,0.007576795246904337,8,21,bell,COMPLETE
427,3.6889091461489443e-06,2025-07-15 07:48:03.378518,2025-07-15 07:49:39.809650,0 days 00:01:36.431132,identity,prod,0.00920184263813799,8,15,bell,COMPLETE
428,5.588027852354571e-05,2025-07-15 07:49:39.810677,2025-07-15 07:51:16.230106,0 days 00:01:36.419429,identity,prod,0.008368693460274024,8,15,bell,COMPLETE
429,6.547126304212725e-06,2025-07-15 07:51:16.231137,2025-07-15 07:53:03.466739,0 days 00:01:47.235602,identity,prod,0.0069247789787711435,8,19,bell,COMPLETE
430,1.3172639608383179,2025-07-15 07:53:03.467729,2025-07-15 07:54:37.309679,0 days 00:01:33.841950,relu,prod,0.007703370934623108,8,14,bell,COMPLETE
431,5.337405582395149e-06,2025-07-15 07:54:37.310739,2025-07-15 07:56:19.318174,0 days 00:01:42.007435,identity,prod,0.009113727039919318,8,17,bell,COMPLETE
432,3.8086513995949645e-06,2025-07-15 07:56:19.319233,2025-07-15 07:57:57.101554,0 days 00:01:37.782321,identity,min,0.006338352179856681,9,15,bell,COMPLETE
433,3.805979531534831e-06,2025-07-15 07:57:57.102543,2025-07-15 07:59:52.260301,0 days 00:01:55.157758,identity,prod,0.0037035256773851615,8,22,bell,COMPLETE
434,3.508684358166647e-06,2025-07-15 07:59:52.261330,2025-07-15 08:01:03.992212,0 days 00:01:11.730882,identity,prod,0.006692101351152582,8,5,bell,COMPLETE
435,1.5487938071601093e-05,2025-07-15 08:01:03.993210,2025-07-15 08:02:37.597611,0 days 00:01:33.604401,identity,prod,0.006619970972404816,8,14,bell,COMPLETE
436,0.48676586151123047,2025-07-15 08:02:37.598661,2025-07-15 08:03:53.794376,0 days 00:01:16.195715,identity,prod,0.006016114318611825,9,7,gaussian,COMPLETE
437,3.5202010622015223e-06,2025-07-15 08:03:53.795424,2025-07-15 08:05:05.656166,0 days 00:01:11.860742,identity,prod,0.00709348385882026,8,5,bell,COMPLETE
438,3.53206792169658e-06,2025-07-15 08:05:05.657148,2025-07-15 08:06:19.869508,0 days 00:01:14.212360,identity,prod,0.006917142444201966,9,5,bell,COMPLETE
439,3.4631382277439116e-06,2025-07-15 08:06:19.870507,2025-07-15 08:07:33.953355,0 days 00:01:14.082848,identity,prod,0.006969529210068577,9,5,bell,COMPLETE
440,3.8919220060051885e-06,2025-07-15 08:07:33.954327,2025-07-15 08:08:49.384506,0 days 00:01:15.430179,relu,min,0.007058695301286446,9,6,bell,COMPLETE
441,3.3924809486052254e-06,2025-07-15 08:08:49.385522,2025-07-15 08:10:03.418398,0 days 00:01:14.032876,identity,prod,0.0064002150336859645,9,5,bell,COMPLETE
442,3.7350605452957097e-06,2025-07-15 08:10:03.419413,2025-07-15 08:11:20.583483,0 days 00:01:17.164070,identity,prod,0.007377126799153134,9,6,bell,COMPLETE
443,4.095025360584259e-06,2025-07-15 08:11:20.584509,2025-07-15 08:12:34.699342,0 days 00:01:14.114833,identity,prod,0.006582094548169477,9,5,bell,COMPLETE
444,4.817112767341314e-06,2025-07-15 08:12:34.700579,2025-07-15 08:13:48.781586,0 days 00:01:14.081007,identity,prod,0.007473841189543801,9,5,bell,COMPLETE
445,0.0206716638058424,2025-07-15 08:13:48.782595,2025-07-15 08:14:58.225729,0 days 00:01:09.443134,identity,prod,0.006622653028246057,9,5,sigmoid,COMPLETE
446,7.085805009410251e-06,2025-07-15 08:14:58.226734,2025-07-15 08:16:12.333656,0 days 00:01:14.106922,identity,prod,0.006130564120167588,9,5,bell,COMPLETE
447,3.726071099663386e-06,2025-07-15 08:16:12.334656,2025-07-15 08:17:26.457634,0 days 00:01:14.122978,identity,prod,0.007079354219667114,9,5,bell,COMPLETE
448,5.254488314676564e-06,2025-07-15 08:17:26.458655,2025-07-15 08:18:40.505455,0 days 00:01:14.046800,identity,prod,0.007632981999382492,9,5,bell,COMPLETE
449,5.18002570970566e-06,2025-07-15 08:18:40.506456,2025-07-15 08:19:55.933962,0 days 00:01:15.427506,relu,min,0.006081426856033448,9,6,bell,COMPLETE
450,3.49434253621439e-06,2025-07-15 08:19:55.934738,2025-07-15 08:21:16.012034,0 days 00:01:20.077296,identity,prod,0.006742310311436416,9,7,bell,COMPLETE
451,3.894227120326832e-06,2025-07-15 08:21:16.013057,2025-07-15 08:22:36.042886,0 days 00:01:20.029829,identity,prod,0.006717701110096877,9,7,bell,COMPLETE
452,5.449106538435444e-06,2025-07-15 08:22:36.043874,2025-07-15 08:23:53.180581,0 days 00:01:17.136707,identity,prod,0.007630033233435448,9,6,bell,COMPLETE
453,0.0005389740690588951,2025-07-15 08:23:53.181581,2025-07-15 08:25:16.322971,0 days 00:01:23.141390,identity,prod,0.006891139210210145,9,8,bell,COMPLETE
454,3.6382821235747542e-06,2025-07-15 08:25:16.323952,2025-07-15 08:26:30.425247,0 days 00:01:14.101295,identity,prod,0.007722114249588095,9,5,bell,COMPLETE
455,4.230185822962085e-06,2025-07-15 08:26:30.426276,2025-07-15 08:27:50.458538,0 days 00:01:20.032262,identity,prod,0.008139385798442799,9,7,bell,COMPLETE
456,3.981281679443782e-06,2025-07-15 08:27:50.459554,2025-07-15 08:29:07.519042,0 days 00:01:17.059488,identity,prod,0.006404007448739257,9,6,bell,COMPLETE
457,3.6535848266794346e-06,2025-07-15 08:29:07.520077,2025-07-15 08:30:21.855000,0 days 00:01:14.334923,relu,prod,0.006949968142498266,9,5,bell,COMPLETE
458,3.9046308302204125e-06,2025-07-15 08:30:21.855992,2025-07-15 08:31:36.863326,0 days 00:01:15.007334,identity,min,0.00721816652680586,9,6,bell,COMPLETE
459,0.00014008120342623442,2025-07-15 08:31:36.864295,2025-07-15 08:32:47.060718,0 days 00:01:10.196423,identity,prod,0.00812909178196694,9,5,gaussian,COMPLETE
460,3.7318973227229435e-06,2025-07-15 08:32:47.061761,2025-07-15 08:34:12.983804,0 days 00:01:25.922043,identity,prod,0.005941356792251601,9,9,bell,COMPLETE
461,3.515184971547569e-06,2025-07-15 08:34:12.984803,2025-07-15 08:35:35.939314,0 days 00:01:22.954511,identity,prod,0.006390644275055091,9,8,bell,COMPLETE
462,0.030159292742609978,2025-07-15 08:35:35.940296,2025-07-15 08:36:52.970622,0 days 00:01:17.030326,identity,prod,0.00023857052250803596,9,6,bell,COMPLETE
463,3.968648343288805e-06,2025-07-15 08:36:52.971638,2025-07-15 08:38:15.941680,0 days 00:01:22.970042,identity,prod,0.00640978067884992,9,8,bell,COMPLETE
464,2.3107808374334127e-05,2025-07-15 08:38:15.942667,2025-07-15 08:39:29.978486,0 days 00:01:14.035819,identity,prod,0.005824534897316954,9,5,bell,COMPLETE
465,0.000812397978734225,2025-07-15 08:39:29.979500,2025-07-15 08:40:50.085836,0 days 00:01:20.106336,identity,prod,0.00646095824551979,9,7,bell,COMPLETE
466,0.018178852275013924,2025-07-15 08:40:50.086824,2025-07-15 08:42:13.503841,0 days 00:01:23.417017,relu,prod,0.007283819935950427,9,8,bell,COMPLETE
467,3.6603182707040105e-06,2025-07-15 08:42:13.504827,2025-07-15 08:43:25.456437,0 days 00:01:11.951610,identity,min,0.008125921600113334,9,5,bell,COMPLETE
