number,value,datetime_start,datetime_complete,duration,params_activation,params_and_operator,params_lr,params_n_sets,params_seq_length,params_shape,state
123,9.604418664821424e-06,2025-07-10 21:33:30.994223,2025-07-10 21:34:37.186420,0 days 00:01:06.192197,identity,min,0.006892943220424555,7,16,bell,COMPLETE
124,3.436173074078397e-06,2025-07-10 21:34:37.187336,2025-07-10 21:35:42.051784,0 days 00:01:04.864448,identity,min,0.009960664307813281,7,15,bell,COMPLETE
125,5.884799611521885e-05,2025-07-10 21:35:42.052387,2025-07-10 21:36:43.970210,0 days 00:01:01.917823,identity,min,0.009204690654117666,7,13,bell,COMPLETE
126,4.0475683817930985e-06,2025-07-10 21:36:43.970813,2025-07-10 21:37:36.210626,0 days 00:00:52.239813,identity,min,0.009952124964087502,7,7,gaussian,COMPLETE
127,4.128608907194575e-06,2025-07-10 21:37:36.211224,2025-07-10 21:38:40.980091,0 days 00:01:04.768867,identity,min,0.008342602375810387,7,15,bell,COMPLETE
128,3.439104375502211e-06,2025-07-10 21:38:40.980697,2025-07-10 21:39:41.380042,0 days 00:01:00.399345,identity,min,0.0075224021984744505,7,12,bell,COMPLETE
129,0.049071766436100006,2025-07-10 21:39:41.380645,2025-07-10 21:40:41.743462,0 days 00:01:00.362817,identity,min,0.00017183129557679975,7,12,bell,COMPLETE
130,4.2034193938889075e-06,2025-07-10 21:40:41.744068,2025-07-10 21:41:43.066525,0 days 00:01:01.322457,identity,min,0.006142789892425841,7,11,bell,COMPLETE
131,3.475058747426374e-06,2025-07-10 21:41:43.067139,2025-07-10 21:42:43.486883,0 days 00:01:00.419744,identity,min,0.007400674602735833,7,12,bell,COMPLETE
132,4.580652785080019e-06,2025-07-10 21:42:43.487487,2025-07-10 21:43:43.919608,0 days 00:01:00.432121,identity,min,0.007285453114397206,7,12,bell,COMPLETE
133,3.761486823350424e-06,2025-07-10 21:43:43.920214,2025-07-10 21:44:45.296027,0 days 00:01:01.375813,identity,min,0.009033328240310941,7,11,bell,COMPLETE
134,4.489564162213355e-06,2025-07-10 21:44:45.296638,2025-07-10 21:45:45.243609,0 days 00:00:59.946971,identity,min,0.00875193783140136,7,10,bell,COMPLETE
135,3.399640945644933e-06,2025-07-10 21:45:45.244218,2025-07-10 21:46:46.762506,0 days 00:01:01.518288,identity,min,0.009882145774007426,7,11,bell,COMPLETE
136,0.058486130088567734,2025-07-10 21:46:46.763123,2025-07-10 21:47:47.256110,0 days 00:01:00.492987,identity,min,0.008026689286954552,7,12,bell,COMPLETE
137,6.578706233995035e-06,2025-07-10 21:47:47.256713,2025-07-10 21:48:48.073054,0 days 00:01:00.816341,relu,min,0.009944563429370147,7,12,bell,COMPLETE
138,3.7367867662396748e-06,2025-07-10 21:48:48.073657,2025-07-10 21:49:49.079897,0 days 00:01:01.006240,identity,min,0.008497894061352821,8,10,bell,COMPLETE
139,0.0016990770818665624,2025-07-10 21:49:49.080500,2025-07-10 21:50:46.036519,0 days 00:00:56.956019,identity,min,0.007610027691895788,7,13,sigmoid,COMPLETE
140,0.001776777789928019,2025-07-10 21:50:46.037124,2025-07-10 21:51:50.638751,0 days 00:01:04.601627,identity,min,0.005600459637444878,9,11,bell,COMPLETE
141,4.023195742774988e-06,2025-07-10 21:51:50.639375,2025-07-10 21:52:53.041291,0 days 00:01:02.401916,identity,min,0.00852649506727997,8,11,bell,COMPLETE
142,3.6543208352668444e-06,2025-07-10 21:52:53.041904,2025-07-10 21:53:53.981846,0 days 00:01:00.939942,identity,min,0.009228903581577632,8,10,bell,COMPLETE
143,3.953469331463566e-06,2025-07-10 21:53:53.982708,2025-07-10 21:54:53.491136,0 days 00:00:59.508428,identity,min,0.00999403788533636,8,9,bell,COMPLETE
144,3.5646542073664023e-06,2025-07-10 21:54:53.491744,2025-07-10 21:55:55.884328,0 days 00:01:02.392584,identity,min,0.009240484394565906,8,11,bell,COMPLETE
145,4.901180545857642e-06,2025-07-10 21:55:55.884936,2025-07-10 21:56:56.836931,0 days 00:01:00.951995,identity,min,0.009186645081407787,8,10,bell,COMPLETE
146,0.0012368375901132822,2025-07-10 21:56:56.837546,2025-07-10 21:57:58.135228,0 days 00:01:01.297682,identity,min,0.007974124715198368,8,12,bell,COMPLETE
147,8.596702173235826e-06,2025-07-10 21:57:58.135837,2025-07-10 21:59:13.322102,0 days 00:01:15.186265,identity,min,0.0063503505455637585,8,22,bell,COMPLETE
148,3.7680681998608634e-05,2025-07-10 21:59:13.322747,2025-07-10 22:00:14.301934,0 days 00:01:00.979187,identity,min,0.008853232294350376,8,10,bell,COMPLETE
149,3.6931244267179864e-06,2025-07-10 22:00:14.302563,2025-07-10 22:01:17.039817,0 days 00:01:02.737254,identity,min,0.009288895518588762,8,13,bell,COMPLETE
150,1.1950959560635965e-05,2025-07-10 22:01:17.040442,2025-07-10 22:02:15.452239,0 days 00:00:58.411797,identity,min,0.00925629009822946,7,13,gaussian,COMPLETE
151,3.8022133139747893e-06,2025-07-10 22:02:15.452862,2025-07-10 22:03:18.153950,0 days 00:01:02.701088,identity,min,0.007592858978950885,8,13,bell,COMPLETE
152,8.328455805894919e-06,2025-07-10 22:03:18.154589,2025-07-10 22:04:20.437960,0 days 00:01:02.283371,identity,min,0.008249566249193404,8,11,bell,COMPLETE
153,4.790767889062408e-06,2025-07-10 22:04:20.438583,2025-07-10 22:05:24.576405,0 days 00:01:04.137822,identity,min,0.00943999576293358,8,14,bell,COMPLETE
154,3.7613115182466572e-06,2025-07-10 22:05:24.577033,2025-07-10 22:06:31.479065,0 days 00:01:06.902032,identity,min,0.009995139913430692,8,16,bell,COMPLETE
155,5.132444584887708e-06,2025-07-10 22:06:31.479680,2025-07-10 22:07:34.860063,0 days 00:01:03.380383,identity,min,0.007323087016220084,7,14,bell,COMPLETE
156,3.540770194376819e-06,2025-07-10 22:07:34.860683,2025-07-10 22:08:51.341360,0 days 00:01:16.480677,identity,min,0.006956739150722391,8,23,bell,COMPLETE
157,3.7485244774870807e-06,2025-07-10 22:08:51.341982,2025-07-10 22:09:56.232611,0 days 00:01:04.890629,identity,min,0.006672159470922619,7,15,bell,COMPLETE
