number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_h,params_lr,params_seq_length,params_shuffle,params_weight_decay,state
273,4.131122295802925e-06,2025-07-04 14:35:27.184978,2025-07-04 14:35:53.615830,0 days 00:00:26.430852,relu,16,125,0.000403733158697325,15,True,3.922159565352994e-05,COMPLETE
274,4.155368060310138e-06,2025-07-04 14:35:53.616110,2025-07-04 14:36:18.999573,0 days 00:00:25.383463,relu,16,126,0.0003845539638258469,14,True,2.5213623910967548e-05,COMPLETE
275,4.5985402721271385e-06,2025-07-04 14:36:18.999802,2025-07-04 14:36:44.404280,0 days 00:00:25.404478,relu,16,126,0.00044030168955119944,14,True,4.4310675797770745e-05,COMPLETE
276,6.991549980739364e-06,2025-07-04 14:36:44.404495,2025-07-04 14:37:09.221890,0 days 00:00:24.817395,relu,16,128,0.00040861115868352993,14,True,3.452218461443165e-05,COMPLETE
277,5.699961093341699e-06,2025-07-04 14:37:09.222150,2025-07-04 14:37:33.578047,0 days 00:00:24.355897,relu,16,125,0.000334889868245071,13,True,2.433027321607269e-05,COMPLETE
278,3.890384505211841e-06,2025-07-04 14:37:33.578298,2025-07-04 14:37:58.966300,0 days 00:00:25.388002,relu,16,126,0.00044613466295343834,14,True,2.235240940191106e-05,COMPLETE
279,5.8097043620364275e-06,2025-07-04 14:37:58.966571,2025-07-04 14:38:24.409527,0 days 00:00:25.442956,relu,16,126,0.00037972797066745153,14,True,2.2127154067461585e-05,COMPLETE
280,6.531098733830731e-06,2025-07-04 14:38:24.409746,2025-07-04 14:38:49.268278,0 days 00:00:24.858532,relu,16,128,0.0004383141725627184,14,True,3.8332175344755905e-05,COMPLETE
281,5.228883765084902e-06,2025-07-04 14:38:49.268506,2025-07-04 14:39:15.476477,0 days 00:00:26.207971,relu,16,124,0.00036439039150503935,15,True,2.4856938019863566e-05,COMPLETE
282,5.667356617777841e-06,2025-07-04 14:39:15.476746,2025-07-04 14:39:41.022311,0 days 00:00:25.545565,relu,16,126,0.0004531507593605101,14,True,2.7311929205748156e-05,COMPLETE
283,6.961160124774324e-06,2025-07-04 14:39:41.022537,2025-07-04 14:40:04.293197,0 days 00:00:23.270660,relu,16,61,0.00043374451001484667,15,True,1.970090399348282e-05,COMPLETE
284,4.476940375752747e-06,2025-07-04 14:40:04.293447,2025-07-04 14:40:29.828348,0 days 00:00:25.534901,relu,16,123,0.00028361127127594335,14,True,2.131563197613428e-05,COMPLETE
285,0.00013249347102828324,2025-07-04 14:40:29.828573,2025-07-04 14:40:46.651233,0 days 00:00:16.822660,relu,16,15,0.00046438104397637456,15,True,5.4258798012173216e-05,COMPLETE
286,5.173548743186984e-06,2025-07-04 14:40:46.651441,2025-07-04 14:41:11.438332,0 days 00:00:24.786891,identity,16,128,0.00039737272196369364,14,True,2.349347861683765e-05,COMPLETE
287,5.960374892310938e-06,2025-07-04 14:41:11.438565,2025-07-04 14:41:37.697864,0 days 00:00:26.259299,relu,16,124,0.0003099178037675845,15,True,3.065730641691803e-05,COMPLETE
288,4.160869139013812e-06,2025-07-04 14:41:37.698083,2025-07-04 14:42:03.276825,0 days 00:00:25.578742,relu,16,126,0.0005000126897986957,14,True,2.2116390375379405e-05,COMPLETE
289,4.981192887498764e-06,2025-07-04 14:42:03.277040,2025-07-04 14:42:27.896625,0 days 00:00:24.619585,relu,16,126,0.00035296626188898654,13,True,2.9235337541283326e-05,COMPLETE
290,5.335140485840384e-06,2025-07-04 14:42:27.896878,2025-07-04 14:42:52.939892,0 days 00:00:25.043014,relu,16,128,0.0004746963474160716,14,True,2.4846872700580427e-05,COMPLETE
291,7.380512670351891e-06,2025-07-04 14:42:52.940112,2025-07-04 14:43:18.112358,0 days 00:00:25.172246,relu,16,124,0.000494616292044645,14,False,2.1006080507448945e-05,COMPLETE
292,0.027520205825567245,2025-07-04 14:43:18.112626,2025-07-04 14:43:43.699219,0 days 00:00:25.586593,sigmoid,16,125,0.00043623047798468554,14,True,2.2200003821214857e-05,COMPLETE
293,3.857152023556409e-06,2025-07-04 14:43:43.699450,2025-07-04 14:44:09.186203,0 days 00:00:25.486753,relu,16,123,0.0003903346604222909,14,True,3.984450510075988e-05,COMPLETE
294,6.024234153301222e-06,2025-07-04 14:44:09.186490,2025-07-04 14:44:34.740120,0 days 00:00:25.553630,relu,16,123,0.00038641870107033175,14,True,4.172708465998972e-05,COMPLETE
295,4.6334421313076746e-06,2025-07-04 14:44:34.740358,2025-07-04 14:45:00.373253,0 days 00:00:25.632895,relu,16,126,0.0004029447588259941,14,True,2.9083910033321455e-05,COMPLETE
296,8.44400256028166e-06,2025-07-04 14:45:00.373469,2025-07-04 14:45:24.449392,0 days 00:00:24.075923,relu,16,128,0.007273820820543566,13,True,4.785778021779687e-05,COMPLETE
297,4.80436801808537e-06,2025-07-04 14:45:24.449628,2025-07-04 14:45:48.410095,0 days 00:00:23.960467,relu,16,97,0.0005276211150926738,14,True,3.850347910226123e-05,COMPLETE
298,6.7672117438632995e-06,2025-07-04 14:45:48.410303,2025-07-04 14:46:14.028796,0 days 00:00:25.618493,relu,16,123,0.0003657248274220472,14,True,3.833355663483735e-05,COMPLETE
299,5.364992830436677e-06,2025-07-04 14:46:14.029021,2025-07-04 14:46:40.764942,0 days 00:00:26.735921,relu,16,126,0.0004678277554811162,15,True,1.9706184299608524e-05,COMPLETE
300,3.0429166145040654e-05,2025-07-04 14:46:40.765162,2025-07-04 14:46:50.872081,0 days 00:00:10.106919,relu,64,122,0.0004173354871965994,15,True,8.15863733176755e-05,COMPLETE
301,7.293221187865129e-06,2025-07-04 14:46:50.872338,2025-07-04 14:47:13.270439,0 days 00:00:22.398101,relu,16,75,0.0003353349265127191,13,True,3.458106626651329e-05,COMPLETE
302,4.110072495677741e-06,2025-07-04 14:47:13.270675,2025-07-04 14:47:38.985580,0 days 00:00:25.714905,relu,16,125,0.0005027187304354359,14,True,2.552488487627277e-05,COMPLETE
303,6.092574494687142e-06,2025-07-04 14:47:38.985809,2025-07-04 14:48:04.403388,0 days 00:00:25.417579,relu,16,124,0.0005476532423809681,14,True,2.8451749216606912e-05,COMPLETE
304,8.110151611617766e-06,2025-07-04 14:48:04.403614,2025-07-04 14:48:29.708728,0 days 00:00:25.305114,relu,16,122,0.0004854409622263051,14,True,6.318783897567462e-05,COMPLETE
305,4.46511739937705e-06,2025-07-04 14:48:29.708950,2025-07-04 14:48:55.478835,0 days 00:00:25.769885,relu,16,126,0.00045182660270706856,14,True,2.6672898476449874e-05,COMPLETE
306,4.3447753341752104e-06,2025-07-04 14:48:55.479054,2025-07-04 14:49:22.351128,0 days 00:00:26.872074,relu,16,125,0.0005053788404880543,15,True,2.4993338348154432e-05,COMPLETE
307,5.344963938114233e-06,2025-07-04 14:49:22.351348,2025-07-04 14:49:47.624462,0 days 00:00:25.273114,relu,16,122,0.0004118202044604573,14,True,2.3491945202423623e-05,COMPLETE
308,5.7360261962458026e-06,2025-07-04 14:49:47.624679,2025-07-04 14:50:11.828520,0 days 00:00:24.203841,relu,16,128,0.0005625065492803891,13,True,3.403412478757232e-05,COMPLETE
309,5.598597908829106e-06,2025-07-04 14:50:11.828762,2025-07-04 14:50:37.167944,0 days 00:00:25.339182,relu,16,124,0.0004606627552258482,14,True,2.123564820735331e-05,COMPLETE
310,6.142187430668855e-06,2025-07-04 14:50:37.168173,2025-07-04 14:51:03.924508,0 days 00:00:26.756335,relu,16,126,0.0005076935274384463,15,True,2.417456525655816e-05,COMPLETE
311,5.533331204787828e-06,2025-07-04 14:51:03.924729,2025-07-04 14:51:30.763054,0 days 00:00:26.838325,identity,16,122,0.0005511600034367011,16,False,2.6611031057638103e-05,COMPLETE
312,4.570490091282409e-06,2025-07-04 14:51:30.763268,2025-07-04 14:51:55.845344,0 days 00:00:25.082076,relu,16,128,0.00038094516852135333,14,True,4.1360894891986466e-05,COMPLETE
313,1.110485663957661e-05,2025-07-04 14:51:55.845574,2025-07-04 14:52:23.474848,0 days 00:00:27.629274,relu,16,125,0.009404456452566995,16,True,1.930240620047658e-05,COMPLETE
314,2.513558320060838e-05,2025-07-04 14:52:23.475068,2025-07-04 14:52:29.990756,0 days 00:00:06.515688,relu,128,121,0.0005837749222883402,14,True,1.0443384854550309e-05,COMPLETE
315,0.027249885722994804,2025-07-04 14:52:29.991032,2025-07-04 14:52:57.227692,0 days 00:00:27.236660,sigmoid,16,124,0.00042275652546328783,16,True,2.290430525759e-05,COMPLETE
316,5.738478648709133e-06,2025-07-04 14:52:57.227928,2025-07-04 14:53:23.883050,0 days 00:00:26.655122,relu,16,126,0.0005286481397800148,15,True,1.0016398198748897e-05,COMPLETE
317,6.415622465283377e-06,2025-07-04 14:53:23.883269,2025-07-04 14:53:48.712130,0 days 00:00:24.828861,relu,16,120,0.00036303691568337755,14,True,5.095807739017133e-05,COMPLETE
318,3.926425051758997e-06,2025-07-04 14:53:48.712353,2025-07-04 14:54:16.017684,0 days 00:00:27.305331,relu,16,128,0.00047293596154422663,16,True,1.781277862033935e-05,COMPLETE
319,5.529013378691161e-06,2025-07-04 14:54:16.017897,2025-07-04 14:54:43.374252,0 days 00:00:27.356355,relu,16,128,0.0004621764258129779,16,True,2.084063557146403e-05,COMPLETE
320,4.136838470003568e-06,2025-07-04 14:54:43.374473,2025-07-04 14:55:10.688529,0 days 00:00:27.314056,relu,16,128,0.0003988794393804361,16,True,1.854978907662167e-05,COMPLETE
321,5.512616553460248e-06,2025-07-04 14:55:10.688774,2025-07-04 14:55:38.029432,0 days 00:00:27.340658,relu,16,128,0.0003101467616751458,16,True,1.80272461235782e-05,COMPLETE
322,5.768801656813594e-06,2025-07-04 14:55:38.029649,2025-07-04 14:56:05.328158,0 days 00:00:27.298509,relu,16,128,0.00041535547801350986,16,True,5.912746817844323e-05,COMPLETE
323,5.819687885377789e-06,2025-07-04 14:56:05.328372,2025-07-04 14:56:30.912159,0 days 00:00:25.583787,relu,16,126,0.0004439255388409214,14,True,1.690818043797486e-05,COMPLETE
324,5.597413746727398e-06,2025-07-04 14:56:30.912362,2025-07-04 14:56:57.543343,0 days 00:00:26.630981,relu,16,126,0.0003848536076207713,15,True,0.00010826118443658016,COMPLETE
325,5.2730920288013294e-06,2025-07-04 14:56:57.543554,2025-07-04 14:57:25.134353,0 days 00:00:27.590799,relu,16,123,0.0004885972398873867,16,True,1.8553860594580062e-05,COMPLETE
326,5.320093350746902e-06,2025-07-04 14:57:25.134583,2025-07-04 14:57:50.170898,0 days 00:00:25.036315,relu,16,128,0.0003583392357246979,14,True,3.248743997075645e-05,COMPLETE
327,5.4856018323334865e-06,2025-07-04 14:57:50.171107,2025-07-04 14:58:17.885186,0 days 00:00:27.714079,relu,16,125,0.0005096169838818655,16,True,1.784495081217273e-05,COMPLETE
328,5.935746230534278e-06,2025-07-04 14:58:17.885413,2025-07-04 14:58:44.442758,0 days 00:00:26.557345,relu,16,126,0.0005817668135809526,15,True,2.0109558633815225e-05,COMPLETE
329,1.0869574907701463e-05,2025-07-04 14:58:44.442974,2025-07-04 14:59:06.394572,0 days 00:00:21.951598,relu,16,51,0.0003976474835322784,14,True,2.2847933487006664e-05,COMPLETE
330,4.4174998947710264e-06,2025-07-04 14:59:06.394785,2025-07-04 14:59:33.936436,0 days 00:00:27.541651,relu,16,123,0.00045505804360229256,16,True,1.733678152017763e-05,COMPLETE
331,9.422471521247644e-06,2025-07-04 14:59:33.936654,2025-07-04 14:59:57.879555,0 days 00:00:23.942901,relu,16,128,0.0006063525741359911,13,False,1.1364369769701554e-05,COMPLETE
332,1.5207647265924606e-05,2025-07-04 14:59:57.879780,2025-07-04 15:00:08.328648,0 days 00:00:10.448868,relu,64,125,0.0003414846053834913,15,True,3.666761324931686e-05,COMPLETE
333,5.628577582683647e-06,2025-07-04 15:00:08.328909,2025-07-04 15:00:33.367321,0 days 00:00:25.038412,relu,16,122,0.0004210533149045424,14,True,2.5354397439594298e-05,COMPLETE
334,4.7929702304827515e-06,2025-07-04 15:00:33.367546,2025-07-04 15:01:00.458758,0 days 00:00:27.091212,identity,16,128,0.0005179822889909618,16,True,1.3687155901446264e-05,COMPLETE
335,5.515598786587361e-06,2025-07-04 15:01:00.458972,2025-07-04 15:01:26.706439,0 days 00:00:26.247467,relu,16,124,0.00048231045216645495,15,True,1.615786084755008e-05,COMPLETE
336,5.411306119640358e-06,2025-07-04 15:01:26.706672,2025-07-04 15:01:52.343659,0 days 00:00:25.636987,relu,16,126,0.00039698395725025487,14,True,2.9601674673568034e-05,COMPLETE
337,4.060123046656372e-06,2025-07-04 15:01:52.343887,2025-07-04 15:02:16.379999,0 days 00:00:24.036112,relu,16,121,0.0005740142015854341,13,True,1.89962071672733e-05,COMPLETE
338,4.6494515117956325e-06,2025-07-04 15:02:16.380206,2025-07-04 15:02:37.745851,0 days 00:00:21.365645,relu,16,82,0.0005783519589954446,12,True,1.9931043567357553e-05,COMPLETE
339,0.027617301791906357,2025-07-04 15:02:37.746062,2025-07-04 15:03:01.797997,0 days 00:00:24.051935,sigmoid,16,121,0.0005353644753099295,13,True,1.884430606987313e-05,COMPLETE
340,6.4553173615422565e-06,2025-07-04 15:03:01.798205,2025-07-04 15:03:24.558177,0 days 00:00:22.759972,relu,16,120,0.0004484086242157763,12,True,2.1808651413496476e-05,COMPLETE
341,2.2067668396630324e-05,2025-07-04 15:03:24.558383,2025-07-04 15:03:48.947481,0 days 00:00:24.389098,relu,16,123,0.0006332258998147453,13,True,0.00034102875180333037,COMPLETE
342,5.36374272996909e-06,2025-07-04 15:03:48.947681,2025-07-04 15:04:13.705753,0 days 00:00:24.758072,relu,16,120,0.0005686284906984764,14,True,7.421991490064296e-05,COMPLETE
343,4.28618150181137e-05,2025-07-04 15:04:13.705961,2025-07-04 15:04:20.515355,0 days 00:00:06.809394,relu,128,123,0.0005065857110056432,14,True,2.1224694153828092e-05,COMPLETE
344,4.087487468495965e-06,2025-07-04 15:04:20.515628,2025-07-04 15:04:51.568254,0 days 00:00:31.052626,relu,16,125,0.0006170331882967624,19,True,1.7478653619950554e-05,COMPLETE
345,5.57922430743929e-06,2025-07-04 15:04:51.568500,2025-07-04 15:05:22.685453,0 days 00:00:31.116953,relu,16,125,0.0002772991833662448,19,True,1.831454503708188e-05,COMPLETE
346,5.175856131245382e-06,2025-07-04 15:05:22.685688,2025-07-04 15:05:53.817452,0 days 00:00:31.131764,relu,16,126,0.000628717395760457,19,True,1.6840801146849217e-05,COMPLETE
347,6.452763500419678e-06,2025-07-04 15:05:53.817671,2025-07-04 15:06:24.296110,0 days 00:00:30.478439,relu,16,128,0.0004447549329849384,19,True,1.894392752140679e-05,COMPLETE
348,4.1139246604871005e-06,2025-07-04 15:06:24.296334,2025-07-04 15:06:53.880951,0 days 00:00:29.584617,relu,16,124,0.0003407539268395934,18,True,2.315769429341553e-05,COMPLETE
349,5.146900548425037e-06,2025-07-04 15:06:53.881189,2025-07-04 15:07:23.795417,0 days 00:00:29.914228,relu,16,123,0.0003508088587698716,18,True,1.7117019060129298e-05,COMPLETE
350,5.086284090793924e-06,2025-07-04 15:07:23.795633,2025-07-04 15:07:53.854336,0 days 00:00:30.058703,relu,16,126,0.0004144971705707824,18,True,2.0299824882612198e-05,COMPLETE
351,4.3765494410763495e-06,2025-07-04 15:07:53.854546,2025-07-04 15:08:17.026453,0 days 00:00:23.171907,relu,16,124,0.00034548820548198085,12,True,4.617218566903743e-05,COMPLETE
352,5.659058388118865e-06,2025-07-04 15:08:17.026675,2025-07-04 15:08:47.430167,0 days 00:00:30.403492,relu,16,121,0.00023170710625625734,19,False,2.5297925897963587e-05,COMPLETE
353,4.9879813559527975e-06,2025-07-04 15:08:47.430384,2025-07-04 15:09:16.870911,0 days 00:00:29.440527,relu,16,128,0.00037896234873463643,18,True,1.527310340463953e-05,COMPLETE
354,4.168206032773014e-06,2025-07-04 15:09:16.871126,2025-07-04 15:09:46.938176,0 days 00:00:30.067050,relu,16,125,0.0003066146412292807,18,True,2.201227326321502e-05,COMPLETE
355,5.967118795524584e-06,2025-07-04 15:09:46.938386,2025-07-04 15:10:16.427812,0 days 00:00:29.489426,relu,16,122,0.00029386836839244516,18,True,2.189445183330199e-05,COMPLETE
356,5.503859938471578e-06,2025-07-04 15:10:16.428040,2025-07-04 15:10:46.535249,0 days 00:00:30.107209,relu,16,125,0.00030899693876112154,18,True,2.6989650414267233e-05,COMPLETE
357,7.0965888880891725e-06,2025-07-04 15:10:46.535459,2025-07-04 15:10:57.966123,0 days 00:00:11.430664,relu,64,119,0.0003423538802208149,18,True,2.4480241743547173e-05,COMPLETE
358,5.500510724232299e-06,2025-07-04 15:10:57.966373,2025-07-04 15:11:28.745816,0 days 00:00:30.779443,identity,16,123,0.0003020262257689435,19,True,2.2833459218100432e-05,COMPLETE
359,4.199425802653423e-06,2025-07-04 15:11:28.746037,2025-07-04 15:11:58.824589,0 days 00:00:30.078552,relu,16,125,0.0006200127562080473,18,True,1.9192504833180486e-05,COMPLETE
360,4.354079010226997e-06,2025-07-04 15:11:58.824811,2025-07-04 15:12:28.962883,0 days 00:00:30.138072,relu,16,126,0.0003126914759425607,18,True,1.8819715051033542e-05,COMPLETE
361,5.648094884236343e-06,2025-07-04 15:12:28.963113,2025-07-04 15:12:59.057288,0 days 00:00:30.094175,relu,16,125,0.0003248528083814823,18,True,2.071968882504606e-05,COMPLETE
362,6.062364263925701e-06,2025-07-04 15:12:59.057503,2025-07-04 15:13:23.708402,0 days 00:00:24.650899,relu,16,126,0.00025059378516870443,13,True,2.3058407038637877e-05,COMPLETE
363,0.026658417657017708,2025-07-04 15:13:23.708613,2025-07-04 15:13:54.363261,0 days 00:00:30.654648,sigmoid,16,124,0.0006237471030465945,19,True,1.9445575689577702e-05,COMPLETE
364,4.318041646911297e-06,2025-07-04 15:13:54.363470,2025-07-04 15:14:20.449071,0 days 00:00:26.085601,relu,16,128,0.00037782622233392503,15,True,1.7953367486202027e-05,COMPLETE
365,1.8850318156182766e-05,2025-07-04 15:14:20.449308,2025-07-04 15:14:49.561244,0 days 00:00:29.111936,relu,16,120,0.0005774404999700229,18,True,0.0002653265276470492,COMPLETE
366,8.924286703404505e-06,2025-07-04 15:14:49.561468,2025-07-04 15:15:10.272796,0 days 00:00:20.711328,relu,16,65,0.0002740079770605738,11,True,2.027063887497616e-05,COMPLETE
367,5.516905730473809e-06,2025-07-04 15:15:10.273011,2025-07-04 15:15:41.161121,0 days 00:00:30.888110,relu,16,123,0.0005183419485711609,19,True,2.768165003847634e-05,COMPLETE
368,6.207815022207797e-05,2025-07-04 15:15:41.161342,2025-07-04 15:15:47.766921,0 days 00:00:06.605579,relu,128,126,0.0005555669797829782,13,True,1.708884319225284e-05,COMPLETE
369,5.666307060891995e-06,2025-07-04 15:15:47.767260,2025-07-04 15:16:17.375341,0 days 00:00:29.608081,relu,16,124,0.00039856518418807915,18,True,2.2230701190351197e-05,COMPLETE
370,4.21838467445923e-06,2025-07-04 15:16:17.375588,2025-07-04 15:16:43.494689,0 days 00:00:26.119101,relu,16,128,0.0004793282605523375,15,True,2.5082577696907446e-05,COMPLETE
371,4.650223218050087e-06,2025-07-04 15:16:43.494898,2025-07-04 15:17:12.871720,0 days 00:00:29.376822,relu,16,118,0.0006430933918865227,18,True,4.111146421688512e-05,COMPLETE
372,5.911042080697371e-06,2025-07-04 15:17:12.871939,2025-07-04 15:17:38.398586,0 days 00:00:25.526647,relu,16,91,0.00036998443445765807,16,False,1.920140945779274e-05,COMPLETE
373,5.954294010734884e-06,2025-07-04 15:17:38.398812,2025-07-04 15:18:08.884754,0 days 00:00:30.485942,relu,16,121,0.0004247983001596442,19,True,1.6133737747015865e-05,COMPLETE
374,6.037392722646473e-06,2025-07-04 15:18:08.884970,2025-07-04 15:18:35.598395,0 days 00:00:26.713425,relu,16,126,0.000604749492891551,15,True,3.1623592251485916e-05,COMPLETE
375,4.952426752424799e-05,2025-07-04 15:18:35.598604,2025-07-04 15:19:05.521351,0 days 00:00:29.922747,relu,16,123,0.0005301889506493827,18,True,0.00045632588857793654,COMPLETE
376,4.286532202968374e-06,2025-07-04 15:19:05.521572,2025-07-04 15:19:33.294738,0 days 00:00:27.773166,relu,16,126,0.000478508647878052,16,True,2.0990939266049402e-05,COMPLETE
377,4.117890512134181e-06,2025-07-04 15:19:33.294970,2025-07-04 15:19:57.405328,0 days 00:00:24.110358,relu,16,128,0.0007418464925661621,13,True,1.7512975432923464e-05,COMPLETE
378,4.110377176402835e-06,2025-07-04 15:19:57.405542,2025-07-04 15:20:21.537522,0 days 00:00:24.131980,relu,16,128,0.0007379085858987742,13,True,1.62750305632458e-05,COMPLETE
379,6.627632956224261e-06,2025-07-04 15:20:21.537736,2025-07-04 15:20:44.621576,0 days 00:00:23.083840,relu,16,128,0.0007959198366667534,12,True,1.7195781002379214e-05,COMPLETE
380,1.102307578548789e-05,2025-07-04 15:20:44.621777,2025-07-04 15:20:53.806301,0 days 00:00:09.184524,relu,64,128,0.000697223147179196,13,True,1.75044699868075e-05,COMPLETE
381,9.761929504747968e-06,2025-07-04 15:20:53.806547,2025-07-04 15:21:15.030915,0 days 00:00:21.224368,identity,16,54,0.0007473551444475608,13,True,1.586777035166786e-05,COMPLETE
382,4.380775862955488e-06,2025-07-04 15:21:15.031144,2025-07-04 15:21:39.151002,0 days 00:00:24.119858,relu,16,128,0.0008484636448989234,13,True,2.3671468172123903e-05,COMPLETE
383,5.7976485550170764e-06,2025-07-04 15:21:39.151228,2025-07-04 15:22:03.466294,0 days 00:00:24.315066,relu,16,124,0.0007465275471685527,13,True,3.6574251743537656e-05,COMPLETE
384,4.4558664740179665e-06,2025-07-04 15:22:03.466510,2025-07-04 15:22:27.646176,0 days 00:00:24.179666,relu,16,122,0.0008839968824085945,13,True,1.5956459727742207e-05,COMPLETE
385,4.4077064558223356e-06,2025-07-04 15:22:27.646393,2025-07-04 15:22:53.320198,0 days 00:00:25.673805,relu,16,126,0.0007138393161166783,14,True,1.80909329673214e-05,COMPLETE
386,0.027832457795739174,2025-07-04 15:22:53.320433,2025-07-04 15:23:16.616257,0 days 00:00:23.295824,sigmoid,16,128,0.0009225159116901835,12,True,1.4774090020538773e-05,COMPLETE
387,6.50233960186597e-06,2025-07-04 15:23:16.616477,2025-07-04 15:23:40.721447,0 days 00:00:24.104970,relu,16,120,0.0003565154444913503,13,True,2.9371343689926193e-05,COMPLETE
388,4.682026428781683e-06,2025-07-04 15:23:40.721669,2025-07-04 15:24:05.156573,0 days 00:00:24.434904,relu,16,124,0.0003298744247960155,13,True,2.0946157211327614e-05,COMPLETE
389,6.099887286836747e-06,2025-07-04 15:24:05.156807,2025-07-04 15:24:28.812641,0 days 00:00:23.655834,relu,16,125,0.0006799256250415878,12,True,1.7328399106967738e-05,COMPLETE
390,1.8328610167372972e-05,2025-07-04 15:24:28.812864,2025-07-04 15:24:48.943408,0 days 00:00:20.130544,relu,16,32,0.0007915391442410724,13,True,2.2902366205729883e-05,COMPLETE
391,7.002795882726787e-06,2025-07-04 15:24:48.943620,2025-07-04 15:24:55.461769,0 days 00:00:06.518149,relu,128,122,0.0006662838782732504,14,False,2.6631388740537993e-05,COMPLETE
392,5.273542228678707e-06,2025-07-04 15:24:55.462112,2025-07-04 15:25:20.530990,0 days 00:00:25.068878,relu,16,128,0.0003937930175175457,14,True,1.9106270281637833e-05,COMPLETE
393,5.613781922875205e-06,2025-07-04 15:25:20.531245,2025-07-04 15:25:45.204470,0 days 00:00:24.673225,relu,16,125,0.000727493253008502,13,True,1.4069349684673364e-05,COMPLETE
394,4.7586245273123495e-06,2025-07-04 15:25:45.204684,2025-07-04 15:26:10.409657,0 days 00:00:25.204973,relu,16,122,0.0002577513344533178,14,True,1.3333732502191943e-05,COMPLETE
395,4.358419573691208e-06,2025-07-04 15:26:10.409867,2025-07-04 15:26:35.485143,0 days 00:00:25.075276,relu,16,118,0.0008619336257139463,14,True,1.538619453791396e-05,COMPLETE
396,6.100795872043818e-06,2025-07-04 15:26:35.485368,2025-07-04 15:26:57.015548,0 days 00:00:21.530180,relu,16,42,0.0007828858824164687,14,True,4.958409249322706e-05,COMPLETE
397,6.29499436399783e-06,2025-07-04 15:26:57.015756,2025-07-04 15:27:21.667939,0 days 00:00:24.652183,relu,16,126,0.000290660018774542,13,True,4.278022462723491e-05,COMPLETE
398,5.4690081014996395e-06,2025-07-04 15:27:21.668153,2025-07-04 15:27:52.345499,0 days 00:00:30.677346,relu,16,124,0.0004197765298801107,19,True,1.6852814236427628e-05,COMPLETE
399,5.448187494039303e-06,2025-07-04 15:27:52.345745,2025-07-04 15:28:19.878101,0 days 00:00:27.532356,relu,16,128,0.0009362594710011199,16,True,2.0281717844725574e-05,COMPLETE
400,4.4446437641454395e-06,2025-07-04 15:28:19.878327,2025-07-04 15:28:42.920943,0 days 00:00:23.042616,relu,16,69,0.0006335423887316586,14,True,2.469071827839189e-05,COMPLETE
401,6.355912319122581e-06,2025-07-04 15:28:42.921157,2025-07-04 15:29:08.332445,0 days 00:00:25.411288,relu,16,121,0.0003233961048345036,14,True,1.8213447575984325e-05,COMPLETE
402,5.962252998870099e-06,2025-07-04 15:29:08.332668,2025-07-04 15:29:19.334621,0 days 00:00:11.001953,relu,64,126,0.0005766430500773912,16,True,1.558976811145365e-05,COMPLETE
403,7.066383204801241e-06,2025-07-04 15:29:19.334895,2025-07-04 15:29:43.787618,0 days 00:00:24.452723,identity,16,123,0.0003604763897690054,13,True,1.3255067424575833e-05,COMPLETE
404,5.4148717936186586e-06,2025-07-04 15:29:43.787865,2025-07-04 15:30:08.075013,0 days 00:00:24.287148,relu,16,128,0.0004363931517209119,13,True,2.1940252252488252e-05,COMPLETE
405,7.5588068284559995e-06,2025-07-04 15:30:08.075241,2025-07-04 15:30:35.654362,0 days 00:00:27.579121,relu,16,119,0.006124471794152448,16,True,3.221375267913136e-05,COMPLETE
406,2.4712815502425656e-05,2025-07-04 15:30:35.654582,2025-07-04 15:30:56.633930,0 days 00:00:20.979348,relu,16,23,0.0007522057183250536,14,True,1.4420693445535144e-05,COMPLETE
407,0.026881635189056396,2025-07-04 15:30:56.634152,2025-07-04 15:31:28.015101,0 days 00:00:31.380949,sigmoid,16,125,0.000115068518507161,19,True,1.2110841483739738e-05,COMPLETE
408,5.053421318734763e-06,2025-07-04 15:31:28.015334,2025-07-04 15:31:55.624160,0 days 00:00:27.608826,relu,16,123,0.0008444179838257514,16,True,1.651258651880159e-05,COMPLETE
409,5.34460832568584e-06,2025-07-04 15:31:55.624401,2025-07-04 15:32:24.797199,0 days 00:00:29.172798,relu,16,126,0.0006634308171673133,17,True,1.850923532323802e-05,COMPLETE
410,8.983506631921045e-06,2025-07-04 15:32:24.797438,2025-07-04 15:32:50.101848,0 days 00:00:25.304410,relu,16,121,0.00039252361706063825,14,False,5.74696631198168e-05,COMPLETE
411,6.397429842763813e-06,2025-07-04 15:32:50.102075,2025-07-04 15:33:16.993083,0 days 00:00:26.891008,relu,16,126,0.0005450971093912823,15,True,2.0295193113677425e-05,COMPLETE
412,2.7490759748616256e-05,2025-07-04 15:33:16.993317,2025-07-04 15:33:24.033440,0 days 00:00:07.040123,relu,128,117,0.0009754695462193947,16,True,2.33432829178681e-05,COMPLETE
413,5.567331754718907e-06,2025-07-04 15:33:24.033802,2025-07-04 15:33:49.245722,0 days 00:00:25.211920,relu,16,128,0.0005964809244627724,14,True,2.8081655410156568e-05,COMPLETE
414,5.774973487859825e-06,2025-07-04 15:33:49.245986,2025-07-04 15:34:13.602356,0 days 00:00:24.356370,relu,16,124,0.00046002076400747724,13,True,1.602077789612112e-05,COMPLETE
