number,value,datetime_start,datetime_complete,duration,params_activation,params_and_operator,params_lr,params_n_sets,params_seq_length,params_shape,state
56,1.4177442608342972e-05,2025-07-14 21:27:43.739351,2025-07-14 21:29:00.309069,0 days 00:01:16.569718,identity,min,0.006031057391657539,5,20,bell,COMPLETE
57,3.5736784411710687e-06,2025-07-14 21:29:00.309912,2025-07-14 21:30:16.121652,0 days 00:01:15.811740,identity,min,0.004668641596572953,5,19,bell,COMPLETE
58,4.836895186599577e-06,2025-07-14 21:30:16.122500,2025-07-14 21:31:35.203976,0 days 00:01:19.081476,identity,min,0.004701255670021381,5,22,bell,COMPLETE
59,0.00114824075717479,2025-07-14 21:31:35.204833,2025-07-14 21:32:51.514987,0 days 00:01:16.310154,identity,min,0.0004890329795347675,5,19,bell,COMPLETE
60,3.883649696945213e-06,2025-07-14 21:32:51.515830,2025-07-14 21:34:06.602603,0 days 00:01:15.086773,identity,min,0.005826275120245459,5,17,bell,COMPLETE
61,4.474614797800314e-06,2025-07-14 21:34:06.603474,2025-07-14 21:35:23.155382,0 days 00:01:16.551908,identity,min,0.009186057550870616,5,19,bell,COMPLETE
62,0.00010760678560473025,2025-07-14 21:35:23.156232,2025-07-14 21:36:38.664297,0 days 00:01:15.508065,identity,min,0.005042698343840059,5,18,bell,COMPLETE
63,3.935579115932342e-06,2025-07-14 21:36:38.665161,2025-07-14 21:37:55.948001,0 days 00:01:17.282840,identity,min,0.004030751506763963,5,20,bell,COMPLETE
64,1.3901368220103905e-05,2025-07-14 21:37:55.948860,2025-07-14 21:39:09.022755,0 days 00:01:13.073895,identity,min,0.00863555981111775,5,15,bell,COMPLETE
65,8.67327344167279e-06,2025-07-14 21:39:09.023625,2025-07-14 21:40:24.844906,0 days 00:01:15.821281,identity,min,0.006586548955357246,6,16,bell,COMPLETE
66,0.0006640918436460197,2025-07-14 21:40:24.845771,2025-07-14 21:41:40.158134,0 days 00:01:15.312363,identity,min,0.006662296057644979,5,18,bell,COMPLETE
67,3.964201368944487e-06,2025-07-14 21:41:40.158975,2025-07-14 21:42:57.655246,0 days 00:01:17.496271,identity,min,0.008386468087054363,5,21,bell,COMPLETE
68,0.00010831257532117888,2025-07-14 21:42:57.656091,2025-07-14 21:44:20.322893,0 days 00:01:22.666802,identity,prod,0.0052271700037139265,9,17,bell,COMPLETE
69,4.5284730731509626e-05,2025-07-14 21:44:20.323761,2025-07-14 21:45:34.576665,0 days 00:01:14.252904,identity,min,0.003838304223782216,6,15,bell,COMPLETE
70,0.009589377790689468,2025-07-14 21:45:34.577500,2025-07-14 21:46:53.656242,0 days 00:01:19.078742,identity,min,0.004678349237227788,5,23,bell,COMPLETE
71,8.287326636491343e-06,2025-07-14 21:46:53.657103,2025-07-14 21:48:04.558464,0 days 00:01:10.901361,identity,min,0.007516702666050924,5,13,bell,COMPLETE
72,4.281781457393663e-06,2025-07-14 21:48:04.559375,2025-07-14 21:49:20.463764,0 days 00:01:15.904389,identity,min,0.007898350624838865,5,19,bell,COMPLETE
73,3.887206275976496e-06,2025-07-14 21:49:20.464648,2025-07-14 21:50:34.100609,0 days 00:01:13.635961,identity,min,0.009754403975116102,5,16,bell,COMPLETE
74,2.3985909137991257e-05,2025-07-14 21:50:34.101489,2025-07-14 21:51:44.467774,0 days 00:01:10.366285,identity,min,0.005932759774722598,5,12,bell,COMPLETE
75,0.00023593656078446656,2025-07-14 21:51:44.468670,2025-07-14 21:52:54.284777,0 days 00:01:09.816107,identity,min,0.0068628612856080455,5,17,sigmoid,COMPLETE
76,4.962884486303665e-05,2025-07-14 21:52:54.285663,2025-07-14 21:54:12.346153,0 days 00:01:18.060490,relu,min,0.008313504688052316,6,18,bell,COMPLETE
77,3.891992037097225e-06,2025-07-14 21:54:12.347077,2025-07-14 21:55:29.595263,0 days 00:01:17.248186,identity,min,0.0060606881087905745,5,20,bell,COMPLETE
78,4.097632427146891e-06,2025-07-14 21:55:29.596148,2025-07-14 21:56:42.680606,0 days 00:01:13.084458,identity,min,0.005326485775433376,5,16,bell,COMPLETE
79,4.255565272615058e-06,2025-07-14 21:56:42.681485,2025-07-14 21:57:55.817626,0 days 00:01:13.136141,identity,prod,0.007207140638246275,5,15,bell,COMPLETE
80,3.843370905087795e-06,2025-07-14 21:57:55.818515,2025-07-14 21:59:12.608740,0 days 00:01:16.790225,identity,min,0.009048971691199935,6,18,bell,COMPLETE
81,0.009441730566322803,2025-07-14 21:59:12.609625,2025-07-14 22:00:23.217559,0 days 00:01:10.607934,identity,min,0.007467994885615847,5,13,bell,COMPLETE
82,4.13453108194517e-06,2025-07-14 22:00:23.218448,2025-07-14 22:01:34.569829,0 days 00:01:11.351381,identity,min,0.0045084605902772695,5,14,bell,COMPLETE
83,3.6938822631782386e-06,2025-07-14 22:01:34.570703,2025-07-14 22:02:45.923667,0 days 00:01:11.352964,identity,min,0.009905986906933829,5,14,bell,COMPLETE
84,4.0260997593577486e-06,2025-07-14 22:02:45.924547,2025-07-14 22:03:55.809557,0 days 00:01:09.885010,identity,min,0.009938515479809536,5,12,bell,COMPLETE
85,4.9401282012695447e-05,2025-07-14 22:03:55.810449,2025-07-14 22:05:02.662644,0 days 00:01:06.852195,identity,min,0.006513066146249473,5,15,sigmoid,COMPLETE
86,1.3172639608383179,2025-07-14 22:05:02.663550,2025-07-14 22:06:14.230939,0 days 00:01:11.567389,relu,min,0.00821248079098606,5,14,bell,COMPLETE
87,3.538062628649641e-06,2025-07-14 22:06:14.231802,2025-07-14 22:07:24.617022,0 days 00:01:10.385220,identity,min,0.008915184793047691,5,13,bell,COMPLETE
88,5.157609848538414e-06,2025-07-14 22:07:24.617901,2025-07-14 22:08:36.094533,0 days 00:01:11.476632,identity,min,0.009954485973274507,5,11,bell,COMPLETE
89,3.694977749546524e-06,2025-07-14 22:08:36.095445,2025-07-14 22:09:47.568273,0 days 00:01:11.472828,identity,min,0.005689736868652029,5,11,bell,COMPLETE
90,5.226045686868019e-06,2025-07-14 22:09:47.569157,2025-07-14 22:10:58.029946,0 days 00:01:10.460789,identity,min,0.005587434649800506,5,13,bell,COMPLETE
