number,value,datetime_start,datetime_complete,duration,params_activation,params_hidden_dim,params_lr,params_n_layers,state
350,0.7836363636363636,2025-10-01 14:15:47.625395,2025-10-01 14:15:58.405123,0 days 00:00:10.779728,relu,28,0.000565956683479233,4,COMPLETE
351,0.7854545454545454,2025-10-01 14:15:58.405595,2025-10-01 14:16:09.326777,0 days 00:00:10.921182,relu,38,0.0009008495160177917,4,COMPLETE
352,0.7636363636363637,2025-10-01 14:16:09.327118,2025-10-01 14:16:17.067851,0 days 00:00:07.740733,relu,23,0.0007413738116274243,2,COMPLETE
353,0.7236363636363636,2025-10-01 14:16:17.068248,2025-10-01 14:16:27.798961,0 days 00:00:10.730713,tanh,34,0.0005136826424417847,4,COMPLETE
354,0.7436363636363638,2025-10-01 14:16:27.799292,2025-10-01 14:16:38.581575,0 days 00:00:10.782283,relu,25,0.0008198041771748638,4,COMPLETE
355,0.7636363636363637,2025-10-01 14:16:38.582073,2025-10-01 14:16:46.333576,0 days 00:00:07.751503,relu,32,0.0006612754030789727,2,COMPLETE
356,0.76,2025-10-01 14:16:46.333897,2025-10-01 14:16:57.221841,0 days 00:00:10.887944,relu,35,0.0009152946375297448,4,COMPLETE
357,0.37272727272727274,2025-10-01 14:16:57.222267,2025-10-01 14:17:07.879503,0 days 00:00:10.657236,sigmoid,26,0.0007062454364618609,4,COMPLETE
358,0.78,2025-10-01 14:17:07.879834,2025-10-01 14:17:18.778511,0 days 00:00:10.898677,relu,37,0.0005543528157532169,4,COMPLETE
359,0.7436363636363638,2025-10-01 14:17:18.778986,2025-10-01 14:17:26.540013,0 days 00:00:07.761027,relu,33,0.0008001318011490028,2,COMPLETE
360,0.8,2025-10-01 14:17:26.540343,2025-10-01 14:17:37.376321,0 days 00:00:10.835978,relu,29,0.00047601766550901624,4,COMPLETE
361,0.7436363636363638,2025-10-01 14:17:37.376761,2025-10-01 14:17:48.245694,0 days 00:00:10.868933,relu,36,0.0005855561634030117,4,COMPLETE
362,0.82,2025-10-01 14:17:48.246023,2025-10-01 14:17:56.003615,0 days 00:00:07.757592,relu,25,0.0008541652332507174,2,COMPLETE
363,0.78,2025-10-01 14:17:56.004093,2025-10-01 14:18:06.747447,0 days 00:00:10.743354,relu,23,0.0009962086435409564,4,COMPLETE
364,0.8399999999999999,2025-10-01 14:18:06.747788,2025-10-01 14:18:16.154304,0 days 00:00:09.406516,relu,42,0.00040442112146186446,3,COMPLETE
365,0.8399999999999999,2025-10-01 14:18:16.154726,2025-10-01 14:18:25.549948,0 days 00:00:09.395222,relu,42,0.0004351225184046343,3,COMPLETE
366,0.8,2025-10-01 14:18:25.550269,2025-10-01 14:18:34.959017,0 days 00:00:09.408748,relu,44,0.00041410713254875164,3,COMPLETE
367,0.78,2025-10-01 14:18:34.959501,2025-10-01 14:18:44.356134,0 days 00:00:09.396633,relu,41,0.00039746257392878705,3,COMPLETE
368,0.7636363636363637,2025-10-01 14:18:44.356464,2025-10-01 14:18:53.781387,0 days 00:00:09.424923,relu,43,0.0003753993486786144,3,COMPLETE
369,0.8399999999999999,2025-10-01 14:18:53.781797,2025-10-01 14:19:03.159482,0 days 00:00:09.377685,relu,41,0.00044868966925984047,3,COMPLETE
370,0.8200000000000001,2025-10-01 14:19:03.159812,2025-10-01 14:19:12.579425,0 days 00:00:09.419613,relu,43,0.00043945729737691127,3,COMPLETE
371,0.8,2025-10-01 14:19:12.579738,2025-10-01 14:19:21.968482,0 days 00:00:09.388744,relu,41,0.0003900427709073946,3,COMPLETE
372,0.761818181818182,2025-10-01 14:19:21.968956,2025-10-01 14:19:31.386247,0 days 00:00:09.417291,relu,43,0.00033456184218309164,3,COMPLETE
373,0.78,2025-10-01 14:19:31.386570,2025-10-01 14:19:40.793684,0 days 00:00:09.407114,relu,41,0.00042517953387147527,3,COMPLETE
374,0.7236363636363636,2025-10-01 14:19:40.794122,2025-10-01 14:19:50.088072,0 days 00:00:09.293950,tanh,42,0.00046244139404395823,3,COMPLETE
375,0.8018181818181818,2025-10-01 14:19:50.088467,2025-10-01 14:19:59.500120,0 days 00:00:09.411653,relu,41,0.00041239555098706925,3,COMPLETE
376,0.78,2025-10-01 14:19:59.500599,2025-10-01 14:20:08.872495,0 days 00:00:09.371896,relu,39,0.0003729378447614346,3,COMPLETE
377,0.78,2025-10-01 14:20:08.872822,2025-10-01 14:20:18.283365,0 days 00:00:09.410543,relu,42,0.0004559210922968038,3,COMPLETE
378,0.7836363636363638,2025-10-01 14:20:18.283966,2025-10-01 14:20:27.643558,0 days 00:00:09.359592,relu,40,0.00035267893661808787,3,COMPLETE
379,0.4872727272727272,2025-10-01 14:20:27.643890,2025-10-01 14:20:36.905684,0 days 00:00:09.261794,sigmoid,38,0.0005237409480120834,3,COMPLETE
380,0.3545454545454546,2025-10-01 14:20:36.906174,2025-10-01 14:20:46.361242,0 days 00:00:09.455068,relu,43,1.3795711737611238e-05,3,COMPLETE
381,0.7618181818181817,2025-10-01 14:20:46.361585,2025-10-01 14:20:55.772134,0 days 00:00:09.410549,relu,42,0.0005029546586759405,3,COMPLETE
382,0.7818181818181819,2025-10-01 14:20:55.772556,2025-10-01 14:21:05.156499,0 days 00:00:09.383943,relu,39,0.0004596928951432058,3,COMPLETE
383,0.7799999999999999,2025-10-01 14:21:05.156826,2025-10-01 14:21:14.511300,0 days 00:00:09.354474,relu,40,0.0005081644466844132,3,COMPLETE
384,0.8018181818181818,2025-10-01 14:21:14.511773,2025-10-01 14:21:23.920888,0 days 00:00:09.409115,relu,42,0.0005278711752045739,3,COMPLETE
385,0.7436363636363637,2025-10-01 14:21:23.921222,2025-10-01 14:21:33.384055,0 days 00:00:09.462833,relu,45,0.0006069710199190795,3,COMPLETE
386,0.7836363636363638,2025-10-01 14:21:33.384386,2025-10-01 14:21:42.740912,0 days 00:00:09.356526,relu,40,0.0005700114294400648,3,COMPLETE
387,0.78,2025-10-01 14:21:42.741344,2025-10-01 14:21:53.716152,0 days 00:00:10.974808,relu,44,0.00044771892352836505,4,COMPLETE
388,0.78,2025-10-01 14:21:53.716629,2025-10-01 14:22:03.016891,0 days 00:00:09.300262,relu,30,0.0006397558664801021,3,COMPLETE
389,0.6654545454545455,2025-10-01 14:22:03.017224,2025-10-01 14:22:09.192554,0 days 00:00:06.175330,relu,31,0.0004929216939438196,1,COMPLETE
390,0.76,2025-10-01 14:22:09.192861,2025-10-01 14:22:20.133320,0 days 00:00:10.940459,relu,38,0.0005444845374761189,4,COMPLETE
391,0.8399999999999999,2025-10-01 14:22:20.133768,2025-10-01 14:22:31.112523,0 days 00:00:10.978755,relu,42,0.000410663630019833,4,COMPLETE
392,0.82,2025-10-01 14:22:31.112868,2025-10-01 14:22:42.080693,0 days 00:00:10.967825,relu,42,0.00031061790961668125,4,COMPLETE
393,0.7436363636363638,2025-10-01 14:22:42.081184,2025-10-01 14:22:53.058725,0 days 00:00:10.977541,relu,44,0.00040421405280927796,4,COMPLETE
394,0.8,2025-10-01 14:22:53.059082,2025-10-01 14:23:04.104772,0 days 00:00:11.045690,relu,45,0.00035404198883037883,4,COMPLETE
395,0.78,2025-10-01 14:23:04.105222,2025-10-01 14:23:15.072501,0 days 00:00:10.967279,relu,42,0.00044362648441462335,4,COMPLETE
396,0.8,2025-10-01 14:23:15.073014,2025-10-01 14:23:25.853652,0 days 00:00:10.780638,relu,32,0.00038648406886772677,4,COMPLETE
397,0.8,2025-10-01 14:23:25.853994,2025-10-01 14:23:36.589565,0 days 00:00:10.735571,tanh,35,0.00041664895980218325,4,COMPLETE
398,0.76,2025-10-01 14:23:36.589991,2025-10-01 14:23:47.343345,0 days 00:00:10.753354,relu,28,0.0004701405156741638,4,COMPLETE
399,0.8036363636363635,2025-10-01 14:23:47.343669,2025-10-01 14:23:58.309807,0 days 00:00:10.966138,relu,44,0.0006156876264888832,4,COMPLETE
400,0.8,2025-10-01 14:23:58.310294,2025-10-01 14:24:09.144763,0 days 00:00:10.834469,relu,30,0.000541535968006725,4,COMPLETE
401,0.7436363636363635,2025-10-01 14:24:09.145095,2025-10-01 14:24:20.142507,0 days 00:00:10.997412,relu,43,0.000493949795161823,4,COMPLETE
402,0.8,2025-10-01 14:24:20.142954,2025-10-01 14:24:31.105260,0 days 00:00:10.962306,relu,41,0.0003791947059344696,4,COMPLETE
403,0.82,2025-10-01 14:24:31.105600,2025-10-01 14:24:41.974920,0 days 00:00:10.869320,relu,34,0.0007037215605900135,4,COMPLETE
404,0.82,2025-10-01 14:24:41.975426,2025-10-01 14:24:52.808218,0 days 00:00:10.832792,relu,33,0.0004376749262836623,4,COMPLETE
405,0.7636363636363637,2025-10-01 14:24:52.808558,2025-10-01 14:25:02.073372,0 days 00:00:09.264814,relu,28,0.0005895251704964864,3,COMPLETE
406,0.82,2025-10-01 14:25:02.073809,2025-10-01 14:25:12.918605,0 days 00:00:10.844796,relu,31,0.0006519739823643412,4,COMPLETE
407,0.31272727272727274,2025-10-01 14:25:12.918942,2025-10-01 14:25:23.622815,0 days 00:00:10.703873,sigmoid,29,0.000515241718643278,4,COMPLETE
408,0.7636363636363637,2025-10-01 14:25:23.623316,2025-10-01 14:25:34.401370,0 days 00:00:10.778054,relu,27,0.0004098862349522552,4,COMPLETE
409,0.82,2025-10-01 14:25:34.401789,2025-10-01 14:25:45.266033,0 days 00:00:10.864244,relu,36,0.0006969438347332807,4,COMPLETE
410,0.7818181818181819,2025-10-01 14:25:45.266382,2025-10-01 14:25:54.570890,0 days 00:00:09.304508,relu,33,0.0005614925345424557,3,COMPLETE
411,0.7436363636363638,2025-10-01 14:25:54.571389,2025-10-01 14:26:05.538397,0 days 00:00:10.967008,relu,42,0.0006125511847224833,4,COMPLETE
412,0.8218181818181817,2025-10-01 14:26:05.538741,2025-10-01 14:26:16.433474,0 days 00:00:10.894733,relu,35,0.0004762446705500744,4,COMPLETE
413,0.7436363636363635,2025-10-01 14:26:16.433916,2025-10-01 14:26:27.455107,0 days 00:00:11.021191,relu,46,0.0004620549463529235,4,COMPLETE
414,0.82,2025-10-01 14:26:27.455464,2025-10-01 14:26:38.237174,0 days 00:00:10.781710,relu,27,0.0004844349921833409,4,COMPLETE
415,0.7436363636363637,2025-10-01 14:26:38.237679,2025-10-01 14:26:49.015856,0 days 00:00:10.778177,relu,32,0.00028014716184510374,4,COMPLETE
416,0.78,2025-10-01 14:26:49.016199,2025-10-01 14:26:59.830326,0 days 00:00:10.814127,relu,29,0.00041398507494665393,4,COMPLETE
417,0.76,2025-10-01 14:26:59.830757,2025-10-01 14:27:10.551355,0 days 00:00:10.720598,relu,24,0.0005239300466815999,4,COMPLETE
418,0.8,2025-10-01 14:27:10.551698,2025-10-01 14:27:21.518518,0 days 00:00:10.966820,relu,41,0.0003637796222661987,4,COMPLETE
419,0.8,2025-10-01 14:27:21.519032,2025-10-01 14:27:32.379107,0 days 00:00:10.860075,relu,34,0.00044601653560879975,4,COMPLETE
420,0.76,2025-10-01 14:27:32.379445,2025-10-01 14:27:43.264865,0 days 00:00:10.885420,relu,36,0.0005629329225590713,4,COMPLETE
421,0.7636363636363637,2025-10-01 14:27:43.265504,2025-10-01 14:27:53.963127,0 days 00:00:10.697623,tanh,26,0.00032662125549641496,4,COMPLETE
422,0.8036363636363635,2025-10-01 14:27:53.963639,2025-10-01 14:28:04.813325,0 days 00:00:10.849686,relu,31,0.000479170291058781,4,COMPLETE
423,0.7436363636363637,2025-10-01 14:28:04.813665,2025-10-01 14:28:14.156607,0 days 00:00:09.342942,relu,35,0.00014750572234779758,3,COMPLETE
424,0.82,2025-10-01 14:28:14.157031,2025-10-01 14:28:25.165336,0 days 00:00:11.008305,relu,43,0.0006294365078931165,4,COMPLETE
425,0.3527272727272727,2025-10-01 14:28:25.165691,2025-10-01 14:28:35.889186,0 days 00:00:10.723495,sigmoid,40,0.0005067325470235953,4,COMPLETE
426,0.8,2025-10-01 14:28:35.889695,2025-10-01 14:28:46.654004,0 days 00:00:10.764309,relu,26,0.00042616019747093286,4,COMPLETE
427,0.8036363636363635,2025-10-01 14:28:46.654337,2025-10-01 14:28:57.482545,0 days 00:00:10.828208,relu,33,0.0005723228252089529,4,COMPLETE
428,0.7836363636363636,2025-10-01 14:28:57.482966,2025-10-01 14:29:08.225771,0 days 00:00:10.742805,relu,22,0.000695657118951611,4,COMPLETE
429,0.8036363636363635,2025-10-01 14:29:08.226106,2025-10-01 14:29:17.493556,0 days 00:00:09.267450,relu,27,0.00039714130450415437,3,COMPLETE
430,0.7236363636363636,2025-10-01 14:29:17.494041,2025-10-01 14:29:28.270988,0 days 00:00:10.776947,relu,28,0.0005420057253318121,4,COMPLETE
431,0.76,2025-10-01 14:29:28.271324,2025-10-01 14:29:39.126620,0 days 00:00:10.855296,relu,34,0.00048103645928837486,4,COMPLETE
432,0.8,2025-10-01 14:29:39.127075,2025-10-01 14:29:50.035473,0 days 00:00:10.908398,relu,37,0.0006472164458705434,4,COMPLETE
433,0.82,2025-10-01 14:29:50.035821,2025-10-01 14:30:00.856151,0 days 00:00:10.820330,relu,30,0.0007357369205917773,4,COMPLETE
434,0.8218181818181817,2025-10-01 14:30:00.856668,2025-10-01 14:30:11.593167,0 days 00:00:10.736499,relu,24,0.0005936621446199023,4,COMPLETE
435,0.78,2025-10-01 14:30:11.593504,2025-10-01 14:30:22.349769,0 days 00:00:10.756265,relu,23,0.0006092573815776302,4,COMPLETE
436,0.8,2025-10-01 14:30:22.350204,2025-10-01 14:30:33.091422,0 days 00:00:10.741218,relu,25,0.0005389066959132203,4,COMPLETE
437,0.7618181818181818,2025-10-01 14:30:33.091752,2025-10-01 14:30:43.817430,0 days 00:00:10.725678,relu,22,0.0005991389396012698,4,COMPLETE
438,0.7436363636363635,2025-10-01 14:30:43.817931,2025-10-01 14:30:54.531863,0 days 00:00:10.713932,relu,24,0.0005037056556585065,4,COMPLETE
439,0.5127272727272727,2025-10-01 14:30:54.532288,2025-10-01 14:31:05.255384,0 days 00:00:10.723096,relu,24,5.5573071343107594e-05,4,COMPLETE
440,0.8218181818181817,2025-10-01 14:31:05.255717,2025-10-01 14:31:15.975871,0 days 00:00:10.720154,relu,21,0.00045010126806969384,4,COMPLETE
441,0.8,2025-10-01 14:31:15.976367,2025-10-01 14:31:26.731986,0 days 00:00:10.755619,relu,25,0.00066439376800786,4,COMPLETE
442,0.8,2025-10-01 14:31:26.732321,2025-10-01 14:31:37.482018,0 days 00:00:10.749697,relu,26,0.0005769526834932284,4,COMPLETE
443,0.7236363636363636,2025-10-01 14:31:37.482445,2025-10-01 14:31:48.145796,0 days 00:00:10.663351,tanh,23,0.0005302190252932914,4,COMPLETE
444,0.8,2025-10-01 14:31:48.146136,2025-10-01 14:31:58.965878,0 days 00:00:10.819742,relu,29,0.0003743304208416229,4,COMPLETE
445,0.7799999999999999,2025-10-01 14:31:58.966384,2025-10-01 14:32:08.232470,0 days 00:00:09.266086,relu,27,0.000455367772096023,3,COMPLETE
446,0.7454545454545455,2025-10-01 14:32:08.232808,2025-10-01 14:32:19.014915,0 days 00:00:10.782107,relu,32,0.000661634303197995,4,COMPLETE
447,0.8,2025-10-01 14:32:19.015340,2025-10-01 14:32:29.768547,0 days 00:00:10.753207,relu,25,0.0005856410885388947,4,COMPLETE
448,0.7418181818181818,2025-10-01 14:32:29.768888,2025-10-01 14:32:35.926067,0 days 00:00:06.157179,relu,24,0.0004961360306700923,1,COMPLETE
449,0.3745454545454545,2025-10-01 14:32:35.926541,2025-10-01 14:32:46.588354,0 days 00:00:10.661813,sigmoid,27,0.0007255792382403842,4,COMPLETE
450,0.7436363636363635,2025-10-01 14:32:46.588686,2025-10-01 14:32:57.421747,0 days 00:00:10.833061,relu,30,0.0006238122519737879,4,COMPLETE
451,0.7236363636363636,2025-10-01 14:32:57.422178,2025-10-01 14:33:06.689301,0 days 00:00:09.267123,relu,32,0.00043045105377257666,3,COMPLETE
452,0.76,2025-10-01 14:33:06.689634,2025-10-01 14:33:17.490604,0 days 00:00:10.800970,relu,28,0.000544526945991212,4,COMPLETE
453,0.7236363636363636,2025-10-01 14:33:17.491147,2025-10-01 14:33:28.271771,0 days 00:00:10.780624,relu,26,0.00040005932326330607,4,COMPLETE
454,0.8,2025-10-01 14:33:28.272123,2025-10-01 14:33:39.140655,0 days 00:00:10.868532,relu,34,0.0004991150032432087,4,COMPLETE
455,0.7254545454545456,2025-10-01 14:33:40.824784,2025-10-01 14:33:51.793554,0 days 00:00:10.968770,relu,44,7.815779665259063e-05,4,COMPLETE
456,0.8018181818181818,2025-10-01 14:33:51.793904,2025-10-01 14:34:02.582328,0 days 00:00:10.788424,relu,28,0.00034979739383214745,4,COMPLETE
457,0.8200000000000001,2025-10-01 14:34:02.582863,2025-10-01 14:34:11.831143,0 days 00:00:09.248280,relu,23,0.0006845897677683222,3,COMPLETE
458,0.7618181818181817,2025-10-01 14:34:11.831492,2025-10-01 14:34:22.200724,0 days 00:00:10.369232,relu,10,0.000579666237712235,4,COMPLETE
459,0.82,2025-10-01 14:34:22.201162,2025-10-01 14:34:33.163700,0 days 00:00:10.962538,relu,42,0.00046496048688947144,4,COMPLETE
460,0.7236363636363636,2025-10-01 14:34:33.164051,2025-10-01 14:34:44.194546,0 days 00:00:11.030495,relu,46,0.0007654184704120151,4,COMPLETE
461,0.7818181818181819,2025-10-01 14:34:44.195104,2025-10-01 14:34:55.068700,0 days 00:00:10.873596,relu,35,0.0006554957620498573,4,COMPLETE
462,0.74,2025-10-01 14:34:55.069044,2025-10-01 14:35:04.326458,0 days 00:00:09.257414,relu,25,0.0005438685448661524,3,COMPLETE
463,0.7436363636363635,2025-10-01 14:35:04.326921,2025-10-01 14:35:15.166073,0 days 00:00:10.839152,relu,33,0.0007237668915056562,4,COMPLETE
464,0.7818181818181819,2025-10-01 14:35:15.166427,2025-10-01 14:35:26.177378,0 days 00:00:11.010951,relu,43,0.0002298948899187423,4,COMPLETE
465,0.7236363636363636,2025-10-01 14:35:26.177906,2025-10-01 14:35:36.904591,0 days 00:00:10.726685,tanh,31,0.0006173968129913333,4,COMPLETE
466,0.5327272727272727,2025-10-01 14:35:36.905041,2025-10-01 14:35:47.638294,0 days 00:00:10.733253,relu,25,2.949272213765534e-05,4,COMPLETE
467,0.8399999999999999,2025-10-01 14:35:47.638631,2025-10-01 14:35:58.459444,0 days 00:00:10.820813,relu,29,0.0005072037204550034,4,COMPLETE
468,0.7436363636363638,2025-10-01 14:35:58.459948,2025-10-01 14:36:07.762990,0 days 00:00:09.303042,relu,29,0.0004349547049907822,3,COMPLETE
469,0.7836363636363638,2025-10-01 14:36:07.763332,2025-10-01 14:36:18.593164,0 days 00:00:10.829832,relu,30,0.00048410475392462115,4,COMPLETE
470,0.3545454545454546,2025-10-01 14:36:18.593601,2025-10-01 14:36:29.259100,0 days 00:00:10.665499,sigmoid,28,0.0004045351069414522,4,COMPLETE
471,0.7836363636363636,2025-10-01 14:36:29.259439,2025-10-01 14:36:40.100501,0 days 00:00:10.841062,relu,30,0.0005282841314320707,4,COMPLETE
472,0.8,2025-10-01 14:36:40.101045,2025-10-01 14:36:50.909411,0 days 00:00:10.808366,relu,29,0.00044156665996674624,4,COMPLETE
473,0.8036363636363635,2025-10-01 14:36:50.909754,2025-10-01 14:37:01.793782,0 days 00:00:10.884028,relu,35,0.0004811317829237811,4,COMPLETE
474,0.7799999999999999,2025-10-01 14:37:01.794237,2025-10-01 14:37:11.128387,0 days 00:00:09.334150,relu,31,0.0008444125292006748,3,COMPLETE
475,0.82,2025-10-01 14:37:11.128722,2025-10-01 14:37:21.926921,0 days 00:00:10.798199,relu,27,0.0003638815775968687,4,COMPLETE
476,0.8,2025-10-01 14:37:21.927450,2025-10-01 14:37:32.896751,0 days 00:00:10.969301,relu,41,0.0005141257768411779,4,COMPLETE
477,0.7836363636363636,2025-10-01 14:37:32.897100,2025-10-01 14:37:43.582916,0 days 00:00:10.685816,relu,17,0.0007705721376982189,4,COMPLETE
478,0.7636363636363637,2025-10-01 14:37:43.583361,2025-10-01 14:37:54.416899,0 days 00:00:10.833538,relu,33,0.00046009952611869874,4,COMPLETE
479,0.8,2025-10-01 14:37:54.417250,2025-10-01 14:38:05.192811,0 days 00:00:10.775561,relu,32,0.00040590277765795277,4,COMPLETE
480,0.78,2025-10-01 14:38:05.193320,2025-10-01 14:38:14.484852,0 days 00:00:09.291532,relu,29,0.0005571439975920164,3,COMPLETE
481,0.7836363636363636,2025-10-01 14:38:14.485192,2025-10-01 14:38:25.263947,0 days 00:00:10.778755,relu,27,0.0006880516582170092,4,COMPLETE
482,0.82,2025-10-01 14:38:25.264401,2025-10-01 14:38:36.127628,0 days 00:00:10.863227,relu,34,0.0005024708417598315,4,COMPLETE
483,0.43272727272727274,2025-10-01 14:38:36.128172,2025-10-01 14:38:47.005935,0 days 00:00:10.877763,relu,36,2.4067756493110025e-05,4,COMPLETE
484,0.78,2025-10-01 14:38:47.006300,2025-10-01 14:38:57.806482,0 days 00:00:10.800182,relu,28,0.0008359949509973477,4,COMPLETE
485,0.8,2025-10-01 14:38:57.806932,2025-10-01 14:39:07.123844,0 days 00:00:09.316912,relu,31,0.00016882473712917837,3,COMPLETE
486,0.7436363636363635,2025-10-01 14:39:07.124186,2025-10-01 14:39:17.878241,0 days 00:00:10.754055,relu,26,0.00031731938403723944,4,COMPLETE
487,0.7436363636363638,2025-10-01 14:39:17.878753,2025-10-01 14:39:28.551368,0 days 00:00:10.672615,tanh,32,0.0006192587497597543,4,COMPLETE
488,0.7636363636363634,2025-10-01 14:39:28.551715,2025-10-01 14:39:39.421843,0 days 00:00:10.870128,relu,35,0.0009058268660977436,4,COMPLETE
489,0.7636363636363637,2025-10-01 14:39:39.422298,2025-10-01 14:39:50.371304,0 days 00:00:10.949006,relu,42,0.0005461562163263961,4,COMPLETE
490,0.7836363636363636,2025-10-01 14:39:50.371653,2025-10-01 14:40:01.187455,0 days 00:00:10.815802,relu,29,0.0004356161912230574,4,COMPLETE
491,0.8399999999999999,2025-10-01 14:40:01.187993,2025-10-01 14:40:11.963043,0 days 00:00:10.775050,relu,27,0.0007673095224638339,4,COMPLETE
492,0.5072727272727272,2025-10-01 14:40:11.963388,2025-10-01 14:40:21.142357,0 days 00:00:09.178969,sigmoid,27,0.0007583093327985528,3,COMPLETE
493,0.7836363636363636,2025-10-01 14:40:21.142809,2025-10-01 14:40:31.901632,0 days 00:00:10.758823,relu,26,0.0008159971788235681,4,COMPLETE
494,0.8,2025-10-01 14:40:31.901982,2025-10-01 14:40:42.691941,0 days 00:00:10.789959,relu,27,0.0007184245420454715,4,COMPLETE
495,0.8018181818181818,2025-10-01 14:40:42.692473,2025-10-01 14:40:53.458968,0 days 00:00:10.766495,relu,28,0.0007727631817867391,4,COMPLETE
496,0.78,2025-10-01 14:40:53.459325,2025-10-01 14:41:04.239463,0 days 00:00:10.780138,relu,26,0.0009110903272427776,4,COMPLETE
497,0.7636363636363636,2025-10-01 14:41:04.239930,2025-10-01 14:41:15.070337,0 days 00:00:10.830407,relu,30,0.0009931704345911613,4,COMPLETE
498,0.86,2025-10-01 14:41:15.070693,2025-10-01 14:41:24.336104,0 days 00:00:09.265411,relu,28,0.0006764652556291537,3,COMPLETE
499,0.7636363636363637,2025-10-01 14:41:24.336623,2025-10-01 14:41:33.638272,0 days 00:00:09.301649,relu,29,0.0006978450608434303,3,COMPLETE
